ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-116	3000979	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	20.00	0.00	20.00	18.68	158.00	140.60	0	0	0	0	N/A	N/A		846	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	23	97.5 - 100.0	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Shigella dysenteriae; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Salmonella enterica	565.00	0.00	565.00	37.81	381.04	200.33	0	0	0	0	N/A	N/A		837; 888; 942; 837; 837; 864; 837; 783; 837; 1005; 1641; 972; 861; 837; 837; 1257; 960; 888; 1638; 837; 837; 837; 909	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
dfrA17	3002860	protein homolog model	Resistomes & Variants	6	99.36	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Providencia alcalifaciens; Providencia rettgeri; Salmonella enterica; Shigella flexneri; Shigella sonnei	271.00	0.00	271.00	63.32	435.83	184.19	0	0	0	0	N/A	N/A		639; 702; 822; 645; 690; 603	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
qacEdelta1	3005010	protein homolog model	Resistomes & Variants	6	99.05 - 100.0	YES	NO	Acinetobacter baumannii; Escherichia coli; Proteus mirabilis; Klebsiella pneumoniae	57.00	0.00	57.00	68.33	272.00	205.89	0	0	0	0	N/A	N/A		348; 348; 348; 375; 291; 972	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
catA1	3002683	protein homolog model	Resistomes & Variants	9	99.06 - 100.0	YES	YES	Cronobacter sakazakii; Enterococcus faecalis; Escherichia coli; Citrobacter freundii; Enterobacter hormaechei; Enterobacter asburiae; Enterobacter cloacae; Klebsiella oxytoca; Enterobacter kobei; Enterobacter roggenkampii; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Salmonella enterica; Citrobacter portucalensis; Streptococcus agalactiae	732.00	0.00	732.00	59.12	406.22	192.51	0	0	0	0	N/A	N/A		660; 675; 699; 699; 711; 657; 699; 660; 660	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
BLMT	3005036	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Burkholderia glumae	55.00	0.00	55.00	72.58	307.00	171.22	0	0	0	0	N/A	N/A		423	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
mdtC	3000794	protein homolog model	Resistomes & Variants	8	93.74 - 99.71	YES	NO	Citrobacter freundii; Citrobacter amalonaticus; Escherichia coli	945.00	0.00	945.00	19.63	670.62	177.20	0	0	0	0	N/A	N/A		4491; 3072; 3078; 6201; 3078; 3078; 3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
leuO	3003843	protein homolog model	Resistomes & Variants	16	80.66 - 100.0	YES	NO	Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei	1937.00	0.00	1937.00	35.32	343.12	188.41	0	0	0	0	N/A	N/A		1014; 1122; 945; 945; 945; 1122; 852; 963; 1035; 885; 834; 969; 960; 1020; 1020; 933	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	2	98.99	NO	NO	Citrobacter freundii; Escherichia coli	125.00	0.00	125.00	26.68	212.00	147.55	0	0	0	0	N/A	N/A		756; 804	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	Resistomes & Variants	2	92.48 - 97.72	NO	NO	Bifidobacterium breve; Bifidobacterium dentium	190.00	0.00	190.00	22.50	801.50	124.65	0	0	0	0	N/A	N/A		3564; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
Klebsiella pneumoniae KpnF	3004583	protein homolog model	Resistomes & Variants	5	83.49 - 84.4	YES	NO	Escherichia coli; Shigella boydii; Shigella flexneri; Shigella sonnei; Shigella dysenteriae	77.00	0.00	77.00	73.56	236.40	177.33	0	0	0	0	N/A	N/A		330; 330; 330; 282; 330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtF	3000796	protein homolog model	Resistomes & Variants	5	99.71 - 99.9	YES	NO	Shigella dysenteriae; Escherichia coli	1218.00	0.00	1218.00	24.75	770.80	192.77	0	0	0	0	N/A	N/A		3120; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	9	94.07 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Klebsiella quasipneumoniae	236.00	0.00	236.00	58.51	269.89	184.29	0	0	0	0	N/A	N/A		414; 414; 576; 414; 489; 414; 504; 471; 408	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
emrB	3000074	protein homolog model	Resistomes & Variants	9	98.78 - 100.0	YES	NO	Shigella dysenteriae; Escherichia coli; Shigella boydii	1342.00	0.00	1342.00	27.07	418.33	190.76	0	0	0	0	N/A	N/A		1539; 1539; 1560; 1539; 1539; 1539; 1629; 1539; 1500	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	7	95.85 - 96.83	YES	NO	Shigella dysenteriae; Escherichia coli	457.00	0.00	457.00	33.59	430.86	189.88	0	0	0	0	N/A	N/A		1293; 1233; 1263; 1233; 1368; 1263; 1437	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	9	98.43 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Klebsiella quasipneumoniae	293.00	0.00	293.00	62.75	286.11	190.35	0	0	0	0	N/A	N/A		384; 384; 837; 384; 384; 384; 384; 387; 384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
mdtO	3003549	protein homolog model	Resistomes & Variants	6	97.51 - 98.83	YES	NO	Escherichia coli; Shigella flexneri	773.00	0.00	773.00	28.52	589.00	208.45	0	0	0	0	N/A	N/A		2109; 2052; 2064; 2109; 2052; 2109	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
emrK	3000206	protein homolog model	Resistomes & Variants	8	96.78 - 99.43	YES	NO	Shigella flexneri; Escherichia coli	494.00	0.00	494.00	29.65	345.62	150.96	0	0	0	0	N/A	N/A		1197; 1164; 1164; 1176; 1143; 1101; 1173; 1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ugd	3003577	protein homolog model	Resistomes & Variants	9	98.2 - 99.46	YES	NO	Escherichia coli; Shigella boydii; Shigella flexneri	393.00	0.00	393.00	33.27	392.44	189.85	0	0	0	0	N/A	N/A		1167; 1167; 1167; 1212; 1224; 1167; 1179; 1167; 1167	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
gadW	3003838	protein homolog model	Resistomes & Variants	6	97.11 - 100.0	YES	NO	Escherichia coli	345.00	0.00	345.00	51.19	373.17	206.36	0	0	0	0	N/A	N/A		729; 729; 729; 729; 729; 729	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
Klebsiella pneumoniae KpnE	3004580	protein homolog model	Resistomes & Variants	5	79.17 - 82.2	YES	NO	Escherichia coli	115.00	0.00	115.00	60.57	230.20	160.89	0	0	0	0	N/A	N/A		366; 381; 420; 369; 366	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
AcrE	3000499	protein homolog model	Resistomes & Variants	15	95.31 - 100.0	YES	NO	Escherichia coli	643.00	0.00	643.00	28.22	329.73	187.55	0	0	0	0	N/A	N/A		1158; 1158; 1200; 1227; 1185; 1158; 1158; 1158; 1137; 1167; 1134; 1158; 1203; 1161; 1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
TolC	3000237	protein homolog model	Resistomes & Variants	12	99.19 - 100.0	YES	NO	Escherichia coli	715.00	0.00	715.00	25.73	381.92	200.33	0	0	0	0	N/A	N/A		1482; 1488; 1482; 1482; 1488; 1488; 1488; 1482; 1482; 1488; 1482; 1488	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
YojI	3003952	protein homolog model	Resistomes & Variants	6	98.9 - 99.63	YES	NO	Escherichia coli	440.00	0.00	440.00	29.88	491.50	203.22	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1644; 1662; 1644	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
evgA	3000832	protein homolog model	Resistomes & Variants	4	99.51 - 100.0	YES	NO	Escherichia coli	216.00	0.00	216.00	63.55	399.50	200.80	0	0	0	0	N/A	N/A		615; 615; 669; 615	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	9	99.4 - 100.0	YES	NO	Escherichia coli	619.00	0.00	619.00	25.89	399.00	194.77	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1539; 1539; 1539; 1539; 1563; 1563	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	15	62.8 - 69.38	YES	NO	Escherichia coli; Salmonella enterica; Shigella boydii	626.00	0.00	626.00	21.89	354.27	192.55	0	0	0	0	N/A	N/A		1653; 1653; 1653; 1653; 1653; 1701; 1653; 1653; 1653; 1653; 1653; 1596; 1653; 1128; 1701	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
PmrF	3003578	protein homolog model	Resistomes & Variants	11	97.47 - 100.0	YES	NO	Escherichia coli	768.00	0.00	768.00	32.90	336.73	185.29	0	0	0	0	N/A	N/A		969; 903; 1020; 1125; 969; 969; 969; 969; 1020; 1014; 1020	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtP	3003550	protein homolog model	Resistomes & Variants	9	96.71 - 98.36	YES	NO	Escherichia coli; Shigella sonnei	570.00	0.00	570.00	25.07	392.22	193.47	0	0	0	0	N/A	N/A		1467; 1467; 1524; 1512; 1467; 1467; 1482; 1554; 3213	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtN	3003548	protein homolog model	Resistomes & Variants	3	98.51 - 100.0	YES	NO	Escherichia coli	769.00	0.00	769.00	51.57	535.00	182.60	0	0	0	0	N/A	N/A		1032; 1071; 1032	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
emrR	3000516	protein homolog model	Resistomes & Variants	9	93.14 - 100.0	YES	NO	Escherichia coli; Klebsiella pneumoniae; Salmonella enterica	286.00	0.00	286.00	48.23	259.67	185.98	0	0	0	0	N/A	N/A		531; 531; 531; 531; 501; 531; 660; 486; 540	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrA	3000027	protein homolog model	Resistomes & Variants	6	95.29 - 99.74	YES	NO	Escherichia coli	4105.00	0.00	4105.00	35.94	426.33	191.39	0	0	0	0	N/A	N/A		1173; 1173; 1212; 1173; 1173; 1212	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	Resistomes & Variants	12	98.28 - 100.0	YES	NO	Escherichia coli	678.00	0.00	678.00	22.65	396.08	206.85	0	0	0	0	N/A	N/A		1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
acrD	3000491	protein homolog model	Resistomes & Variants	5	99.71 - 99.9	YES	NO	Escherichia coli	1023.00	0.00	1023.00	26.19	815.60	210.43	0	0	0	0	N/A	N/A		3114; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
CRP	3000518	protein homolog model	Resistomes & Variants	7	99.05 - 99.52	YES	NO	Escherichia coli	378.00	0.00	378.00	46.33	293.29	194.32	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
mdtE	3000795	protein homolog model	Resistomes & Variants	6	97.66 - 100.0	YES	NO	Escherichia coli; Escherichia marmotae	544.00	0.00	544.00	35.06	425.33	170.12	0	0	0	0	N/A	N/A		1158; 1239; 1158; 1158; 1158; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
vanG	3002909	protein homolog model	Resistomes & Variants	8	37.95 - 38.23	YES	NO	Escherichia coli	494.00	0.00	494.00	31.89	350.88	191.47	0	0	0	0	N/A	N/A		1095; 1095; 1095; 1104; 1095; 1095; 1152; 1095	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
acrB	3000216	protein homolog model	Resistomes & Variants	5	99.81 - 100.0	YES	NO	Escherichia coli	1271.00	0.00	1271.00	34.65	1096.80	210.68	0	0	0	0	N/A	N/A		3150; 3150; 3150; 3150; 3291	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	14	91.69 - 100.0	YES	NO	Escherichia coli; Salmonella enterica	590.00	0.00	590.00	28.10	336.36	196.40	0	0	0	0	N/A	N/A		1194; 1194; 1194; 1206; 1194; 1194; 1212; 1194; 1194; 1194; 1194; 1194; 1194; 1230	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtG	3001329	protein homolog model	Resistomes & Variants	9	99.74 - 100.0	YES	NO	Escherichia coli	463.00	0.00	463.00	32.40	398.67	203.42	0	0	0	0	N/A	N/A		1227; 1227; 1227; 1227; 1227; 1227; 1227; 1275; 1227	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	Resistomes & Variants	7	99.5 - 100.0	YES	NO	Escherichia coli; Shigella boydii	474.00	0.00	474.00	30.88	375.43	192.68	0	0	0	0	N/A	N/A		1209; 1209; 1209; 1251; 1209; 1209; 1239	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	6	91.74 - 100.0	YES	NO	Escherichia coli; Salmonella enterica	1817.00	0.00	1817.00	61.36	581.67	137.84	0	0	0	0	N/A	N/A		678; 1452; 684; 957; 747; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
bacA	3002986	protein homolog model	Resistomes & Variants	8	99.27 - 99.63	YES	NO	Escherichia coli	361.00	0.00	361.00	36.97	307.62	173.51	0	0	0	0	N/A	N/A		822; 822; 822; 822; 822; 867; 822; 885	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
AcrS	3000656	protein homolog model	Resistomes & Variants	5	97.27 - 99.09	YES	NO	Escherichia coli	221.00	0.00	221.00	41.86	280.00	187.27	0	0	0	0	N/A	N/A		663; 663; 663; 702; 663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	12	98.94 - 99.9	YES	NO	Escherichia coli	1484.00	0.00	1484.00	15.04	476.92	188.97	0	0	0	0	N/A	N/A		3105; 3105; 4275; 3105; 3105; 3105; 3105; 3171; 3153; 3159; 3105; 3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
cpxA	3000830	protein homolog model	Resistomes & Variants	22	97.01 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	540.00	0.00	540.00	29.68	391.77	204.64	0	0	0	0	N/A	N/A		1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 252	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
TEM-32	3000902	protein homolog model	Resistomes & Variants	1	99.65	NO	NO	Escherichia coli	2.00	0.00	2.00	28.82	249.00	207.50	0	0	0	0	N/A	N/A		864	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
evgS	3000833	protein homolog model	Resistomes & Variants	7	96.57 - 99.92	YES	NO	Escherichia coli	1271.00	0.00	1271.00	19.49	701.00	193.14	0	0	0	0	N/A	N/A		3594; 3579; 3618; 3594; 3594; 3642; 3597	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
EC-8	3006881	protein homolog model	Resistomes & Variants	6	97.61 - 98.67	NO	NO	Escherichia coli	467.00	0.00	467.00	34.37	423.50	206.91	0	0	0	0	N/A	N/A		1134; 1185; 1188; 1173; 1179; 1557	EC beta-lactamase	cephalosporin	antibiotic inactivation
AAC(3)-IVa	3002539	protein homolog model	Resistomes & Variants	2	100.0	NO	YES	Escherichia coli; Salmonella enterica	52.00	0.00	52.00	40.08	492.50	212.65	0	0	0	0	N/A	N/A		1365; 951	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
mdtB	3000793	protein homolog model	Resistomes & Variants	3	99.71 - 99.81	NO	NO	Escherichia coli	888.00	0.00	888.00	41.37	1292.00	216.98	0	0	0	0	N/A	N/A		3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
gadX	3000508	protein homolog model	Resistomes & Variants	11	93.13 - 100.0	NO	NO	Escherichia coli; Shigella sonnei	1267.00	0.00	1267.00	38.38	331.73	175.91	0	0	0	0	N/A	N/A		933; 984; 765; 807; 855; 825; 867; 882; 882; 822; 909	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
eptA	3003576	protein homolog model	Resistomes & Variants	19	94.3 - 99.82	YES	NO	Escherichia coli; Escherichia albertii; Shigella sonnei	1687.00	0.00	1687.00	24.77	482.79	201.72	0	0	0	0	N/A	N/A		1644; 1656; 1689; 1644; 1644; 1644; 1644; 1644; 1644; 1644; 1644; 1644; 1674; 1719; 1644; 1710; 1644; 1644; 3372	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Escherichia coli ampC beta-lactamase	3004290	protein homolog model	Resistomes & Variants	6	97.53 - 99.73	YES	NO	Escherichia coli	154.00	0.00	154.00	27.98	402.50	200.15	0	0	0	0	N/A	N/A		1134; 1557; 1557; 1233; 1554; 1149	ampC-type beta-lactamase	cephalosporin; penam	antibiotic inactivation
tet(B)	3000166	protein homolog model	Resistomes & Variants	8	98.22 - 99.25	YES	NO	Escherichia coli; Klebsiella pneumoniae; Pasteurella multocida; Neisseria meningitidis	440.00	0.00	440.00	38.91	477.12	195.45	0	0	0	0	N/A	N/A		1206; 1206; 1260; 1206; 1206; 1206; 1224; 1206	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
EC-13	3006874	protein homolog model	Resistomes & Variants	1	99.2	NO	NO	Escherichia coli	440.00	0.00	440.00	28.62	358.00	173.45	0	0	0	0	N/A	N/A		1251	EC beta-lactamase	cephalosporin	antibiotic inactivation
rsmA	3005069	protein homolog model	Resistomes & Variants	3	85.25	NO	NO	Escherichia coli	128.00	0.00	128.00	65.95	124.67	173.70	0	0	0	0	N/A	N/A		186; 192; 186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
TEM-1	3000873	protein homolog model	Resistomes & Variants	7	97.46 - 100.0	NO	NO	Escherichia coli; Klebsiella pneumoniae; Salmonella enterica	136.00	0.00	136.00	47.33	424.86	187.59	0	0	0	0	N/A	N/A		861; 891; 834; 861; 969; 873; 951	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
