ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	11	98.5 - 99.63	NO	NO	Acinetobacter baumannii; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Actinobacillus indolicus	609.00	0.00	609.00	40.01	338.91	189.50	0	0	0	0	N/A	N/A		846; 1035; 912; 774; 834; 780; 804; 864; 930; 804; 717	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
qacEdelta1	3005010	protein homolog model	Resistomes & Variants	4	99.05 - 100.0	NO	NO	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae	66.00	0.00	66.00	74.06	319.00	200.50	0	0	0	0	N/A	N/A		366; 375; 291; 972	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	Resistomes & Variants	2	92.66 - 97.72	NO	NO	Bifidobacterium animalis; Bifidobacterium dentium	144.00	0.00	144.00	17.14	610.50	134.34	0	0	0	0	N/A	N/A		3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
aad(6)	3002628	protein homolog model	Resistomes & Variants	1	92.75	YES	NO	Bifidobacterium breve; Bifidobacterium longum; Clostridioides difficile; Enterococcus faecalis; Erysipelothrix rhusiopathiae; Fusobacterium necrophorum; Neisseria brasiliensis; Streptococcus agalactiae; Streptococcus dysgalactiae; Streptococcus mitis	1.00	0.00	1.00	10.56	96.00	183.00	0	0	0	0	N/A	N/A		909	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
BLMT	3005036	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Burkholderia glumae	68.00	0.00	68.00	72.58	307.00	173.94	0	0	0	0	N/A	N/A		423	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
mdtC	3000794	protein homolog model	Resistomes & Variants	11	93.74 - 99.8	YES	NO	Citrobacter freundii; Escherichia coli; Shigella flexneri; Shigella boydii; Shigella sonnei	835.00	0.00	835.00	19.10	643.27	200.21	0	0	0	0	N/A	N/A		4491; 3078; 3078; 3078; 6201; 3078; 3078; 3078; 3078; 3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	6	98.99	NO	YES	Citrobacter freundii; Escherichia coli; Klebsiella michiganensis; Klebsiella pneumoniae; Proteus mirabilis; Salmonella enterica	358.00	0.00	358.00	41.95	322.67	168.10	0	0	0	0	N/A	N/A		756; 705; 840; 804; 699; 843	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
leuO	3003843	protein homolog model	Resistomes & Variants	12	83.11 - 100.0	YES	NO	Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae	506.00	0.00	506.00	30.22	306.58	186.36	0	0	0	0	N/A	N/A		1164; 1122; 945; 945; 945; 1035; 1107; 969; 960; 1020; 1020; 969	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
ANT(3'')-IIa	3004089	protein homolog model	Resistomes & Variants	2	99.35 - 99.62	NO	YES	Deinococcus radiodurans; Escherichia coli	16.00	0.00	16.00	15.82	147.50	165.70	0	0	0	0	N/A	N/A		1011; 897	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
ArnT	3005053	protein homolog model	Resistomes & Variants	12	62.4 - 69.38	YES	NO	Citrobacter amalonaticus; Escherichia coli; Shigella boydii; Shigella sonnei; Salmonella enterica	1078.00	0.00	1078.00	22.07	344.42	167.16	0	0	0	0	N/A	N/A		1656; 1653; 1653; 1653; 1125; 1653; 1653; 1701; 1596; 1584; 1128; 1701	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtF	3000796	protein homolog model	Resistomes & Variants	8	99.71 - 100.0	YES	NO	Shigella dysenteriae; Escherichia coli; Shigella boydii; Shigella sonnei	962.00	0.00	962.00	21.26	662.25	207.72	0	0	0	0	N/A	N/A		3120; 3114; 3114; 3114; 3114; 3114; 3120; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	8	93.33 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Klebsiella pneumoniae	185.00	0.00	185.00	56.89	268.12	180.37	0	0	0	0	N/A	N/A		414; 576; 489; 414; 504; 570; 408; 471	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	3	41.12 - 65.7	NO	NO	Enterobacter cloacae; Pseudomonas aeruginosa	68.00	0.00	68.00	7.31	188.00	130.41	0	0	0	0	N/A	N/A		3237; 3114; 2070	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	Resistomes & Variants	6	95.36 - 100.0	YES	NO	Enterobacter cloacae; Escherichia coli; Shigella boydii; Shigella sonnei	587.00	0.00	587.00	26.88	470.17	182.58	0	0	0	0	N/A	N/A		1752; 1749; 1749; 1749; 1749; 1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
dfrA17	3002860	protein homolog model	Resistomes & Variants	6	99.36 - 100.0	YES	YES	Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Providencia alcalifaciens; Providencia rettgeri; Salmonella enterica; Shigella flexneri; Shigella sonnei	217.00	0.00	217.00	59.42	388.17	200.77	0	0	0	0	N/A	N/A		702; 822; 474; 645; 624; 687	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-1	3001396	protein homolog model	Resistomes & Variants	1	99.64	YES	YES	Escherichia coli; Shigella flexneri	2.00	0.00	2.00	52.63	461.00	213.50	0	0	0	0	N/A	N/A		876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
emrK	3000206	protein homolog model	Resistomes & Variants	11	96.78 - 100.0	YES	NO	Shigella flexneri; Escherichia coli; Shigella boydii; Shigella sonnei	482.00	0.00	482.00	35.54	402.09	158.59	0	0	0	0	N/A	N/A		1197; 1056; 1164; 1164; 1176; 1164; 1164; 1143; 1101; 1173; 1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
bacA	3002986	protein homolog model	Resistomes & Variants	7	99.63 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	291.00	0.00	291.00	37.83	315.29	192.45	0	0	0	0	N/A	N/A		822; 822; 822; 822; 867; 885; 822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
gadW	3003838	protein homolog model	Resistomes & Variants	2	97.11 - 100.0	YES	NO	Escherichia coli	237.00	0.00	237.00	69.28	505.00	196.56	0	0	0	0	N/A	N/A		729; 729	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
evgA	3000832	protein homolog model	Resistomes & Variants	5	98.53 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	156.00	0.00	156.00	51.28	319.40	208.69	0	0	0	0	N/A	N/A		615; 615; 615; 669; 615	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	6	99.4 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	465.00	0.00	465.00	26.71	412.17	184.71	0	0	0	0	N/A	N/A		1539; 1539; 1557; 1563; 1539; 1560	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
PmrF	3003578	protein homolog model	Resistomes & Variants	11	97.47 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	377.00	0.00	377.00	32.51	321.00	189.31	0	0	0	0	N/A	N/A		969; 969; 969; 903; 1020; 1125; 969; 969; 969; 969; 1014	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
YojI	3003952	protein homolog model	Resistomes & Variants	5	98.72 - 99.63	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	408.00	0.00	408.00	36.06	593.40	203.43	0	0	0	0	N/A	N/A		1644; 1644; 1662; 1644; 1644	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnE	3004580	protein homolog model	Resistomes & Variants	7	79.17 - 82.2	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	132.00	0.00	132.00	50.59	191.14	158.01	0	0	0	0	N/A	N/A		366; 366; 381; 420; 375; 369; 366	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Klebsiella pneumoniae KpnF	3004583	protein homolog model	Resistomes & Variants	6	83.49 - 85.32	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	79.00	0.00	79.00	67.62	223.17	199.63	0	0	0	0	N/A	N/A		330; 330; 330; 330; 330; 330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
acrD	3000491	protein homolog model	Resistomes & Variants	7	99.52 - 99.9	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	831.00	0.00	831.00	25.77	802.86	195.59	0	0	0	0	N/A	N/A		3114; 3114; 3114; 3114; 3114; 3114; 3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	9	98.16 - 99.71	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei; Escherichia marmotae	1055.00	0.00	1055.00	18.75	594.89	188.28	0	0	0	0	N/A	N/A		3105; 3105; 3105; 4275; 3105; 3153; 3159; 3105; 3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrE	3000499	protein homolog model	Resistomes & Variants	15	95.31 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	488.00	0.00	488.00	27.65	323.20	182.59	0	0	0	0	N/A	N/A		1158; 1200; 1227; 1158; 1185; 1158; 1158; 1203; 1158; 1158; 1158; 1203; 1158; 1158; 1161	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrS	3000656	protein homolog model	Resistomes & Variants	8	97.73 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	160.00	0.00	160.00	36.12	241.75	195.19	0	0	0	0	N/A	N/A		663; 663; 663; 663; 663; 663; 681; 702	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
eptA	3003576	protein homolog model	Resistomes & Variants	17	96.3 - 99.82	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1329.00	0.00	1329.00	24.16	480.24	201.84	0	0	0	0	N/A	N/A		1644; 1644; 1656; 1689; 1644; 1689; 1644; 1644; 1644; 1644; 1644; 1644; 1719; 1689; 1644; 1710; 3372	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtN	3003548	protein homolog model	Resistomes & Variants	2	98.51 - 99.13	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	544.00	0.00	544.00	61.02	634.00	174.84	0	0	0	0	N/A	N/A		1032; 1071	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtO	3003549	protein homolog model	Resistomes & Variants	9	97.8 - 98.39	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	522.00	0.00	522.00	23.68	487.11	212.86	0	0	0	0	N/A	N/A		2052; 2052; 2109; 2052; 2109; 2052; 2052; 2022; 2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtP	3003550	protein homolog model	Resistomes & Variants	6	97.54 - 98.16	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	356.00	0.00	356.00	29.11	456.17	203.35	0	0	0	0	N/A	N/A		1467; 1467; 1467; 1467; 1554; 3213	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
vanG	3002909	protein homolog model	Resistomes & Variants	5	38.23	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	334.00	0.00	334.00	48.63	535.80	197.05	0	0	0	0	N/A	N/A		1095; 1104; 1095; 1095; 1152	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
CRP	3000518	protein homolog model	Resistomes & Variants	8	99.05 - 99.52	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	313.00	0.00	313.00	38.69	244.88	200.81	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
mdtB	3000793	protein homolog model	Resistomes & Variants	6	99.33 - 99.71	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei; Escherichia fergusonii	758.00	0.00	758.00	21.96	709.17	193.65	0	0	0	0	N/A	N/A		3123; 3123; 4491; 3123; 3372; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	Resistomes & Variants	7	99.5 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	459.00	0.00	459.00	29.13	354.00	188.64	0	0	0	0	N/A	N/A		1209; 1251; 1209; 1209; 1209; 1209; 1239	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	5	99.21 - 100.0	YES	YES	Escherichia coli; Shigella boydii; Shigella sonnei	271.00	0.00	271.00	62.62	325.20	167.80	0	0	0	0	N/A	N/A		384; 384; 384; 837; 387	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	8	91.69 - 99.75	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei; Salmonella enterica	419.00	0.00	419.00	32.74	392.50	208.12	0	0	0	0	N/A	N/A		1194; 1194; 1194; 1206; 1212; 1194; 1194; 1230	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
acrB	3000216	protein homolog model	Resistomes & Variants	3	99.71 - 99.9	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1086.00	0.00	1086.00	39.66	1255.00	205.23	0	0	0	0	N/A	N/A		3150; 3168; 3291	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
emrB	3000074	protein homolog model	Resistomes & Variants	9	98.78 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1391.00	0.00	1391.00	27.20	422.56	191.98	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1539; 1560; 1539; 1539; 1629; 1500	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrA	3000027	protein homolog model	Resistomes & Variants	4	99.49 - 99.74	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	319.00	0.00	319.00	36.80	433.75	200.09	0	0	0	0	N/A	N/A		1173; 1173; 1212; 1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
mdtE	3000795	protein homolog model	Resistomes & Variants	5	97.66 - 99.74	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei; Escherichia marmotae	390.00	0.00	390.00	40.20	487.40	183.46	0	0	0	0	N/A	N/A		1158; 1110; 1239; 1158; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
gadX	3000508	protein homolog model	Resistomes & Variants	10	93.07 - 99.15	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1216.00	0.00	1216.00	39.70	343.30	178.47	0	0	0	0	N/A	N/A		825; 933; 984; 825; 867; 825; 855; 882; 822; 909	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	9	91.74 - 99.55	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei; Salmonella enterica	1278.00	0.00	1278.00	48.59	437.00	148.92	0	0	0	0	N/A	N/A		678; 1452; 858; 957; 786; 705; 777; 729; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
cpxA	3000830	protein homolog model	Resistomes & Variants	16	99.78 - 100.0	YES	NO	Escherichia coli	425.00	0.00	425.00	28.97	398.06	195.13	0	0	0	0	N/A	N/A		1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
evgS	3000833	protein homolog model	Resistomes & Variants	5	96.57 - 99.92	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	948.00	0.00	948.00	27.82	1000.20	209.63	0	0	0	0	N/A	N/A		3594; 3594; 3594; 3618; 3594	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
Mrx	3003839	protein homolog model	Resistomes & Variants	15	97.59 - 100.0	NO	YES	Enterobacter roggenkampii; Escherichia coli; Klebsiella pneumoniae; Shigella sonnei	808.00	0.00	808.00	40.08	535.33	194.90	0	0	0	0	N/A	N/A		1272; 1233; 1239; 1239; 1239; 1239; 1245; 1221; 1266; 1239; 2007; 1191; 1377; 1266; 1239	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
Escherichia coli emrE	3004039	protein homolog model	Resistomes & Variants	8	93.07 - 99.09	YES	NO	Escherichia coli	1154.00	0.00	1154.00	72.90	341.12	185.86	0	0	0	0	N/A	N/A		507; 333; 573; 357; 471; 660; 333; 582	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	7	96.34 - 97.07	YES	NO	Escherichia coli; Shigella boydii	323.00	0.00	323.00	34.24	432.71	205.94	0	0	0	0	N/A	N/A		1233; 1233; 1233; 1263; 1263; 1437; 1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
tet(M)	3000186	protein homolog model	Resistomes & Variants	1	95.04	NO	NO	Escherichia coli; Shigella sonnei	54.00	0.00	54.00	32.29	248.00	137.72	0	0	0	0	N/A	N/A		768	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
mdtA	3000792	protein homolog model	Resistomes & Variants	4	98.8 - 99.52	YES	NO	Escherichia coli	397.00	0.00	397.00	38.93	539.25	191.15	0	0	0	0	N/A	N/A		1368; 1395; 1455; 1395	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
mdtG	3001329	protein homolog model	Resistomes & Variants	4	99.74 - 100.0	YES	NO	Escherichia coli; Shigella boydii	388.00	0.00	388.00	44.31	548.50	200.44	0	0	0	0	N/A	N/A		1227; 1227; 1227; 1275	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
mphA	3000316	protein homolog model	Resistomes & Variants	11	98.48 - 100.0	NO	YES	Escherichia coli	185.00	0.00	185.00	43.16	393.82	170.04	0	0	0	0	N/A	N/A		927; 906; 888; 912; 921; 828; 921; 906; 954; 909; 906	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
TEM-206	3001383	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	76.00	0.00	76.00	37.68	338.00	169.53	0	0	0	0	N/A	N/A		897	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
