ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
aadA5	3002605	protein homolog model	CARD; Resistomes & Variants	18	99.2 - 100.0	YES	YES	Escherichia coli; Klebsiella pneumoniae	2589.00	0.00	2589.00	55.56	446.00	217.88	0	0	0	0	N/A	N/A		789; 789; 894; 768; 834; 789; 789; 744; 789; 1215; 789; 741; 780; 795; 789; 795; 735; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CTX-M-32	3001894	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.65	251.00	219.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-71	3001932	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	7.00	0.00	7.00	87.67	768.00	214.86	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-144	3002002	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.42	249.00	220.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-Ib-cr1	3002547	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	1.00	0.00	1.00	38.02	211.00	214.00	0	0	0	0	N/A	N/A		555	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
CTX-M-72	3001933	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	20.00	0.00	20.00	97.26	852.00	209.70	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-29	3001891	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.20	247.00	211.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-1	3001396	protein homolog model	CARD; Resistomes & Variants	53	99.28 - 100.0	YES	YES	Klebsiella pneumoniae; Enterobacter cloacae; Shigella flexneri; Escherichia coli; Providencia rettgeri; Enterobacter hormaechei; Salmonella enterica; Shigella sonnei; Klebsiella quasipneumoniae; Pseudomonas aeruginosa	274.00	0.00	274.00	57.19	479.42	217.23	0	0	0	0	N/A	N/A		831; 876; 876; 876; 876; 831; 831; 762; 831; 831; 906; 876; 831; 831; 831; 831; 876; 816; 813; 831; 879; 831; 831; 831; 831; 831; 831; 819; 831; 843; 831; 831; 780; 831; 876; 831; 798; 831; 876; 831; 831; 810; 831; 822; 876; 825; 876; 831; 831; 876; 831; 831; 876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
CTX-M-15	3001878	protein homolog model	CARD; Resistomes & Variants	24	99.31 - 100.0	YES	YES	Escherichia coli; Enterobacter cloacae; Klebsiella pneumoniae; Enterobacter hormaechei	7713.00	0.00	7713.00	62.75	549.67	209.35	0	0	0	0	N/A	N/A		876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 873; 876; 876; 876; 876	CTX-M beta-lactamase	cephalosporin; penam	antibiotic inactivation
Escherichia coli mdfA	3001328	protein homolog model	CARD; Resistomes & Variants	83	94.15 - 100.0	YES	no data	Escherichia coli; Shigella dysenteriae; Shigella flexneri; Shigella boydii	5265.00	0.00	5265.00	29.65	366.78	205.96	0	0	0	0	N/A	N/A		1233; 1293; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1245; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1221; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1263; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1263; 1233; 1233; 1233; 1437; 1233; 1233; 1233; 1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
qacEdelta1	3005010	protein homolog model	CARD; Resistomes & Variants	9	99.13 - 100.0	YES	no data	Pseudomonas aeruginosa; Acinetobacter baumannii; Escherichia coli; Proteus mirabilis; Klebsiella pneumoniae; Enterobacter hormaechei	84.00	0.00	84.00	70.74	270.56	215.96	0	0	0	0	N/A	N/A		348; 348; 348; 366; 348; 345; 348; 297; 972	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
CTX-M-164	3003648	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	3.00	0.00	3.00	44.52	390.00	178.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-Ib-cr4	3005114	protein homolog model	CARD; Resistomes & Variants	2	97.4 - 100.0	no data	no data	Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae	7.00	0.00	7.00	65.08	396.50	160.75	0	0	0	0	N/A	N/A		579; 624	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
CTX-M-127	3001986	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	44.86	393.00	200.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-143	3002001	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	12.00	0.00	12.00	93.38	818.00	214.42	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-169	3005592	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	40.87	358.00	188.25	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-176	3005599	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Klebsiella pneumoniae; Escherichia coli	16.00	0.00	16.00	47.23	408.00	213.37	0	0	0	0	N/A	N/A		876; 837	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-177	3005600	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	3.00	0.00	3.00	61.76	541.00	214.67	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-179	3005602	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	26.83	235.00	214.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-183	3005606	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	52.40	459.00	212.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-184	3005607	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	55.94	490.00	210.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-187	3005610	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	46.69	409.00	207.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-189	3005612	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	18.00	0.00	18.00	72.49	635.00	207.94	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-193	3005616	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	61.76	541.00	219.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-197	3005620	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	7.00	0.00	7.00	80.48	705.00	211.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-203	3005626	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	21.00	184.00	206.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-204	3005627	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	26.71	234.00	218.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-207	3005630	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	26.14	229.00	213.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-208	3005631	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	87.21	764.00	216.75	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-209	3005632	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	27.28	239.00	217.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-225	3005648	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	55.94	490.00	217.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-228	3005651	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	56.16	492.00	218.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-230	3005653	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	40.87	358.00	204.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-231	3005654	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	55.59	487.00	219.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-237	3005660	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	64.27	563.00	216.75	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-238	3005661	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	55.48	486.00	218.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-244	3005666	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	28.65	251.00	215.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-534	3005764	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	51.87	431.00	212.33	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-796	3005996	protein homolog model	CARD; Resistomes & Variants	2	99.64 - 100.0	no data	no data	Proteus sp.; Pseudomonas aeruginosa	5.00	0.00	5.00	47.65	396.00	221.00	0	0	0	0	N/A	N/A		831; 831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-921	3006107	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	2.00	0.00	2.00	34.90	290.00	205.50	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
TolC	3000237	protein homolog model	CARD; Resistomes & Variants	77	99.19 - 100.0	YES	no data	Escherichia coli; Shigella flexneri; Shigella boydii; Shigella sonnei	4212.00	0.00	4212.00	30.10	446.88	216.08	0	0	0	0	N/A	N/A		1488; 1482; 1482; 1482; 1482; 1488; 1482; 1488; 1482; 1488; 1488; 1482; 1488; 1482; 1488; 1482; 1488; 1482; 1482; 1482; 1488; 1482; 1482; 1482; 1488; 1482; 1482; 1488; 1482; 1482; 1488; 1482; 1488; 1482; 1488; 1482; 1482; 1488; 1482; 1488; 1482; 1482; 1482; 1488; 1482; 1482; 1488; 1482; 1482; 1488; 1488; 1488; 1488; 1482; 1488; 1488; 1488; 1482; 1488; 1482; 1488; 1482; 1488; 1488; 1488; 1488; 1482; 1488; 1482; 1482; 1482; 1482; 1482; 1482; 1488; 1488; 1482	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	97	94.24 - 100.0	YES	YES	Acinetobacter radioresistens; Acinetobacter towneri; Acinetobacter baumannii; Corynebacterium diphtheriae; Citrobacter freundii; Enterobacter hormaechei; Escherichia coli; Escherichia fergusonii; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Proteus mirabilis; Providencia rettgeri; Salmonella enterica; Enterobacter cloacae; Shigella flexneri; Morganella morganii; Vibrio parahaemolyticus; Vibrio cholerae; Pasteurella multocida; Glaesserella parasuis; Escherichia albertii; Shigella sonnei; Pseudomonas aeruginosa; Vibrio fluvialis; Staphylococcus aureus	3800.00	0.00	3800.00	41.55	371.43	211.85	0	0	0	0	N/A	N/A		837; 831; 837; 837; 837; 837; 837; 837; 837; 837; 837; 831; 837; 837; 837; 831; 846; 903; 837; 915; 837; 837; 837; 837; 837; 837; 891; 915; 783; 837; 837; 837; 837; 915; 1005; 1641; 837; 837; 816; 795; 837; 837; 837; 795; 837; 837; 915; 972; 837; 837; 915; 837; 837; 837; 837; 837; 909; 837; 837; 837; 1011; 888; 831; 831; 831; 831; 1257; 960; 837; 837; 837; 1638; 837; 837; 837; 837; 837; 840; 837; 909; 837; 915; 909; 837; 837; 837; 837; 900; 783; 837; 837; 837; 837; 837; 831; 831; 837	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	54	97.75 - 99.63	YES	YES	Acinetobacter radioresistens; Shigella sonnei; Actinobacillus indolicus; Glaesserella parasuis; Pasteurella multocida; Acinetobacter indicus; Proteus mirabilis; unclassified Bacteria; Acinetobacter baumannii; Escherichia coli; Citrobacter freundii; Histophilus somni; Klebsiella pneumoniae; Salmonella enterica; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Enterobacter hormaechei; Vibrio cholerae; Escherichia fergusonii; Klebsiella michiganensis	934.00	0.00	934.00	44.09	361.39	211.19	0	0	0	0	N/A	N/A		789; 804; 804; 807; 804; 846; 846; 837; 804; 846; 846; 1035; 804; 786; 804; 981; 858; 780; 804; 804; 804; 804; 861; 804; 990; 804; 804; 804; 804; 840; 804; 864; 804; 804; 804; 798; 804; 804; 1032; 804; 804; 804; 801; 804; 804; 804; 804; 804; 831; 804; 804; 804; 867; 717	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib9	3002580	protein homolog model	Resistomes & Variants	6	95.02 - 100.0	YES	NO	Aeromonas caviae; Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	456.00	0.00	456.00	37.44	251.33	197.66	0	0	0	0	N/A	N/A		885; 594; 699; 621; 534; 780	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
sul1	3000410	protein homolog model	Resistomes & Variants	76	97.29 - 100.0	YES	YES	Acinetobacter lwoffii; Escherichia coli; Acinetobacter baumannii; Staphylococcus haemolyticus; Corynebacterium diphtheriae; Klebsiella pneumoniae; Pseudomonas aeruginosa; Citrobacter freundii; Enterobacter cloacae; Enterobacter asburiae; Pseudomonas stutzeri; Shigella flexneri; Pseudomonas putida; Salmonella enterica; Enterobacter hormaechei; Klebsiella michiganensis; Proteus mirabilis; Klebsiella quasipneumoniae; Leclercia adecarboxylata	1776.00	0.00	1776.00	50.22	433.96	216.91	0	0	0	0	N/A	N/A		840; 840; 840; 783; 840; 840; 840; 831; 840; 852; 840; 852; 840; 891; 840; 840; 852; 840; 840; 840; 840; 840; 804; 936; 963; 840; 840; 840; 780; 840; 840; 891; 876; 840; 780; 927; 840; 840; 972; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 939; 840; 867; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 1182; 840; 840; 1221; 840; 840; 909; 663; 1113; 717; 468; 765; 1038	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
AAC(3)-IIc	3002535	protein homolog model	Resistomes & Variants	14	92.75 - 97.53	NO	YES	Acinetobacter pittii; Acinetobacter baumannii; Citrobacter freundii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Citrobacter werkmanii; Citrobacter youngae; Enterobacter asburiae	543.00	0.00	543.00	45.31	336.07	210.01	0	0	0	0	N/A	N/A		924; 639; 729; 819; 693; 858; 747; 783; 657; 681; 876; 588; 618; 729	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-IIe	3004621	protein homolog model	Resistomes & Variants	17	97.9 - 98.95	NO	YES	Acinetobacter baumannii; Escherichia coli; Morganella morganii; Klebsiella pneumoniae; Serratia marcescens	1670.00	0.00	1670.00	52.97	468.65	211.40	0	0	0	0	N/A	N/A		861; 861; 861; 861; 1047; 861; 861; 861; 861; 861; 861; 909; 852; 864; 861; 843; 861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	17	98.49 - 98.99	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Serratia marcescens; Enterobacter hormaechei; Providencia stuartii; Salmonella enterica; Klebsiella michiganensis; Proteus mirabilis; Klebsiella aerogenes; Klebsiella oxytoca; Shigella sonnei; Morganella morganii	1678.00	0.00	1678.00	51.23	346.94	210.38	0	0	0	0	N/A	N/A		630; 642; 699; 756; 705; 693; 591; 729; 804; 651; 600; 690; 687; 600; 693; 699; 645	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
mphE	3003741	protein homolog model	Resistomes & Variants	1	96.38	YES	NO	Acinetobacter baumannii	30.00	0.00	30.00	34.07	323.00	200.50	0	0	0	0	N/A	N/A		948	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
dfrA17	3002860	protein homolog model	Resistomes & Variants	13	99.36 - 100.0	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Escherichia coli; Salmonella enterica; Enterobacter hormaechei; Klebsiella pneumoniae; Providencia alcalifaciens; Providencia rettgeri; Shigella flexneri; Shigella sonnei; Pasteurella multocida	1713.00	0.00	1713.00	63.04	403.46	208.41	0	0	0	0	N/A	N/A		639; 582; 702; 822; 675; 540; 474; 537; 645; 645; 636; 690; 702	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
catB3	3002676	protein homolog model	Resistomes & Variants	7	99.05 - 100.0	NO	YES	Aeromonas veronii; Escherichia coli; Citrobacter freundii; Providencia stuartii; Enterobacter hormaechei; Klebsiella pneumoniae	3092.00	0.00	3092.00	63.88	380.71	218.16	0	0	0	0	N/A	N/A		585; 582; 633; 543; 633; 681; 549	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
BLMT	3005036	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Burkholderia glumae	99.00	0.00	99.00	74.47	315.00	173.59	0	0	0	0	N/A	N/A		423	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
CTX-M-37	3001899	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Citrobacter portucalensis	1.00	0.00	1.00	10.73	94.00	180.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
