ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
CTX-M-197	3005620	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	6.00	0.00	6.00	65.87	577.00	212.83	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-204	3005627	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	46.35	406.00	213.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-206	3005629	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	17.35	152.00	176.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-207	3005630	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	54.22	475.00	199.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-208	3005631	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	50.68	444.00	212.67	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-210	3005633	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	14.95	131.00	174.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-216	3005639	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	31.62	277.00	213.67	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-218	3005641	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	78.88	691.00	217.67	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-221	3005644	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	1.00	0.00	1.00	28.54	250.00	218.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-225	3005648	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	56.96	499.00	216.67	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-226	3005649	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	27.28	239.00	209.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-228	3005651	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	63.58	557.00	218.25	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-230	3005653	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.65	251.00	217.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-231	3005654	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	26.14	229.00	201.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-232	3005655	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	10.73	94.00	180.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-238	3005661	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae	3.00	0.00	3.00	30.48	250.00	219.33	0	0	0	0	N/A	N/A		876; 789; 801	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TolC	3000237	protein homolog model	CARD; Resistomes & Variants	99	99.39 - 100.0	YES	no data	Escherichia coli; Shigella dysenteriae; Shigella boydii; Shigella sonnei	2955.00	0.00	2955.00	29.38	436.40	211.92	0	0	0	0	N/A	N/A		1488; 1482; 1482; 1488; 1482; 1482; 1488; 1482; 1488; 1482; 1482; 1482; 1488; 1482; 1482; 1488; 1488; 1482; 1482; 1488; 1482; 1488; 1488; 1482; 1482; 1482; 1482; 1482; 1482; 1488; 1482; 1482; 1482; 1482; 1488; 1488; 1488; 1482; 1488; 1488; 1482; 1488; 1482; 1488; 1482; 1488; 1488; 1488; 1488; 1482; 1488; 1488; 1488; 1482; 1488; 1482; 1482; 1488; 1482; 1482; 1488; 1482; 1488; 1488; 1482; 1482; 1482; 1488; 1482; 1488; 1482; 1482; 1482; 1488; 1482; 1488; 1488; 1488; 1488; 1488; 1488; 1488; 1482; 1488; 1482; 1482; 1488; 1488; 1482; 1488; 1482; 1488; 1488; 1488; 1488; 1482; 1482; 1482; 1488	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	97	97.75 - 99.63	YES	YES	Acinetobacter johnsonii; Acinetobacter junii; Actinobacillus indolicus; Glaesserella parasuis; Pasteurella multocida; Acinetobacter indicus; Proteus mirabilis; unclassified Bacteria; Acinetobacter baumannii; Escherichia coli; Corynebacterium amycolatum; Citrobacter freundii; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Histophilus somni; Salmonella enterica; Shigella boydii; Shigella dysenteriae; Shigella sonnei; Enterobacter asburiae; Enterobacter hormaechei; Shigella flexneri; Klebsiella michiganensis; Vibrio cholerae; Haemophilus influenzae; Raoultella planticola; Stenotrophomonas maltophilia	994.00	0.00	994.00	43.19	354.37	211.66	0	0	0	0	N/A	N/A		804; 804; 804; 807; 804; 804; 846; 804; 846; 846; 837; 846; 846; 804; 846; 846; 804; 804; 1035; 804; 804; 786; 804; 981; 759; 804; 852; 804; 774; 804; 804; 804; 804; 804; 804; 804; 804; 804; 819; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 864; 804; 930; 780; 804; 804; 804; 804; 933; 804; 792; 804; 753; 804; 858; 804; 852; 804; 828; 804; 771; 804; 909; 1149; 1032; 804; 864; 834; 804; 804; 804; 804; 804; 909; 804; 804; 1047; 804; 804; 804; 804; 996; 831; 804; 804; 717	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	114	94.53 - 99.64	YES	YES	Acinetobacter johnsonii; Acinetobacter junii; Achromobacter xylosoxidans; Acinetobacter baumannii; Burkholderia ambifaria; Citrobacter portucalensis; Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Shigella flexneri; Klebsiella quasipneumoniae; Shigella sonnei; Enterobacter hormaechei; Morganella morganii; Vibrio cholerae; Glaesserella parasuis; Proteus mirabilis; Pseudomonas aeruginosa; Vibrio fluvialis; Staphylococcus aureus	4198.00	0.00	4198.00	44.62	394.61	210.74	0	0	0	0	N/A	N/A		837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 831; 837; 837; 837; 837; 846; 903; 837; 915; 837; 837; 837; 837; 837; 837; 837; 891; 837; 915; 837; 837; 837; 837; 837; 837; 837; 915; 837; 837; 1005; 1641; 837; 837; 837; 837; 837; 837; 816; 831; 837; 837; 837; 795; 837; 837; 837; 837; 837; 837; 837; 972; 837; 837; 915; 837; 837; 768; 837; 837; 909; 837; 837; 837; 1011; 888; 831; 831; 837; 1257; 960; 837; 1638; 837; 837; 924; 837; 762; 837; 837; 837; 813; 834; 837; 840; 909; 837; 837; 909; 837; 837; 900; 837; 837; 837; 837; 831; 837; 837; 837; 831; 837; 837; 831; 837	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	Resistomes & Variants	1	94.76	NO	NO	Aeromonas caviae	1.00	0.00	1.00	19.92	251.00	199.00	0	0	0	0	N/A	N/A		1260	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
AAC(3)-IIc	3002535	protein homolog model	Resistomes & Variants	16	83.47 - 98.02	NO	YES	Acinetobacter pittii; Acinetobacter baumannii; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei; Klebsiella oxytoca; Salmonella enterica; Vibrio cholerae; Citrobacter youngae; Enterobacter asburiae	500.00	0.00	500.00	42.07	314.94	209.12	0	0	0	0	N/A	N/A		924; 795; 504; 819; 693; 858; 747; 705; 732; 765; 657; 681; 876; 588; 711; 759	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-IIe	3004621	protein homolog model	Resistomes & Variants	21	97.9 - 98.95	YES	YES	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae; Klebsiella oxytoca; Proteus mirabilis	1868.00	0.00	1868.00	51.39	454.24	210.62	0	0	0	0	N/A	N/A		861; 861; 861; 861; 861; 861; 1047; 861; 861; 861; 861; 861; 909; 852; 885; 861; 843; 867; 861; 900; 861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib10	3002581	protein homolog model	Resistomes & Variants	6	88.0 - 100.0	NO	YES	Acinetobacter baumannii; Proteus mirabilis; Providencia heimbachae; Providencia rettgeri; Providencia stuartii; Klebsiella pneumoniae	1046.00	0.00	1046.00	48.70	333.33	189.56	0	0	0	0	N/A	N/A		618; 582; 936; 588; 651; 546	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	32	94.26 - 98.99	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Providencia stuartii; Salmonella enterica; Serratia marcescens; Citrobacter portucalensis; Klebsiella quasipneumoniae; Leclercia adecarboxylata; Klebsiella michiganensis; Proteus mirabilis; Klebsiella aerogenes; Klebsiella oxytoca; Enterobacter kobei; Shigella sonnei; Morganella morganii	1622.00	0.00	1622.00	44.23	290.19	211.27	0	0	0	0	N/A	N/A		609; 699; 627; 756; 639; 585; 705; 693; 648; 636; 702; 633; 729; 708; 804; 651; 696; 600; 690; 660; 618; 681; 600; 693; 603; 600; 615; 588; 630; 594; 645; 699	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
