ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
cpxA	3000830	protein homolog model	Resistomes & Variants	18	99.78 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1101.00	0.00	1101.00	34.66	476.17	208.13	0	0	0	0	N/A	N/A		1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	8	98.06 - 99.52	YES	NO	Escherichia coli	2474.00	0.00	2474.00	19.33	613.62	199.56	0	0	0	0	N/A	N/A		3105; 3105; 4275; 3111; 3105; 3105; 3105; 3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrS	3000656	protein homolog model	Resistomes & Variants	8	97.27 - 99.09	YES	NO	Escherichia coli	382.00	0.00	382.00	41.33	274.50	203.46	0	0	0	0	N/A	N/A		663; 663; 663; 663; 663; 663; 636; 702	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
bacA	3002986	protein homolog model	Resistomes & Variants	7	99.27 - 99.63	YES	NO	Escherichia coli	731.00	0.00	731.00	37.53	310.29	179.77	0	0	0	0	N/A	N/A		822; 822; 822; 867; 822; 822; 822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
TolC	3000237	protein homolog model	Resistomes & Variants	8	99.59 - 100.0	YES	NO	Escherichia coli	1213.00	0.00	1213.00	33.91	503.50	211.38	0	0	0	0	N/A	N/A		1482; 1488; 1482; 1482; 1488; 1488; 1488; 1488	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
YojI	3003952	protein homolog model	Resistomes & Variants	5	99.09 - 99.63	YES	NO	Escherichia coli	1009.00	0.00	1009.00	37.32	614.00	209.41	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1662; 1644	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
mdtB	3000793	protein homolog model	Resistomes & Variants	4	99.33 - 99.62	YES	NO	Escherichia coli; Shigella sonnei	2258.00	0.00	2258.00	32.59	1067.75	211.36	0	0	0	0	N/A	N/A		3123; 4491; 3123; 3372	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
evgA	3000832	protein homolog model	Resistomes & Variants	5	99.51 - 100.0	YES	NO	Escherichia coli	443.00	0.00	443.00	64.76	352.40	213.87	0	0	0	0	N/A	N/A		615; 615; 669; 615; 300	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
emrK	3000206	protein homolog model	Resistomes & Variants	6	96.78 - 99.43	YES	NO	Escherichia coli	1025.00	0.00	1025.00	37.77	439.00	176.33	0	0	0	0	N/A	N/A		1164; 1176; 1143; 1164; 1101; 1173	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	8	99.4 - 100.0	YES	NO	Escherichia coli	1122.00	0.00	1122.00	23.08	355.62	147.10	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1455; 1563; 1563; 1539; 1452	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	9	62.8 - 69.38	YES	NO	Escherichia coli; Salmonella enterica; Shigella boydii	1581.00	0.00	1581.00	25.17	403.67	185.81	0	0	0	0	N/A	N/A		1653; 1653; 1701; 1653; 1653; 1653; 1596; 1128; 1701	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
PmrF	3003578	protein homolog model	Resistomes & Variants	9	97.47 - 100.0	YES	NO	Escherichia coli	1245.00	0.00	1245.00	34.65	356.44	184.14	0	0	0	0	N/A	N/A		969; 903; 1020; 1017; 1125; 969; 969; 969; 1014	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtP	3003550	protein homolog model	Resistomes & Variants	6	96.71 - 98.36	YES	NO	Escherichia coli; Shigella sonnei	879.00	0.00	879.00	32.43	511.33	199.09	0	0	0	0	N/A	N/A		1467; 1524; 1467; 1482; 1554; 3213	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtO	3003549	protein homolog model	Resistomes & Variants	11	97.36 - 98.83	YES	NO	Escherichia coli	1553.00	0.00	1553.00	21.08	434.55	210.07	0	0	0	0	N/A	N/A		2052; 2052; 2052; 2064; 2109; 2109; 2052; 2052; 2109; 2052; 2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtN	3003548	protein homolog model	Resistomes & Variants	6	98.51 - 100.0	YES	NO	Escherichia coli	764.00	0.00	764.00	33.45	345.67	201.55	0	0	0	0	N/A	N/A		1032; 1032; 1032; 1071; 1032; 1032	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
eptA	3003576	protein homolog model	Resistomes & Variants	9	96.3 - 99.82	YES	NO	Escherichia coli; Shigella sonnei	3098.00	0.00	3098.00	39.69	801.33	192.03	0	0	0	0	N/A	N/A		1644; 1644; 1656; 1689; 1644; 1674; 1719; 1710; 3372	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
EC-8	3006881	protein homolog model	Resistomes & Variants	12	96.82 - 98.93	YES	NO	Escherichia coli; Escherichia fergusonii	943.00	0.00	943.00	33.44	410.08	215.78	0	0	0	0	N/A	N/A		1134; 1167; 1185; 1134; 1557; 1125; 1116; 1551; 1167; 1134; 1134; 1167	EC beta-lactamase	cephalosporin	antibiotic inactivation
emrR	3000516	protein homolog model	Resistomes & Variants	6	93.14 - 100.0	YES	NO	Escherichia coli; Klebsiella aerogenes; Klebsiella pneumoniae; Salmonella enterica	445.00	0.00	445.00	45.62	254.00	176.01	0	0	0	0	N/A	N/A		531; 531; 660; 543; 486; 540	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrA	3000027	protein homolog model	Resistomes & Variants	8	99.23 - 99.74	YES	NO	Escherichia coli; Shigella sonnei	793.00	0.00	793.00	30.24	355.88	211.55	0	0	0	0	N/A	N/A		1173; 1173; 1173; 1212; 1173; 1173; 1173; 1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrB	3000074	protein homolog model	Resistomes & Variants	3	99.41 - 100.0	YES	NO	Escherichia coli	2085.00	0.00	2085.00	42.02	652.33	180.52	0	0	0	0	N/A	N/A		1539; 1539; 1629	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	Resistomes & Variants	1	99.83	YES	NO	Escherichia coli	1561.00	0.00	1561.00	100.00	1749.00	210.46	0	0	0	0	N/A	N/A		1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
acrD	3000491	protein homolog model	Resistomes & Variants	2	99.81	YES	NO	Escherichia coli	2353.00	0.00	2353.00	52.73	1642.00	206.84	0	0	0	0	N/A	N/A		3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
CRP	3000518	protein homolog model	Resistomes & Variants	12	99.05 - 99.52	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	760.00	0.00	760.00	44.80	283.58	207.33	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
mdtF	3000796	protein homolog model	Resistomes & Variants	9	99.42 - 100.0	YES	NO	Escherichia coli	2287.00	0.00	2287.00	18.83	586.44	206.02	0	0	0	0	N/A	N/A		3114; 3114; 3114; 3114; 3120; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
acrB	3000216	protein homolog model	Resistomes & Variants	7	99.81 - 100.0	YES	NO	Escherichia coli	2643.00	0.00	2643.00	21.59	682.29	211.00	0	0	0	0	N/A	N/A		3150; 3150; 3150; 3150; 3150; 3291; 3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	11	91.69 - 99.75	YES	NO	Escherichia coli; Salmonella enterica	1139.00	0.00	1139.00	28.29	338.82	205.17	0	0	0	0	N/A	N/A		1194; 1194; 1206; 1194; 1194; 1194; 1212; 1194; 1194; 1194; 1230	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtG	3001329	protein homolog model	Resistomes & Variants	7	99.51 - 100.0	YES	NO	Escherichia coli	1136.00	0.00	1136.00	33.61	409.86	206.10	0	0	0	0	N/A	N/A		1227; 1227; 1227; 1227; 1281; 1275; 1149	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	Resistomes & Variants	10	99.5 - 100.0	YES	NO	Escherichia coli; Shigella boydii	1128.00	0.00	1128.00	32.20	391.70	206.38	0	0	0	0	N/A	N/A		1209; 1209; 1209; 1209; 1251; 1209; 1209; 1209; 1209; 1239	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	7	91.74 - 99.55	YES	NO	Escherichia coli; Salmonella enterica	4039.00	0.00	4039.00	57.05	509.00	157.02	0	0	0	0	N/A	N/A		678; 1452; 678; 684; 957; 678; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
Escherichia coli emrE	3004039	protein homolog model	Resistomes & Variants	8	97.27 - 99.09	YES	NO	Escherichia coli	595.00	0.00	595.00	67.53	278.88	204.96	0	0	0	0	N/A	N/A		333; 507; 333; 573; 345; 333; 333; 582	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
mdtE	3000795	protein homolog model	Resistomes & Variants	5	97.66 - 99.74	YES	NO	Escherichia coli; Escherichia marmotae	1051.00	0.00	1051.00	39.63	482.20	174.72	0	0	0	0	N/A	N/A		1158; 1158; 1158; 1239; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
leuO	3003843	protein homolog model	Resistomes & Variants	12	95.05 - 100.0	YES	NO	Escherichia coli	889.00	0.00	889.00	36.06	357.83	202.99	0	0	0	0	N/A	N/A		945; 1122; 945; 1026; 945; 1134; 945; 963; 1035; 969; 960; 1020	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtM	3001214	protein homolog model	Resistomes & Variants	6	97.71 - 98.51	YES	NO	Escherichia coli	1304.00	0.00	1304.00	24.96	540.00	126.62	0	0	0	0	N/A	N/A		1182; 1176; 2553; 1263; 2553; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtA	3000792	protein homolog model	Resistomes & Variants	8	97.32 - 99.52	YES	NO	Escherichia coli	1227.00	0.00	1227.00	35.39	505.50	201.29	0	0	0	0	N/A	N/A		1248; 1368; 1248; 1368; 1455; 1476; 1611; 1395	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
gadX	3000508	protein homolog model	Resistomes & Variants	8	95.26 - 99.15	NO	NO	Escherichia coli; Shigella sonnei	1372.00	0.00	1372.00	41.33	356.88	188.67	0	0	0	0	N/A	N/A		933; 984; 765; 825; 855; 882; 822; 909	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
EC-13	3006874	protein homolog model	Resistomes & Variants	1	99.2	NO	NO	Escherichia coli	258.00	0.00	258.00	24.14	302.00	175.16	0	0	0	0	N/A	N/A		1251	EC beta-lactamase	cephalosporin	antibiotic inactivation
evgS	3000833	protein homolog model	Resistomes & Variants	12	96.57 - 99.92	YES	NO	Escherichia coli	2689.00	0.00	2689.00	16.58	598.58	208.19	0	0	0	0	N/A	N/A		3594; 3594; 3543; 3618; 3594; 3543; 3594; 3627; 3594; 3642; 3594; 3594	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnH	3004597	protein homolog model	Resistomes & Variants	4	88.75 - 99.77	NO	NO	Escherichia coli	877.00	0.00	877.00	28.30	452.25	186.29	0	0	0	0	N/A	N/A		1794; 1374; 1443; 1629	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	2	98.99	NO	NO	Escherichia coli	288.00	0.00	288.00	32.03	261.50	145.77	0	0	0	0	N/A	N/A		840; 804	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
EC-15	3006876	protein homolog model	Resistomes & Variants	2	97.61 - 98.14	YES	NO	Escherichia coli	243.00	0.00	243.00	21.09	286.50	184.24	0	0	0	0	N/A	N/A		1134; 1557	EC beta-lactamase	cephalosporin	antibiotic inactivation
EC-5	3006880	protein homolog model	Resistomes & Variants	3	98.41 - 100.0	NO	NO	Escherichia coli	815.00	0.00	815.00	26.36	338.33	173.81	0	0	0	0	N/A	N/A		1212; 1191; 1416	EC beta-lactamase	cephalosporin	antibiotic inactivation
AAC(3)-IIc	3002535	protein homolog model	Resistomes & Variants	1	95.89	NO	NO	Escherichia coli	206.00	0.00	206.00	36.95	276.00	165.81	0	0	0	0	N/A	N/A		747	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
Escherichia coli ampC beta-lactamase	3004290	protein homolog model	Resistomes & Variants	7	97.53 - 99.73	YES	NO	Escherichia coli	224.00	0.00	224.00	25.23	350.86	205.48	0	0	0	0	N/A	N/A		1557; 1557; 1233; 1134; 1554; 1134; 1149	ampC-type beta-lactamase	cephalosporin; penam	antibiotic inactivation
APH(3')-IIa	3002644	protein homolog model	Resistomes & Variants	1	98.47	YES	NO	Escherichia coli	30.00	0.00	30.00	7.79	68.00	62.63	0	0	0	0	N/A	N/A		873	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
aadA5	3002605	protein homolog model	Resistomes & Variants	2	100.0	YES	NO	Escherichia coli	958.00	0.00	958.00	32.15	326.50	123.23	0	0	0	0	N/A	N/A		1215; 846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
qacJ	3007014	protein homolog model	Resistomes & Variants	1	42.39	NO	NO	Escherichia coli	152.00	0.00	152.00	53.33	184.00	130.34	0	0	0	0	N/A	N/A		345	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
SAT-2	3002895	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	311.00	0.00	311.00	55.71	351.00	171.51	0	0	0	0	N/A	N/A		630	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
LptD	3005059	protein homolog model	Resistomes & Variants	9	92.07 - 98.85	YES	NO	Klebsiella aerogenes; Klebsiella pneumoniae; Raoultella planticola; Klebsiella michiganensis; Klebsiella quasipneumoniae	1338.00	0.00	1338.00	27.94	657.22	153.05	0	0	0	0	N/A	N/A		2370; 2373; 2370; 2316; 2370; 2367; 2367; 2349; 2316	ATP-binding cassette (ABC) antibiotic efflux pump	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux
OmpA	3005044	protein homolog model	Resistomes & Variants	13	95.72 - 99.72	YES	NO	Klebsiella pneumoniae; Raoultella planticola; Klebsiella michiganensis; Klebsiella oxytoca; Klebsiella quasipneumoniae	1051.00	0.00	1051.00	38.66	416.62	174.01	0	0	0	0	N/A	N/A		1071; 1071; 1071; 1071; 1071; 1071; 1071; 1125; 1071; 1071; 1071; 1071; 1071	General Bacterial Porin with reduced permeability to peptide antibiotics	peptide antibiotic	reduced permeability to antibiotic
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	1	99.64	NO	NO	Klebsiella pneumoniae	145.00	0.00	145.00	16.78	149.00	118.27	0	0	0	0	N/A	N/A		888	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib10	3002581	protein homolog model	Resistomes & Variants	1	89.2	NO	NO	Klebsiella pneumoniae	1.00	0.00	1.00	26.28	246.00	219.00	0	0	0	0	N/A	N/A		936	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
vanH gene in vanD cluster	3002944	protein homolog model	Resistomes & Variants	1	34.94	NO	NO	Klebsiella pneumoniae	177.00	0.00	177.00	87.98	871.00	147.19	0	0	0	0	N/A	N/A		990	vanH; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
vanY gene in vanM cluster	3002961	protein homolog model	Resistomes & Variants	1	87.61	NO	NO	Klebsiella pneumoniae	154.00	0.00	154.00	78.06	281.00	128.36	0	0	0	0	N/A	N/A		360	vanY; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
AAC(6')-Iy	3002569	protein homolog model	Resistomes & Variants	1	96.55	NO	NO	Salmonella enterica	401.00	0.00	401.00	58.46	719.00	114.96	0	0	0	0	N/A	N/A		1230	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
MdtK	3001327	protein homolog model	Resistomes & Variants	1	99.37	NO	NO	Salmonella enterica	817.00	0.00	817.00	37.13	704.00	155.88	0	0	0	0	N/A	N/A		1896	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux
eptB	3005047	protein homolog model	Resistomes & Variants	2	88.61 - 90.24	YES	NO	Klebsiella huaxiensis; Klebsiella oxytoca	58.00	0.00	58.00	21.87	369.50	84.45	0	0	0	0	N/A	N/A		1692; 1689	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
