ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-17	3000888	protein homolog model	CARD; Resistomes & Variants	2	98.6 - 100.0	no data	no data	Capnocytophaga ochracea; Escherichia coli	27.00	0.00	27.00	38.73	333.50	213.62	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-207	3001384	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	17.00	0.00	17.00	49.25	424.00	211.71	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-101	3001960	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	23.00	0.00	23.00	60.39	529.00	209.30	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-176	3001041	protein homolog model	CARD; Resistomes & Variants	2	99.65 - 100.0	no data	no data	Escherichia coli; Shigella flexneri	20.00	0.00	20.00	49.83	429.00	214.54	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-148	3001015	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	23.00	0.00	23.00	72.13	621.00	213.57	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-166	3001032	protein homolog model	CARD; Resistomes & Variants	2	99.65 - 100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	43.84	377.50	219.12	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB23	3002738	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	29.22	199.00	189.50	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
SHV-6	3001065	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	52.95	413.00	217.33	0	0	0	0	N/A	N/A		780	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	111	90.79 - 100.0	YES	YES	Salmonella enterica; Aeromonas caviae; Aeromonas hydrophila; Escherichia coli; Klebsiella pneumoniae; Acinetobacter baumannii; Citrobacter freundii; Citrobacter portucalensis; Enterobacter hormaechei; Enterobacter asburiae; Proteus mirabilis; Shigella flexneri; Escherichia marmotae; Shigella sonnei; Haemophilus influenzae; Escherichia fergusonii; Klebsiella quasipneumoniae; Pseudomonas aeruginosa; Haemophilus parainfluenzae	34683.00	0.00	34683.00	48.62	420.35	211.01	0	0	0	0	N/A	N/A		861; 861; 981; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 867; 861; 861; 861; 861; 855; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 795; 861; 861; 861; 861; 861; 861; 861; 861; 834; 861; 861; 855; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 897; 837; 861; 948; 861; 861; 861; 861; 861; 864; 861; 861; 861; 861; 861; 969; 861; 861; 861; 861; 861; 873; 861; 861; 810; 951; 861; 861; 933; 861; 861; 861; 792; 861; 861; 861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB42	3002757	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	39.22	253.00	220.50	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-122	3000984	protein homolog model	CARD; Resistomes & Variants	3	99.6 - 100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae; Providencia stuartii	22.00	0.00	22.00	40.20	325.67	215.11	0	0	0	0	N/A	N/A		861; 756; 783	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-33	3000903	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae	27.00	0.00	27.00	55.17	475.00	215.73	0	0	0	0	N/A	N/A		861; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB6	3002720	protein homolog model	CARD; Resistomes & Variants	6	99.56 - 100.0	YES	YES	Pantoea agglomerans; Citrobacter portucalensis; Escherichia coli; Enterobacter roggenkampii; Klebsiella quasipneumoniae	12.00	0.00	12.00	37.37	254.50	206.98	0	0	0	0	N/A	N/A		681; 681; 681; 681; 681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-182	3001373	protein homolog model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	6.00	0.00	6.00	43.55	375.00	214.83	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
SHV-69	3001123	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	14.98	129.00	192.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-22	3000893	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	30.07	258.00	216.50	0	0	0	0	N/A	N/A		858	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-151	3001018	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	29.15	251.00	217.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-128	3000990	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	30.00	0.00	30.00	74.45	641.00	215.43	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-82	3001943	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.20	247.00	217.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
SHV-185	3003152	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	48.32	416.00	218.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-117	3001977	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	11.00	0.00	11.00	63.01	552.00	211.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-145	3001012	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	18.00	0.00	18.00	66.09	569.00	211.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
QnrB41	3002756	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	0.00	1.00	25.99	177.00	203.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
SHV-75	3001129	protein homolog model	CARD; Resistomes & Variants	2	99.65 - 100.0	no data	no data	Klebsiella pneumoniae	8.00	0.00	8.00	32.23	277.50	214.72	0	0	0	0	N/A	N/A		861; 861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-201	3001378	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	29.00	0.00	29.00	36.00	310.00	217.45	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-320	3001793	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	0.00	1.00	30.20	251.00	221.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
TEM-10	3000882	protein homolog model	CARD	1	100.0	no data	no data	Morganella morganii	1.00	0.00	1.00	28.69	247.00	219.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-34	3001896	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	27.17	238.00	216.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-137	3001994	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	21.12	185.00	201.50	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-123	3001982	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.08	246.00	218.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-213	3001390	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	0.00	8.00	47.79	410.00	215.00	0	0	0	0	N/A	N/A		858	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-192	3001052	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	31.08	234.00	218.00	0	0	0	0	N/A	N/A		753	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-30	3000900	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	0.00	8.00	45.99	396.00	213.62	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
SHV-97	3001149	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	0.00	2.00	28.46	245.00	207.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-55	3001917	protein homolog model	CARD; Resistomes & Variants	18	97.25 - 100.0	no data	YES	Escherichia coli; Vibrio parahaemolyticus; Klebsiella pneumoniae; Salmonella enterica	178.00	0.00	178.00	35.39	310.06	205.21	0	0	0	0	N/A	N/A		876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
SHV-43	3001101	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	60.28	519.00	208.33	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
dfrA23	3003019	protein homolog model	CARD; Resistomes & Variants	3	99.45 - 100.0	no data	no data	Salmonella enterica; Klebsiella pneumoniae	16843.00	0.00	16843.00	73.91	550.00	207.37	0	0	0	0	N/A	N/A		561; 549; 987	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
TEM-55	3000924	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	0.00	5.00	39.26	338.00	213.60	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-68	3001929	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella sp.	2.00	0.00	2.00	26.60	233.00	194.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-83	3000950	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	16.00	0.00	16.00	57.38	494.00	209.75	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-108	3001968	protein homolog model	CARD	1	100.0	no data	no data	Shigella sp.	3.00	0.00	3.00	33.91	292.00	219.67	0	0	0	0	N/A	N/A		861	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-63	3000931	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	38.33	330.00	216.43	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
sul2	3000412	protein homolog model	CARD; Resistomes & Variants	92	97.85 - 100.0	YES	YES	Vibrio cholerae; Actinobacillus pleuropneumoniae; Acinetobacter johnsonii; Acinetobacter indicus; Escherichia coli; Klebsiella pneumoniae; Neisseria meningitidis; Pseudomonas aeruginosa; Shigella boydii; Shigella flexneri; Shigella sonnei; Vibrio parahaemolyticus; Acinetobacter baumannii; Bacteroides ovatus; Shigella dysenteriae; Enterobacter hormaechei; Escherichia albertii; Salmonella enterica; Pasteurella multocida; Proteus mirabilis; Providencia stuartii; Haemophilus parainfluenzae	3895.00	0.00	3895.00	40.22	332.75	213.70	0	0	0	0	N/A	N/A		816; 915; 816; 864; 816; 816; 816; 816; 867; 816; 867; 867; 813; 867; 864; 864; 867; 867; 870; 816; 816; 789; 816; 816; 816; 816; 816; 816; 816; 852; 816; 816; 816; 816; 816; 849; 816; 816; 816; 816; 816; 816; 816; 825; 816; 816; 816; 816; 816; 816; 816; 864; 816; 816; 816; 816; 816; 816; 864; 834; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 852; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 792; 843	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
SHV-96	3001148	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	28.22	243.00	206.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-88	3000955	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	9.00	0.00	9.00	51.57	444.00	213.89	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-96	3000963	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	30.00	0.00	30.00	69.22	596.00	217.13	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-209	3001386	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	51.68	445.00	220.20	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-54	3001916	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	28.00	0.00	28.00	64.84	568.00	209.54	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	CARD; Resistomes & Variants	187	94.24 - 100.0	YES	YES	Pseudomonas aeruginosa; Acinetobacter johnsonii; Acinetobacter junii; Acinetobacter towneri; Acinetobacter indicus; Acinetobacter baumannii; Acinetobacter pittii; Escherichia coli; Corynebacterium diphtheriae; Citrobacter freundii; Burkholderia cenocepacia; Burkholderia ambifaria; Citrobacter portucalensis; Shigella dysenteriae; Shigella flexneri; Enterobacter cloacae; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Salmonella enterica; Shigella sonnei; Proteus mirabilis; Enterobacter hormaechei; Morganella morganii; Vibrio parahaemolyticus; Vibrio fluvialis; Vibrio cholerae; Pasteurella multocida; Glaesserella parasuis; Neisseria sicca; Stenotrophomonas maltophilia; Staphylococcus aureus; Aeromonas caviae	29431.00	0.00	29431.00	46.19	398.30	212.96	0	0	0	0	N/A	N/A		837; 837; 831; 831; 837; 837; 837; 864; 837; 837; 837; 837; 837; 837; 837; 834; 837; 837; 837; 837; 837; 837; 837; 837; 837; 885; 837; 942; 837; 903; 915; 837; 831; 837; 837; 915; 852; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 915; 837; 837; 837; 837; 837; 837; 804; 837; 837; 837; 837; 837; 837; 837; 837; 837; 1005; 1641; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 915; 972; 837; 837; 837; 837; 915; 837; 837; 768; 837; 837; 837; 837; 837; 909; 837; 837; 837; 837; 1011; 831; 831; 837; 1257; 837; 960; 837; 837; 837; 837; 837; 1638; 837; 837; 837; 837; 837; 837; 924; 837; 837; 837; 837; 837; 834; 837; 774; 837; 840; 837; 909; 837; 837; 915; 837; 909; 837; 837; 837; 798; 837; 837; 900; 837; 837; 837; 837; 837; 837; 837; 846; 837; 837; 831; 837; 843; 837; 831; 837; 828; 837; 837; 837; 837; 837; 684	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
CTX-M-114	3001974	protein homolog model	CARD	1	100.0	no data	no data	Providencia rettgeri	2.00	0.00	2.00	47.95	420.00	218.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
sul1	3000410	protein homolog model	CARD; Resistomes & Variants	199	97.49 - 100.0	YES	YES	Vibrio fluvialis; Aeromonas hydrophila; Acinetobacter towneri; Klebsiella pneumoniae; Acinetobacter baumannii; Salmonella enterica; Escherichia coli; Corynebacterium diphtheriae; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Klebsiella michiganensis; Klebsiella quasipneumoniae; Enterobacter asburiae; Pseudomonas aeruginosa; Pseudomonas stutzeri; Shigella flexneri; Proteus mirabilis; Rhodococcus pyridinivorans; Trueperella pyogenes; Leclercia adecarboxylata; Vibrio harveyi; Providencia rettgeri; Vibrio cholerae	11874.00	0.00	11874.00	42.88	364.73	212.20	0	0	0	0	N/A	N/A		840; 840; 840; 840; 840; 840; 840; 774; 840; 840; 840; 840; 840; 840; 840; 771; 840; 840; 840; 840; 840; 897; 840; 840; 897; 852; 840; 840; 840; 840; 837; 840; 840; 891; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 807; 840; 840; 840; 840; 840; 840; 840; 840; 852; 840; 840; 780; 840; 840; 840; 840; 840; 840; 840; 840; 840; 936; 963; 840; 840; 840; 840; 840; 801; 840; 840; 840; 840; 840; 840; 840; 840; 891; 840; 840; 840; 840; 840; 945; 780; 840; 840; 927; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 927; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 843; 840; 840; 840; 939; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 936; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 837; 840; 840; 837; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 843; 1182; 840; 840; 840; 840; 840; 840; 840; 1221; 822; 840; 840; 840; 840; 729; 1113; 972; 627; 765; 1038; 972	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
TEM-186	3001046	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	37.86	326.00	219.25	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-90	3000957	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	33.10	285.00	215.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-146	3001013	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	0.00	5.00	63.76	549.00	215.80	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
SHV-22	3001080	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	50.51	394.00	212.67	0	0	0	0	N/A	N/A		780	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-28	3001890	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	0.00	8.00	43.15	378.00	190.88	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-219	3003157	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	28.34	244.00	216.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-33	3001895	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	55.59	487.00	216.33	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
SHV-81	3001135	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.42	150.00	200.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mphA	3000316	protein homolog model	CARD; Resistomes & Variants	62	98.67 - 100.0	YES	YES	Escherichia coli; Aeromonas veronii; Citrobacter freundii; Citrobacter portucalensis; Salmonella enterica; Enterobacter cloacae; Klebsiella pneumoniae; Enterobacter hormaechei; Morganella morganii	7326.00	0.00	7326.00	37.43	337.65	205.21	0	0	0	0	N/A	N/A		906; 906; 906; 906; 876; 906; 906; 927; 906; 915; 906; 906; 768; 906; 888; 912; 915; 906; 906; 906; 867; 906; 906; 906; 906; 921; 915; 906; 906; 906; 906; 906; 906; 906; 885; 906; 906; 906; 906; 906; 906; 921; 906; 906; 906; 906; 906; 909; 906; 906; 906; 906; 906; 918; 882; 918; 903; 906; 909; 816; 906; 891	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
CTX-M-157	3003165	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	37.00	0.00	37.00	64.84	568.00	214.38	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-141	3001004	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	20.67	178.00	207.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-109	3001969	protein homolog model	CARD	1	100.0	no data	no data	Shigella sp.	3.00	0.00	3.00	43.29	374.00	219.67	0	0	0	0	N/A	N/A		864	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-80	3001941	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	7.00	0.00	7.00	35.50	311.00	202.57	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-3	3001866	protein homolog model	CARD; Resistomes & Variants	5	99.66 - 100.0	no data	YES	Citrobacter freundii; Aeromonas caviae; Citrobacter amalonaticus; Enterobacter cloacae; Enterobacter kobei; Enterobacter roggenkampii; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Providencia rettgeri	26.00	0.00	26.00	33.79	296.00	204.00	0	0	0	0	N/A	N/A		876; 876; 876; 876; 876	CTX-M beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
