ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
adeF	3000777	protein homolog model	Resistomes & Variants	30	41.14 - 67.3	YES	NO	Pseudomonas chlororaphis; Pseudomonas aeruginosa; Stenotrophomonas maltophilia	2082.00	0.00	2082.00	15.74	533.73	198.15	0	0	0	0	N/A	N/A		3132; 3138; 3189; 3189; 3189; 4635; 2820; 3138; 3138; 3135; 3138; 3189; 3189; 3588; 3189; 3567; 3114; 2445; 3189; 3165; 2445; 3189; 2349; 3189; 2796; 4353; 3600; 3141; 4212; 3171	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
vanW gene in vanG cluster	3002965	protein homolog model	Resistomes & Variants	12	31.2 - 31.95	YES	NO	Pseudomonas aeruginosa; Pseudomonas fluorescens	446.00	0.00	446.00	41.75	343.17	201.40	0	0	0	0	N/A	N/A		822; 822; 822; 822; 822; 822; 822; 822; 822; 822; 822; 822	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
Klebsiella pneumoniae KpnG	3004588	protein homolog model	Resistomes & Variants	1	98.97	NO	NO	Klebsiella quasipneumoniae	6.00	0.00	6.00	25.15	295.00	143.17	0	0	0	0	N/A	N/A		1173	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
TriA	3003679	protein homolog model	Resistomes & Variants	8	98.43 - 100.0	YES	NO	Pseudomonas aeruginosa	500.00	0.00	500.00	39.63	459.75	200.12	0	0	0	0	N/A	N/A		1152; 1152; 1152; 1197; 1152; 1161; 1104; 1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
OprJ	3000802	protein homolog model	Resistomes & Variants	15	97.91 - 99.58	YES	NO	Pseudomonas aeruginosa	473.00	0.00	473.00	28.14	467.27	191.93	0	0	0	0	N/A	N/A		1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 3348; 1440; 1440	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	3	98.36 - 100.0	YES	NO	Pseudomonas aeruginosa	114.00	0.00	114.00	75.45	140.33	178.10	0	0	0	0	N/A	N/A		186; 186; 186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
Pseudomonas aeruginosa catB7	3002679	protein homolog model	Resistomes & Variants	7	95.26 - 99.5	YES	NO	Pseudomonas aeruginosa	733.00	0.00	733.00	55.38	406.86	169.04	0	0	0	0	N/A	N/A		639; 669; 639; 804; 612; 1002; 714	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
MexK	3003693	protein homolog model	Resistomes & Variants	15	98.73 - 100.0	YES	YES	Pseudomonas aeruginosa	1290.00	0.00	1290.00	15.38	472.93	188.89	0	0	0	0	N/A	N/A		3078; 3078; 3078; 3078; 3078; 3078; 3078; 3078; 3078; 3078; 3012; 3078; 3078; 3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OpmH	3003682	protein homolog model	Resistomes & Variants	17	94.47 - 100.0	YES	NO	Pseudomonas aeruginosa	841.00	0.00	841.00	29.19	431.29	194.06	0	0	0	0	N/A	N/A		1449; 1449; 1449; 1449; 1449; 1449; 1449; 1446; 1449; 1647; 1446; 1449; 1641; 1521; 1449; 1449; 1416	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
MexA	3000377	protein homolog model	Resistomes & Variants	12	97.13 - 100.0	YES	NO	Pseudomonas aeruginosa	463.00	0.00	463.00	35.78	414.17	206.58	0	0	0	0	N/A	N/A		1152; 1152; 1152; 1191; 1152; 1152; 1152; 1152; 1152; 1152; 1188; 1152	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
MexH	3000807	protein homolog model	Resistomes & Variants	19	98.63 - 100.0	YES	NO	Pseudomonas aeruginosa	481.00	0.00	481.00	31.47	371.95	204.21	0	0	0	0	N/A	N/A		1128; 1113; 1113; 1392; 1392; 1113; 1113; 1113; 1113; 1113; 1113; 1128; 1113; 1113; 1113; 1113; 1113; 1392; 1059	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OprN	3000805	protein homolog model	Resistomes & Variants	9	98.73 - 100.0	YES	NO	Pseudomonas aeruginosa	106.00	0.00	106.00	29.22	417.78	178.50	0	0	0	0	N/A	N/A		1419; 2505; 1419; 1419; 1419; 1419; 1419; 1419; 1419	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexD	3000801	protein homolog model	Resistomes & Variants	14	94.67 - 95.52	YES	NO	Pseudomonas aeruginosa	1463.00	0.00	1463.00	28.69	899.07	210.13	0	0	0	0	N/A	N/A		3132; 3132; 3132; 3132; 3132; 3132; 3132; 3174; 3132; 3132; 3132; 3132; 3132; 3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
YajC	3005040	protein homolog model	Resistomes & Variants	2	99.11 - 100.0	YES	NO	Pseudomonas aeruginosa	186.00	0.00	186.00	79.35	269.00	197.64	0	0	0	0	N/A	N/A		339; 339	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MexE	3000803	protein homolog model	Resistomes & Variants	10	98.79 - 100.0	YES	NO	Pseudomonas aeruginosa	534.00	0.00	534.00	32.38	403.60	208.78	0	0	0	0	N/A	N/A		1245; 1245; 1245; 1245; 1245; 1245; 1245; 1257; 1245; 1245	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
Pseudomonas aeruginosa soxR	3004107	protein homolog model	Resistomes & Variants	4	99.36 - 100.0	YES	NO	Pseudomonas aeruginosa	172.00	0.00	172.00	51.83	247.50	188.76	0	0	0	0	N/A	N/A		471; 471; 471; 498	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux
mexQ	3003699	protein homolog model	Resistomes & Variants	13	99.15 - 99.91	YES	NO	Pseudomonas aeruginosa	1427.00	0.00	1427.00	23.91	789.46	206.08	0	0	0	0	N/A	N/A		3162; 3162; 3186; 4317; 3162; 3162; 3162; 3162; 3162; 3162; 3162; 3162; 3162	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
cprR	3005063	protein homolog model	Resistomes & Variants	5	99.55 - 100.0	YES	NO	Pseudomonas aeruginosa	330.00	0.00	330.00	52.62	356.00	200.10	0	0	0	0	N/A	N/A		672; 672; 711; 672; 672	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
mexN	3003705	protein homolog model	Resistomes & Variants	14	99.42 - 99.71	YES	NO	Pseudomonas aeruginosa	1250.00	0.00	1250.00	13.32	414.86	197.15	0	0	0	0	N/A	N/A		3111; 3111; 3108; 3111; 3156; 3108; 3123; 3111; 3111; 3111; 3111; 3111; 3111; 3111	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
OpmB	3004072	protein homolog model	Resistomes & Variants	9	98.6 - 100.0	YES	NO	Pseudomonas aeruginosa	575.00	0.00	575.00	28.25	643.78	199.64	0	0	0	0	N/A	N/A		1497; 3657; 1497; 1500; 1497; 1500; 1497; 4587; 1518	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
TriB	3003680	protein homolog model	Resistomes & Variants	9	99.39 - 100.0	YES	NO	Pseudomonas aeruginosa	429.00	0.00	429.00	33.82	359.67	212.05	0	0	0	0	N/A	N/A		1071; 1071; 1071; 1071; 1071; 1071; 1071; 981; 1071	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
mexM	3003704	protein homolog model	Resistomes & Variants	12	98.18 - 98.96	NO	NO	Pseudomonas aeruginosa	443.00	0.00	443.00	30.07	357.17	191.18	0	0	0	0	N/A	N/A		1299; 1164; 1158; 1158; 1185; 1158; 1158; 1158; 1158; 1395; 1224; 1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
MexC	3000800	protein homolog model	Resistomes & Variants	8	99.44 - 100.0	YES	YES	Pseudomonas aeruginosa	496.00	0.00	496.00	38.57	448.25	191.82	0	0	0	0	N/A	N/A		1164; 1065; 1164; 1164; 1065; 1302; 1065; 1164	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
Pseudomonas aeruginosa CpxR	3004054	protein homolog model	Resistomes & Variants	6	99.11 - 100.0	YES	NO	Pseudomonas aeruginosa	497.00	0.00	497.00	47.52	322.17	168.77	0	0	0	0	N/A	N/A		678; 678; 678; 678; 678; 678	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
opmE	3003700	protein homolog model	Resistomes & Variants	15	95.73 - 99.36	YES	NO	Pseudomonas aeruginosa	608.00	0.00	608.00	22.77	346.53	193.10	0	0	0	0	N/A	N/A		1476; 1620; 1476; 1479; 1476; 1593; 1506; 1476; 1476; 1647; 1413; 1476; 1665; 1524; 1476	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
arnA	3002985	protein homolog model	Resistomes & Variants	25	98.63 - 99.7	YES	NO	Pseudomonas aeruginosa	1532.00	0.00	1532.00	26.25	650.40	209.05	0	0	0	0	N/A	N/A		1989; 1989; 1989; 1989; 2742; 1989; 1989; 1989; 1989; 1989; 4518; 3003; 1989; 1989; 1989; 1989; 1989; 1989; 1989; 1989; 1989; 1989; 1989; 2028; 1989	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
APH(3')-IIb	3002645	protein homolog model	Resistomes & Variants	7	98.51 - 99.25	YES	NO	Pseudomonas aeruginosa	460.00	0.00	460.00	40.05	327.00	188.30	0	0	0	0	N/A	N/A		807; 807; 807; 807; 807; 807; 888	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
MuxB	3004074	protein homolog model	Resistomes & Variants	8	99.71 - 100.0	YES	NO	Pseudomonas aeruginosa	1205.00	0.00	1205.00	20.00	626.38	192.81	0	0	0	0	N/A	N/A		3132; 3132; 3132; 3132; 3132; 3123; 3132; 3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
MuxC	3004075	protein homolog model	Resistomes & Variants	18	99.32 - 100.0	YES	NO	Pseudomonas aeruginosa	1280.00	0.00	1280.00	13.85	449.78	202.73	0	0	0	0	N/A	N/A		3111; 3111; 3111; 3111; 3111; 3111; 3111; 3132; 3111; 3111; 3111; 3111; 3111; 6237; 3111; 3111; 3072; 3111	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
mexY	3003033	protein homolog model	Resistomes & Variants	16	93.4 - 93.69	YES	NO	Pseudomonas aeruginosa	979.00	0.00	979.00	16.20	508.31	203.38	0	0	0	0	N/A	N/A		3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mexP	3003698	protein homolog model	Resistomes & Variants	6	99.48 - 100.0	YES	NO	Pseudomonas aeruginosa	282.00	0.00	282.00	36.00	418.00	206.81	0	0	0	0	N/A	N/A		1158; 1158; 1158; 1158; 1182; 1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
TriC	3003681	protein homolog model	Resistomes & Variants	12	99.61 - 99.9	YES	NO	Pseudomonas aeruginosa	1337.00	0.00	1337.00	22.97	700.17	209.99	0	0	0	0	N/A	N/A		3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
PDC-35	3006719	protein homolog model	Resistomes & Variants	2	97.98 - 99.75	NO	NO	Pseudomonas aeruginosa	51.00	0.00	51.00	20.37	243.50	166.57	0	0	0	0	N/A	N/A		1194; 1197	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
MexB	3000378	protein homolog model	Resistomes & Variants	13	99.24 - 99.9	YES	NO	Pseudomonas aeruginosa	1728.00	0.00	1728.00	19.67	632.15	211.69	0	0	0	0	N/A	N/A		3141; 3141; 3141; 3141; 3141; 4254; 3141; 3141; 3141; 3120; 3141; 3141; 3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
MexI	3000808	protein homolog model	Resistomes & Variants	16	99.71 - 100.0	YES	NO	Pseudomonas aeruginosa	1306.00	0.00	1306.00	15.27	471.75	207.74	0	0	0	0	N/A	N/A		3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
ParS	3005067	protein homolog model	Resistomes & Variants	9	98.83 - 99.77	YES	NO	Pseudomonas aeruginosa	454.00	0.00	454.00	29.62	381.22	191.66	0	0	0	0	N/A	N/A		1287; 1287; 1287; 1287; 1287; 1287; 1287; 1287; 1287	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
ArnT	3005053	protein homolog model	Resistomes & Variants	14	42.17 - 43.93	YES	NO	Pseudomonas aeruginosa	445.00	0.00	445.00	23.66	413.93	204.35	0	0	0	0	N/A	N/A		1650; 1650; 1650; 1650; 1650; 1683; 1650; 1614; 1650; 1650; 1650; 1650; 1650; 2388	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
