ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ArnT	3005053	protein homolog model	Resistomes & Variants	8	62.8 - 69.38	YES	NO	Citrobacter amalonaticus; Escherichia coli; Salmonella enterica; Shigella boydii	2006.00	0.00	2006.00	26.50	416.12	168.20	0	0	0	0	N/A	N/A		1656; 1653; 1653; 1419; 1701; 1596; 1128; 1701	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
tet(M)	3000186	protein homolog model	Resistomes & Variants	1	96.56	NO	NO	Streptococcus pyogenes	1.00	0.00	1.00	12.66	243.00	218.00	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Klebsiella pneumoniae KpnF	3004583	protein homolog model	Resistomes & Variants	10	83.49 - 84.95	YES	NO	Escherichia coli; Shigella boydii; Shigella flexneri; Shigella sonnei; Shigella dysenteriae	266.00	0.00	266.00	70.80	229.00	196.87	0	0	0	0	N/A	N/A		330; 330; 330; 330; 282; 330; 330; 330; 330; 330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtF	3000796	protein homolog model	Resistomes & Variants	14	99.61 - 100.0	YES	NO	Shigella dysenteriae; Escherichia coli	2920.00	0.00	2920.00	14.44	449.64	205.90	0	0	0	0	N/A	N/A		3120; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3120; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
mdtB	3000793	protein homolog model	Resistomes & Variants	13	99.23 - 99.81	YES	NO	Shigella dysenteriae; Escherichia coli; Escherichia albertii; Shigella sonnei	2635.00	0.00	2635.00	14.75	469.62	202.21	0	0	0	0	N/A	N/A		3123; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 4491; 3123; 3123; 3123; 3372	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	5	96.1 - 96.83	YES	NO	Shigella dysenteriae; Escherichia coli	1109.00	0.00	1109.00	37.69	481.20	182.98	0	0	0	0	N/A	N/A		1293; 1233; 1263; 1263; 1437	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli emrE	3004039	protein homolog model	Resistomes & Variants	20	97.27 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Shigella sonnei	2025.00	0.00	2025.00	58.46	244.20	185.92	0	0	0	0	N/A	N/A		333; 300; 333; 471; 507; 609; 333; 333; 495; 333; 333; 333; 333; 360; 573; 381; 471; 660; 582; 291	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnH	3004597	protein homolog model	Resistomes & Variants	5	88.75 - 99.77	YES	NO	Shigella flexneri; Escherichia coli	930.00	0.00	930.00	27.15	413.20	176.99	0	0	0	0	N/A	N/A		1113; 1794; 1374; 1443; 1629	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	15	96.8 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Klebsiella quasipneumoniae	1111.00	0.00	1111.00	58.73	255.20	183.01	0	0	0	0	N/A	N/A		384; 384; 837; 384; 384; 384; 384; 384; 387; 384; 384; 387; 384; 384; 384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
TEM-40	3000910	protein homolog model	Resistomes & Variants	1	100.0	NO	YES	Escherichia coli; Shigella flexneri	3.00	0.00	3.00	56.33	485.00	214.67	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
ugd	3003577	protein homolog model	Resistomes & Variants	8	97.94 - 99.74	YES	NO	Escherichia coli; Escherichia marmotae; Shigella flexneri; Shigella sonnei	1208.00	0.00	1208.00	41.66	489.75	176.50	0	0	0	0	N/A	N/A		1167; 1167; 1176; 1224; 1167; 1167; 1167; 1167	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtP	3003550	protein homolog model	Resistomes & Variants	10	96.71 - 98.36	YES	NO	Shigella flexneri; Escherichia coli; Shigella sonnei	1245.00	0.00	1245.00	23.93	384.50	192.76	0	0	0	0	N/A	N/A		1467; 1467; 1467; 1524; 1467; 1467; 1482; 1467; 1554; 3213	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
gadW	3003838	protein homolog model	Resistomes & Variants	5	97.11 - 100.0	YES	NO	Escherichia coli	782.00	0.00	782.00	55.66	405.80	204.21	0	0	0	0	N/A	N/A		729; 729; 729; 729; 729	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
Klebsiella pneumoniae KpnE	3004580	protein homolog model	Resistomes & Variants	8	79.17 - 82.2	YES	NO	Escherichia coli	374.00	0.00	374.00	47.95	180.88	163.86	0	0	0	0	N/A	N/A		366; 366; 381; 420; 375; 369; 366; 366	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
eptA	3003576	protein homolog model	Resistomes & Variants	11	96.3 - 100.0	YES	NO	Escherichia coli; Shigella sonnei; Shigella boydii	4248.00	0.00	4248.00	32.08	658.27	186.99	0	0	0	0	N/A	N/A		1644; 1644; 1656; 1689; 1644; 1644; 1674; 1719; 1710; 3372; 1644	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
emrB	3000074	protein homolog model	Resistomes & Variants	10	99.8 - 100.0	YES	NO	Escherichia coli	2968.00	0.00	2968.00	24.66	382.30	188.64	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1560; 1518; 1539; 1539; 1539; 1629; 1548	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	16	98.06 - 99.9	YES	NO	Escherichia coli	3481.00	0.00	3481.00	13.27	419.88	188.63	0	0	0	0	N/A	N/A		3105; 3105; 3105; 4275; 3105; 3105; 3111; 3105; 3105; 3105; 3171; 3105; 3153; 3105; 3159; 3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrE	3000499	protein homolog model	Resistomes & Variants	13	95.31 - 100.0	YES	NO	Escherichia coli	1562.00	0.00	1562.00	31.89	374.15	176.18	0	0	0	0	N/A	N/A		1158; 1200; 1227; 1185; 1170; 1158; 1158; 1158; 1167; 1203; 1158; 1161; 1155	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrS	3000656	protein homolog model	Resistomes & Variants	10	90.45 - 99.55	YES	NO	Escherichia coli; Escherichia marmotae	683.00	0.00	683.00	43.30	291.50	184.43	0	0	0	0	N/A	N/A		663; 663; 663; 663; 681; 663; 702; 726; 663; 663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
bacA	3002986	protein homolog model	Resistomes & Variants	5	98.53 - 99.63	YES	NO	Escherichia coli; Escherichia marmotae	747.00	0.00	747.00	33.11	274.80	178.51	0	0	0	0	N/A	N/A		822; 822; 867; 822; 822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
TolC	3000237	protein homolog model	Resistomes & Variants	9	99.8 - 100.0	YES	NO	Escherichia coli	1751.00	0.00	1751.00	30.15	447.67	199.42	0	0	0	0	N/A	N/A		1482; 1488; 1482; 1488; 1488; 1488; 1488; 1488; 1482	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
YojI	3003952	protein homolog model	Resistomes & Variants	6	99.09 - 99.63	YES	NO	Escherichia coli	1300.00	0.00	1300.00	31.32	515.67	192.80	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1644; 1644; 1662	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
evgA	3000832	protein homolog model	Resistomes & Variants	6	99.51 - 100.0	YES	NO	Escherichia coli	501.00	0.00	501.00	57.16	358.50	207.04	0	0	0	0	N/A	N/A		615; 615; 669; 615; 615; 615	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
emrK	3000206	protein homolog model	Resistomes & Variants	11	96.78 - 99.43	YES	NO	Escherichia coli	1314.00	0.00	1314.00	32.23	375.45	171.06	0	0	0	0	N/A	N/A		1164; 1164; 1197; 1164; 1176; 1164; 1164; 1143; 1101; 1173; 1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	11	99.4 - 100.0	YES	NO	Escherichia coli	1604.00	0.00	1604.00	27.54	425.73	173.96	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1539; 1620; 1539; 1539; 1563; 1563; 1539; 1452	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
PmrF	3003578	protein homolog model	Resistomes & Variants	12	97.47 - 100.0	YES	NO	Escherichia coli	1208.00	0.00	1208.00	30.80	314.58	191.74	0	0	0	0	N/A	N/A		969; 969; 903; 969; 1020; 1017; 1125; 969; 969; 1014; 969; 1020	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtO	3003549	protein homolog model	Resistomes & Variants	12	97.51 - 99.12	YES	NO	Escherichia coli	1984.00	0.00	1984.00	20.14	415.17	204.32	0	0	0	0	N/A	N/A		2052; 2052; 2052; 2064; 2109; 2109; 2052; 2052; 2109; 2052; 2052; 2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtN	3003548	protein homolog model	Resistomes & Variants	3	98.51 - 100.0	YES	NO	Escherichia coli	1112.00	0.00	1112.00	53.51	554.67	191.52	0	0	0	0	N/A	N/A		1032; 1032; 1071	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
emrR	3000516	protein homolog model	Resistomes & Variants	11	93.14 - 100.0	YES	NO	Escherichia coli; Klebsiella pneumoniae; Salmonella enterica	493.00	0.00	493.00	39.87	217.09	184.62	0	0	0	0	N/A	N/A		531; 531; 531; 531; 531; 531; 501; 660; 639; 486; 540	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrA	3000027	protein homolog model	Resistomes & Variants	5	99.49 - 99.74	YES	NO	Escherichia coli	1021.00	0.00	1021.00	40.14	472.60	212.08	0	0	0	0	N/A	N/A		1173; 1173; 1212; 1173; 1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	Resistomes & Variants	3	99.83 - 100.0	YES	NO	Escherichia coli	1894.00	0.00	1894.00	43.68	764.00	209.11	0	0	0	0	N/A	N/A		1749; 1749; 1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
acrD	3000491	protein homolog model	Resistomes & Variants	13	99.71 - 99.9	YES	NO	Escherichia coli	2601.00	0.00	2601.00	14.62	455.23	199.42	0	0	0	0	N/A	N/A		3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
CRP	3000518	protein homolog model	Resistomes & Variants	22	99.05 - 99.52	YES	NO	Escherichia coli; Klebsiella pneumoniae	1055.00	0.00	1055.00	38.70	244.95	194.25	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 639; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
gadX	3000508	protein homolog model	Resistomes & Variants	11	95.28 - 99.15	YES	NO	Escherichia coli; Shigella sonnei	2167.00	0.00	2167.00	40.17	343.27	192.86	0	0	0	0	N/A	N/A		825; 825; 933; 984; 765; 825; 825; 855; 882; 822; 909	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
vanG	3002909	protein homolog model	Resistomes & Variants	8	37.95 - 38.23	YES	NO	Escherichia coli	1228.00	0.00	1228.00	38.98	429.00	197.09	0	0	0	0	N/A	N/A		1095; 1095; 1095; 1104; 1095; 1095; 1095; 1152	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
acrB	3000216	protein homolog model	Resistomes & Variants	14	99.27 - 100.0	YES	NO	Escherichia coli	3633.00	0.00	3633.00	19.56	500.57	203.57	0	0	0	0	N/A	N/A		3150; 3150; 3168; 3213; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3291; 3150; 414	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	7	91.69 - 99.75	YES	NO	Escherichia coli; Salmonella enterica	1331.00	0.00	1331.00	33.62	403.14	200.77	0	0	0	0	N/A	N/A		1194; 1194; 1194; 1206; 1212; 1194; 1230	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtG	3001329	protein homolog model	Resistomes & Variants	6	99.51 - 100.0	YES	NO	Escherichia coli	1338.00	0.00	1338.00	29.84	367.83	196.26	0	0	0	0	N/A	N/A		1227; 1227; 1227; 1227; 1227; 1275	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	Resistomes & Variants	8	99.5 - 100.0	YES	NO	Escherichia coli; Shigella boydii	1409.00	0.00	1409.00	39.00	473.38	204.89	0	0	0	0	N/A	N/A		1209; 1209; 1251; 1209; 1209; 1209; 1209; 1239	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
cpxA	3000830	protein homolog model	Resistomes & Variants	20	99.78 - 100.0	YES	NO	Escherichia coli; Shigella boydii; Shigella sonnei	1423.00	0.00	1423.00	33.52	460.55	201.19	0	0	0	0	N/A	N/A		1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
leuO	3003843	protein homolog model	Resistomes & Variants	13	95.05 - 100.0	YES	NO	Escherichia coli	1166.00	0.00	1166.00	39.41	389.23	198.45	0	0	0	0	N/A	N/A		945; 1122; 1026; 945; 1005; 945; 1122; 963; 1035; 885; 969; 960; 1020	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	14	93.38 - 100.0	YES	NO	Escherichia coli; Klebsiella pneumoniae; Shigella boydii; Leclercia adecarboxylata	942.00	0.00	942.00	61.36	335.86	187.77	0	0	0	0	N/A	N/A		414; 414; 576; 414; 414; 489; 414; 402; 414; 504; 414; 1527; 471; 414	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
mdtM	3001214	protein homolog model	Resistomes & Variants	6	97.71 - 98.51	YES	NO	Escherichia coli	1460.00	0.00	1460.00	25.10	542.33	120.88	0	0	0	0	N/A	N/A		1182; 1176; 2553; 1263; 2553; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtE	3000795	protein homolog model	Resistomes & Variants	5	97.66 - 100.0	YES	NO	Escherichia coli; Escherichia marmotae	1346.00	0.00	1346.00	39.41	483.40	157.01	0	0	0	0	N/A	N/A		1158; 1239; 1239; 1158; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
catA1	3002683	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	342.00	0.00	342.00	41.77	292.00	167.40	0	0	0	0	N/A	N/A		699	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
TEM-166	3001032	protein homolog model	Resistomes & Variants	1	99.65	NO	NO	Escherichia coli	1.00	0.00	1.00	24.85	214.00	215.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
EC-13	3006874	protein homolog model	Resistomes & Variants	1	99.2	NO	NO	Escherichia coli	660.00	0.00	660.00	25.58	320.00	173.60	0	0	0	0	N/A	N/A		1251	EC beta-lactamase	cephalosporin	antibiotic inactivation
EC-8	3006881	protein homolog model	Resistomes & Variants	5	98.14 - 98.93	YES	NO	Escherichia coli	1078.00	0.00	1078.00	44.53	560.80	211.90	0	0	0	0	N/A	N/A		1185; 1557; 1125; 1116; 1551	EC beta-lactamase	cephalosporin	antibiotic inactivation
evgS	3000833	protein homolog model	Resistomes & Variants	5	96.77 - 99.92	NO	NO	Escherichia coli	3216.00	0.00	3216.00	25.91	938.00	200.98	0	0	0	0	N/A	N/A		3594; 3618; 3594; 3627; 3594	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
TEM-243	3005273	protein homolog model	Resistomes & Variants	2	97.48 - 98.92	NO	YES	Escherichia coli	23.00	0.00	23.00	26.39	251.00	68.70	0	0	0	0	N/A	N/A		951; 951	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
rsmA	3005069	protein homolog model	Resistomes & Variants	4	83.61 - 92.73	NO	NO	Escherichia coli; Yersinia pestis	327.00	0.00	327.00	68.66	131.50	146.09	0	0	0	0	N/A	N/A		186; 192; 186; 228	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	2	98.99	NO	NO	Escherichia coli	337.00	0.00	337.00	31.98	261.00	139.10	0	0	0	0	N/A	N/A		840; 804	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
mdtA	3000792	protein homolog model	Resistomes & Variants	8	97.32 - 99.52	YES	NO	Escherichia coli; Escherichia fergusonii	1366.00	0.00	1366.00	28.89	407.62	187.42	0	0	0	0	N/A	N/A		1368; 1455; 1476; 1398; 1611; 1368; 1395; 1248	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
TEM-150	3001017	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	17.00	0.00	17.00	18.99	176.00	192.76	0	0	0	0	N/A	N/A		927	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
sul1	3000410	protein homolog model	Resistomes & Variants	1	99.61	NO	NO	Escherichia coli	173.00	0.00	173.00	33.58	270.00	140.40	0	0	0	0	N/A	N/A		804	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
EC-5	3006880	protein homolog model	Resistomes & Variants	3	98.41 - 100.0	NO	NO	Escherichia coli	812.00	0.00	812.00	31.40	409.33	170.39	0	0	0	0	N/A	N/A		1212; 1191; 1416	EC beta-lactamase	cephalosporin	antibiotic inactivation
EC-18	3006878	protein homolog model	Resistomes & Variants	1	98.9	NO	NO	Escherichia coli	6.00	0.00	6.00	12.53	150.00	176.33	0	0	0	0	N/A	N/A		1197	EC beta-lactamase	cephalosporin	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	2	99.25	YES	NO	Escherichia coli	257.00	0.00	257.00	30.98	440.00	160.47	0	0	0	0	N/A	N/A		1881; 930	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(3)-IIc	3002535	protein homolog model	Resistomes & Variants	1	95.89	NO	NO	Escherichia coli	486.00	0.00	486.00	38.29	286.00	162.44	0	0	0	0	N/A	N/A		747	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
Escherichia coli ampC beta-lactamase	3004290	protein homolog model	Resistomes & Variants	6	96.85 - 99.73	YES	NO	Escherichia coli	512.00	0.00	512.00	28.97	396.67	198.81	0	0	0	0	N/A	N/A		1557; 1557; 1050; 1233; 1554; 1149	ampC-type beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-IIe	3004621	protein homolog model	Resistomes & Variants	1	98.95	NO	NO	Escherichia coli	183.00	0.00	183.00	31.61	331.00	160.14	0	0	0	0	N/A	N/A		1047	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
