ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
TEM-210	3001387	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	25.78	222.00	208.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TolC	3000237	protein homolog model	CARD; Resistomes & Variants	19	99.8 - 100.0	YES	no data	Escherichia coli	953.00	0.00	953.00	26.06	387.42	212.56	0	0	0	0	N/A	N/A		1488; 1488; 1488; 1482; 1482; 1482; 1488; 1488; 1488; 1488; 1488; 1488; 1488; 1488; 1488; 1482; 1482; 1482; 1482	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
TEM-246	3007448	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	1.00	0.00	1.00	22.53	194.00	200.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
sul2	3000412	protein homolog model	Resistomes & Variants	15	99.26 - 100.0	YES	YES	Actinobacillus pleuropneumoniae; Bacteroides thetaiotaomicron; Glaesserella parasuis; Pasteurella multocida; Acinetobacter nosocomialis; Acinetobacter baumannii; Shigella flexneri; Escherichia coli; Klebsiella pneumoniae; Vibrio cholerae	292.00	0.00	292.00	45.67	382.47	211.42	0	0	0	0	N/A	N/A		915; 852; 864; 867; 816; 816; 852; 816; 816; 816; 816; 816; 816; 834; 816	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
sul1	3000410	protein homolog model	Resistomes & Variants	21	95.37 - 100.0	NO	YES	Acinetobacter pittii; Acinetobacter baumannii; Escherichia coli; Enterobacter asburiae; Klebsiella quasipneumoniae; Klebsiella aerogenes; Klebsiella pneumoniae; Enterobacter hormaechei; Pseudomonas aeruginosa; Proteus mirabilis	593.00	0.00	593.00	44.26	416.33	206.69	0	0	0	0	N/A	N/A		840; 840; 840; 891; 840; 936; 963; 927; 1014; 972; 939; 837; 840; 840; 1221; 840; 1155; 663; 1113; 765; 1038	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
Acinetobacter baumannii AmvA	3004577	protein homolog model	Resistomes & Variants	1	95.93	NO	NO	Acinetobacter pittii	2.00	0.00	2.00	15.75	233.00	218.00	0	0	0	0	N/A	N/A		1479	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; disinfecting agents and antiseptics	antibiotic efflux
tet(A)	3000165	protein homolog model	Resistomes & Variants	13	98.46 - 100.0	NO	YES	Acinetobacter baumannii; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Serratia marcescens	288.00	0.00	288.00	32.13	399.54	204.09	0	0	0	0	N/A	N/A		1275; 1200; 1200; 1200; 1200; 1200; 1200; 1368; 1200; 1275; 1293; 1200; 1200	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
qacEdelta1	3005010	protein homolog model	Resistomes & Variants	5	96.49 - 100.0	NO	NO	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae; Raoultella planticola	102.00	0.00	102.00	69.02	302.80	204.39	0	0	0	0	N/A	N/A		348; 366; 375; 972; 387	major facilitator superfamily (MFS) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
mphE	3003741	protein homolog model	Resistomes & Variants	1	96.38	YES	NO	Acinetobacter baumannii	37.00	0.00	37.00	38.61	366.00	180.51	0	0	0	0	N/A	N/A		948	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
TEM-116	3000979	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	34.00	0.00	34.00	15.01	127.00	140.15	0	0	0	0	N/A	N/A		846	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	26	98.15 - 100.0	NO	YES	Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Salmonella enterica; Glaesserella parasuis; Shigella sonnei; Pseudomonas aeruginosa	899.00	0.00	899.00	39.66	398.69	195.13	0	0	0	0	N/A	N/A		837; 837; 891; 783; 915; 1641; 837; 972; 768; 909; 867; 837; 1011; 888; 1257; 960; 888; 837; 1638; 837; 900; 942; 828; 837; 837; 711	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
CRP	3000518	protein homolog model	Resistomes & Variants	19	98.1 - 99.52	YES	NO	Cronobacter sakazakii; Escherichia coli; Shigella flexneri; Enterobacter roggenkampii; Escherichia albertii	528.00	0.00	528.00	35.35	223.68	192.75	0	0	0	0	N/A	N/A		633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 633; 630; 633; 633; 633	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
BLMT	3005036	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Burkholderia glumae	90.00	0.00	90.00	65.01	275.00	175.01	0	0	0	0	N/A	N/A		423	Bleomycin resistant protein	glycopeptide antibiotic	antibiotic inactivation
mdtC	3000794	protein homolog model	Resistomes & Variants	11	93.74 - 99.61	YES	NO	Citrobacter freundii; Escherichia coli; Shigella flexneri	1621.00	0.00	1621.00	17.09	578.82	192.23	0	0	0	0	N/A	N/A		4491; 3078; 3078; 3078; 6201; 3078; 3078; 3078; 3078; 3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
AAC(6')-Ib-cr6	3005116	protein homolog model	Resistomes & Variants	3	98.99	NO	NO	Citrobacter freundii; Escherichia coli	252.00	0.00	252.00	24.84	200.67	137.80	0	0	0	0	N/A	N/A		756; 840; 804	AAC(6'); AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	12	98.88 - 99.63	YES	YES	Citrobacter freundii; Escherichia coli; Vibrio cholerae; Salmonella enterica; Shigella sonnei	771.00	0.00	771.00	37.18	317.50	199.95	0	0	0	0	N/A	N/A		1035; 912; 861; 804; 864; 930; 804; 804; 804; 804; 804; 804	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
kdpE	3003841	protein homolog model	Resistomes & Variants	10	90.62 - 99.56	YES	NO	Citrobacter freundii; Citrobacter portucalensis; Escherichia coli; Salmonella enterica	3458.00	0.00	3458.00	49.33	436.10	159.01	0	0	0	0	N/A	N/A		678; 1452; 858; 957; 678; 786; 702; 675; 678; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
vanY gene in vanG cluster	3002959	protein homolog model	Resistomes & Variants	1	34.68	NO	NO	Bacillus subtilis	1.00	0.00	1.00	2.54	21.00	45.00	0	0	0	0	N/A	N/A		828	vanY; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
emrA	3000027	protein homolog model	Resistomes & Variants	15	89.23 - 99.74	YES	NO	Citrobacter portucalensis; Escherichia coli; Shigella flexneri; Shigella sonnei	577.00	0.00	577.00	33.95	398.73	206.59	0	0	0	0	N/A	N/A		1173; 1173; 1173; 1173; 1146; 1212; 1173; 1173; 1173; 1173; 1137; 1173; 1173; 1173; 1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	Resistomes & Variants	2	97.72	NO	NO	Bifidobacterium dentium	103.00	0.00	103.00	10.19	363.00	159.76	0	0	0	0	N/A	N/A		3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
TEM-95	3000962	protein homolog model	Resistomes & Variants	1	98.9	NO	NO	Streptococcus pyogenes	1.00	0.00	1.00	16.97	139.00	173.00	0	0	0	0	N/A	N/A		819	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
mdtF	3000796	protein homolog model	Resistomes & Variants	7	99.04 - 99.9	YES	NO	Shigella dysenteriae; Escherichia coli; Shigella flexneri	1505.00	0.00	1505.00	22.82	710.71	203.57	0	0	0	0	N/A	N/A		3120; 3114; 3114; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
cpxA	3000830	protein homolog model	Resistomes & Variants	11	99.78 - 100.0	YES	NO	Shigella boydii; Shigella dysenteriae; Escherichia coli; Shigella flexneri; Shigella sonnei	674.00	0.00	674.00	29.71	408.27	199.39	0	0	0	0	N/A	N/A		1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374; 1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	Resistomes & Variants	10	94.67 - 99.66	YES	NO	Enterobacter cloacae; Escherichia coli; Shigella flexneri	1098.00	0.00	1098.00	26.71	467.10	216.72	0	0	0	0	N/A	N/A		1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749; 1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
dfrA17	3002860	protein homolog model	Resistomes & Variants	4	98.73 - 100.0	YES	YES	Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae; Providencia alcalifaciens; Providencia rettgeri; Salmonella enterica; Shigella flexneri; Shigella sonnei	371.00	0.00	371.00	75.16	468.75	189.37	0	0	0	0	N/A	N/A		702; 474; 645; 600	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
AcrE	3000499	protein homolog model	Resistomes & Variants	22	95.31 - 100.0	YES	NO	Escherichia coli; Shigella flexneri	889.00	0.00	889.00	28.32	330.32	185.64	0	0	0	0	N/A	N/A		1227; 1158; 1158; 1158; 1200; 1158; 1158; 1158; 1158; 1185; 1233; 1158; 1137; 1167; 1203; 1158; 1158; 1158; 1158; 1161; 1158; 1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
acrD	3000491	protein homolog model	Resistomes & Variants	5	99.42 - 99.9	YES	NO	Shigella flexneri; Escherichia coli	1615.00	0.00	1615.00	24.32	757.20	194.15	0	0	0	0	N/A	N/A		3114; 3114; 3114; 3114; 3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
TEM-1	3000873	protein homolog model	Resistomes & Variants	7	97.46 - 100.0	NO	YES	Escherichia coli; Klebsiella pneumoniae; Proteus mirabilis; Salmonella enterica; Shigella flexneri	188.00	0.00	188.00	56.54	510.14	191.69	0	0	0	0	N/A	N/A		861; 891; 861; 897; 969; 873; 951	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
Escherichia coli emrE	3004039	protein homolog model	Resistomes & Variants	11	97.27 - 99.09	YES	NO	Escherichia coli; Shigella flexneri	1638.00	0.00	1638.00	63.01	282.64	185.08	0	0	0	0	N/A	N/A		333; 471; 333; 333; 351; 408; 573; 333; 471; 660; 582	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnE	3004580	protein homolog model	Resistomes & Variants	8	79.17 - 82.52	YES	NO	Escherichia coli; Shigella flexneri	218.00	0.00	218.00	51.17	190.50	170.97	0	0	0	0	N/A	N/A		366; 366; 381; 420; 330; 366; 375; 375	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Klebsiella pneumoniae KpnF	3004583	protein homolog model	Resistomes & Variants	7	81.65 - 85.32	YES	NO	Escherichia coli; Shigella flexneri	130.00	0.00	130.00	58.54	187.71	194.56	0	0	0	0	N/A	N/A		330; 330; 330; 330; 330; 282; 330	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	12	96.8 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Klebsiella quasipneumoniae	632.00	0.00	632.00	58.96	256.08	196.67	0	0	0	0	N/A	N/A		384; 837; 384; 384; 384; 384; 384; 387; 384; 384; 384; 384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
H-NS	3000676	protein homolog model	Resistomes & Variants	11	96.35 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella sonnei	367.00	0.00	367.00	63.34	280.64	204.87	0	0	0	0	N/A	N/A		414; 414; 576; 414; 414; 489; 402; 414; 414; 414; 504	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
mdtH	3001216	protein homolog model	Resistomes & Variants	9	99.5 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella boydii	733.00	0.00	733.00	28.39	345.44	201.46	0	0	0	0	N/A	N/A		1209; 1209; 1209; 1209; 1251; 1209; 1209; 1209; 1239	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
mdtG	3001329	protein homolog model	Resistomes & Variants	13	99.51 - 100.0	YES	NO	Escherichia coli; Shigella flexneri	720.00	0.00	720.00	29.54	366.92	208.00	0	0	0	0	N/A	N/A		1227; 1227; 1227; 1227; 1227; 1227; 1227; 1227; 1281; 1275; 1227; 1227; 1227	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	15	96.1 - 97.07	YES	NO	Escherichia coli; Shigella flexneri	681.00	0.00	681.00	33.31	417.13	202.88	0	0	0	0	N/A	N/A		1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1233; 1263; 1233; 1437; 1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Escherichia coli acrA	3004043	protein homolog model	Resistomes & Variants	10	91.69 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Salmonella enterica	857.00	0.00	857.00	29.70	352.70	201.95	0	0	0	0	N/A	N/A		1194; 1194; 1194; 1194; 1194; 1206; 1212; 1086; 1194; 1230	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
acrB	3000216	protein homolog model	Resistomes & Variants	7	98.47 - 99.9	YES	NO	Escherichia coli; Shigella flexneri; Escherichia albertii	1791.00	0.00	1791.00	21.99	698.29	188.61	0	0	0	0	N/A	N/A		3150; 3150; 3150; 3150; 3150; 3291; 3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
vanG	3002909	protein homolog model	Resistomes & Variants	9	37.95 - 38.23	YES	NO	Escherichia coli; Shigella flexneri	785.00	0.00	785.00	33.97	374.11	205.61	0	0	0	0	N/A	N/A		1095; 1095; 1104; 1095; 1095; 1095; 1095; 1095; 1152	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
leuO	3003843	protein homolog model	Resistomes & Variants	15	83.95 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Klebsiella pneumoniae	740.00	0.00	740.00	35.57	350.27	198.27	0	0	0	0	N/A	N/A		945; 945; 945; 945; 945; 945; 945; 945; 1035; 1104; 1107; 969; 945; 960; 1020	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
eptA	3003576	protein homolog model	Resistomes & Variants	16	95.98 - 99.82	YES	NO	Escherichia coli; Shigella flexneri; Shigella sonnei	2438.00	0.00	2438.00	25.26	488.31	193.40	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1644; 1656; 1689; 1644; 1572; 1596; 1644; 1644; 1644; 1719; 1644; 1710; 3372	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtN	3003548	protein homolog model	Resistomes & Variants	9	98.25 - 99.42	YES	NO	Escherichia coli; Shigella flexneri	941.00	0.00	941.00	35.79	370.22	199.53	0	0	0	0	N/A	N/A		1032; 1032; 1032; 1032; 1071; 1032; 1032; 1032; 1032	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtO	3003549	protein homolog model	Resistomes & Variants	9	97.22 - 98.98	YES	NO	Escherichia coli; Shigella flexneri	932.00	0.00	932.00	23.93	493.33	202.03	0	0	0	0	N/A	N/A		2052; 2109; 2052; 2109; 2052; 2052; 2109; 2052; 2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtP	3003550	protein homolog model	Resistomes & Variants	16	94.88 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella sonnei	661.00	0.00	661.00	21.54	334.44	199.58	0	0	0	0	N/A	N/A		1467; 1467; 1524; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1554; 3213	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
gadW	3003838	protein homolog model	Resistomes & Variants	4	97.11 - 100.0	YES	NO	Escherichia coli; Shigella flexneri	527.00	0.00	527.00	52.50	382.75	208.06	0	0	0	0	N/A	N/A		729; 729; 729; 729	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
mdtE	3000795	protein homolog model	Resistomes & Variants	15	97.66 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Escherichia marmotae	691.00	0.00	691.00	28.08	333.87	188.24	0	0	0	0	N/A	N/A		1158; 1158; 1158; 1158; 1158; 1158; 1158; 1158; 1239; 1239; 1158; 1158; 1158; 1158; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
AcrF	3000502	protein homolog model	Resistomes & Variants	12	98.06 - 99.61	YES	NO	Escherichia coli; Shigella flexneri	2092.00	0.00	2092.00	17.05	558.17	199.13	0	0	0	0	N/A	N/A		3105; 3105; 4275; 3105; 3111; 3105; 3105; 3105; 3105; 3105; 3153; 3159	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrS	3000656	protein homolog model	Resistomes & Variants	18	97.27 - 99.55	YES	NO	Escherichia coli; Shigella flexneri	353.00	0.00	353.00	37.82	251.39	199.54	0	0	0	0	N/A	N/A		663; 645; 663; 663; 675; 663; 663; 663; 663; 663; 663; 663; 663; 663; 663; 702; 663; 663	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
emrB	3000074	protein homolog model	Resistomes & Variants	7	98.78 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella boydii	1362.00	0.00	1362.00	31.94	504.43	190.83	0	0	0	0	N/A	N/A		1539; 1560; 1539; 1539; 1539; 1629; 1500	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
emrR	3000516	protein homolog model	Resistomes & Variants	18	93.14 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Klebsiella aerogenes; Klebsiella pneumoniae; Salmonella enterica	492.00	0.00	492.00	46.86	255.94	191.94	0	0	0	0	N/A	N/A		531; 531; 531; 531; 531; 531; 531; 531; 531; 531; 531; 501; 531; 660; 639; 543; 486; 540	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
evgS	3000833	protein homolog model	Resistomes & Variants	10	96.57 - 100.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella sonnei	2189.00	0.00	2189.00	19.59	703.70	205.14	0	0	0	0	N/A	N/A		3594; 3594; 3594; 3543; 3594; 3543; 3579; 3618; 3594; 3642	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
emrK	3000206	protein homolog model	Resistomes & Variants	14	96.78 - 99.72	YES	NO	Escherichia coli; Shigella flexneri	737.00	0.00	737.00	30.36	350.36	180.83	0	0	0	0	N/A	N/A		1164; 1164; 1170; 1164; 1185; 1176; 1164; 1164; 1164; 990; 1101; 1164; 1176; 1164	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
emrY	3000254	protein homolog model	Resistomes & Variants	17	97.85 - 100.0	YES	NO	Escherichia coli; Shigella flexneri	1025.00	0.00	1025.00	22.87	338.12	199.78	0	0	0	0	N/A	N/A		1539; 1539; 1539; 1539; 1539; 1539; 1539; 1560; 1539; 1539; 1539; 1539; 1539; 1566; 1539; 1545; 564	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	10	61.26 - 64.0	YES	NO	Escherichia coli; Shigella flexneri; Shigella boydii	1300.00	0.00	1300.00	28.20	450.10	187.28	0	0	0	0	N/A	N/A		1653; 1653; 1653; 999; 1665; 1653; 1701; 1653; 1596; 1701	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
PmrF	3003578	protein homolog model	Resistomes & Variants	13	97.47 - 100.0	YES	NO	Escherichia coli; Shigella flexneri	747.00	0.00	747.00	32.57	321.62	176.41	0	0	0	0	N/A	N/A		969; 969; 969; 903; 1020; 969; 969; 969; 1017; 1125; 969; 969; 1014	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
YojI	3003952	protein homolog model	Resistomes & Variants	9	98.35 - 99.63	YES	NO	Escherichia coli; Shigella flexneri	632.00	0.00	632.00	26.28	432.22	209.64	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1644; 1644; 1644; 1644; 1662; 1647	ATP-binding cassette (ABC) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
