ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ANT(3'')-IIa	3004089	protein homolog model	Resistomes & Variants	3	96.37 - 99.62	NO	NO	Escherichia coli; Klebsiella quasipneumoniae	7.00	0.00	7.00	30.69	313.33	193.50	0	0	0	0	N/A	N/A		897; 1359; 903	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
qacL	3005098	protein homolog model	Resistomes & Variants	1	92.59	NO	NO	Escherichia coli	143.00	0.00	143.00	82.20	291.00	137.60	0	0	0	0	N/A	N/A		354	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	2	99.25 - 99.62	NO	YES	Escherichia coli; Klebsiella pneumoniae	3.00	0.00	3.00	16.79	156.00	108.50	0	0	0	0	N/A	N/A		888; 960	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
Klebsiella pneumoniae KpnH	3004597	protein homolog model	Resistomes & Variants	1	79.17	YES	NO	Morganella morganii	23.00	0.00	23.00	11.22	172.00	120.00	0	0	0	0	N/A	N/A		1533	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
H-NS	3000676	protein homolog model	Resistomes & Variants	1	94.12	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	6.09	93.00	181.00	0	0	0	0	N/A	N/A		1527	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnG	3004588	protein homolog model	Resistomes & Variants	1	98.46	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	33.59	394.00	178.50	0	0	0	0	N/A	N/A		1173	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
AAC(6')-Ib10	3002581	protein homolog model	Resistomes & Variants	1	89.2	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	37.50	351.00	217.50	0	0	0	0	N/A	N/A		936	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
TEM-244	3007453	protein homolog model	Resistomes & Variants	1	97.71	NO	YES	Klebsiella pneumoniae	1.00	0.00	1.00	18.40	250.00	220.00	0	0	0	0	N/A	N/A		1359	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
vanY gene in vanM cluster	3002961	protein homolog model	Resistomes & Variants	1	87.61	NO	NO	Klebsiella pneumoniae	492.00	0.00	492.00	74.72	269.00	137.40	0	0	0	0	N/A	N/A		360	vanY; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
SHV-1	3001059	protein homolog model	Resistomes & Variants	1	99.65	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	35.31	304.00	220.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
leuO	3003843	protein homolog model	Resistomes & Variants	1	83.95	NO	NO	Klebsiella pneumoniae	2.00	0.00	2.00	14.31	146.00	186.00	0	0	0	0	N/A	N/A		1020	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
LptD	3005059	protein homolog model	Resistomes & Variants	2	92.71 - 98.44	YES	NO	Klebsiella pneumoniae; Klebsiella oxytoca	5.00	0.00	5.00	8.19	191.00	142.25	0	0	0	0	N/A	N/A		2316; 2370	ATP-binding cassette (ABC) antibiotic efflux pump	carbapenem; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux
AAC(3)-IIc	3002535	protein homolog model	Resistomes & Variants	1	96.1	NO	NO	Klebsiella pneumoniae	1.00	0.00	1.00	40.45	250.00	217.00	0	0	0	0	N/A	N/A		618	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	2	95.65 - 99.63	NO	NO	Klebsiella pneumoniae; Pseudomonas aeruginosa	2.00	0.00	2.00	13.48	251.00	218.50	0	0	0	0	N/A	N/A		2496; 1485	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
kdpE	3003841	protein homolog model	Resistomes & Variants	1	91.74	NO	NO	Salmonella enterica	14.00	0.00	14.00	44.82	398.00	23.43	0	0	0	0	N/A	N/A		888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
qacJ	3007014	protein homolog model	Resistomes & Variants	2	37.25 - 43.75	NO	NO	Enterobacter hormaechei; Pseudomonas aeruginosa	143.00	0.00	143.00	73.19	281.00	164.97	0	0	0	0	N/A	N/A		513; 324	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
mdtC	3000794	protein homolog model	Resistomes & Variants	2	92.39	YES	NO	Enterobacter hormaechei; Enterobacter cancerogenus	8.00	0.00	8.00	14.39	443.00	163.92	0	0	0	0	N/A	N/A		3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
MuxA	3004073	protein homolog model	Resistomes & Variants	11	99.3 - 99.77	YES	NO	Pseudomonas aeruginosa; Pseudomonas fluorescens	547.00	0.00	547.00	39.82	510.09	208.25	0	0	0	0	N/A	N/A		1281; 1281; 1281; 1281; 1281; 1281; 1281; 1281; 1281; 1281; 1281	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
cmlA5	3002695	protein homolog model	Resistomes & Variants	1	100.0	NO	YES	Providencia stuartii	1.00	0.00	1.00	18.59	251.00	221.00	0	0	0	0	N/A	N/A		1350	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	4	86.44 - 100.0	YES	NO	Pseudomonas aeruginosa; Enterobacter kobei	177.00	0.00	177.00	65.94	133.25	178.54	0	0	0	0	N/A	N/A		186; 186; 186; 333	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
TriC	3003681	protein homolog model	Resistomes & Variants	15	99.21 - 99.9	YES	NO	Pseudomonas aeruginosa	1503.00	0.00	1503.00	26.28	800.93	208.96	0	0	0	0	N/A	N/A		3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048; 3048	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
cprS	3005064	protein homolog model	Resistomes & Variants	10	99.07 - 99.77	YES	NO	Pseudomonas aeruginosa	617.00	0.00	617.00	28.77	372.90	211.23	0	0	0	0	N/A	N/A		1296; 1296; 1296; 1296; 1296; 1296; 1296; 1296; 1296; 1296	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
OprM	3000379	protein homolog model	Resistomes & Variants	14	97.31 - 100.0	YES	NO	Pseudomonas aeruginosa	1219.00	0.00	1219.00	23.82	352.50	181.26	0	0	0	0	N/A	N/A		1458; 1458; 1458; 1494; 1458; 1458; 1458; 1458; 1458; 1458; 1443; 1665; 1464; 1557	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux
vanW gene in vanG cluster	3002965	protein homolog model	Resistomes & Variants	4	31.58 - 32.33	NO	NO	Pseudomonas aeruginosa	484.00	0.00	484.00	49.24	404.75	196.16	0	0	0	0	N/A	N/A		822; 822; 822; 822	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
MexH	3000807	protein homolog model	Resistomes & Variants	20	96.19 - 100.0	YES	NO	Pseudomonas aeruginosa	565.00	0.00	565.00	29.82	355.10	209.80	0	0	0	0	N/A	N/A		1113; 1128; 1113; 1392; 1113; 1113; 1392; 1056; 1113; 1392; 1113; 1113; 1113; 1392; 1113; 1128; 1104; 1392; 1392; 1113	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Pseudomonas aeruginosa emrE	3004038	protein homolog model	Resistomes & Variants	8	98.18 - 100.0	YES	NO	Pseudomonas aeruginosa	1243.00	0.00	1243.00	83.31	482.38	200.02	0	0	0	0	N/A	N/A		333; 1017; 333; 873; 456; 333; 390; 678	small multidrug resistance (SMR) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
Pseudomonas aeruginosa soxR	3004107	protein homolog model	Resistomes & Variants	4	99.36 - 100.0	YES	NO	Pseudomonas aeruginosa	208.00	0.00	208.00	78.95	375.25	199.87	0	0	0	0	N/A	N/A		471; 471; 471; 498	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux
APH(3')-IIb	3002645	protein homolog model	Resistomes & Variants	7	98.51 - 99.63	YES	NO	Pseudomonas aeruginosa	517.00	0.00	517.00	41.37	337.71	200.31	0	0	0	0	N/A	N/A		807; 807; 807; 807; 807; 807; 888	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
MexJ	3003692	protein homolog model	Resistomes & Variants	8	99.18 - 99.73	YES	NO	Pseudomonas aeruginosa	447.00	0.00	447.00	44.44	490.62	207.25	0	0	0	0	N/A	N/A		1104; 1104; 1104; 1104; 1104; 1104; 1104; 1104	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OprJ	3000802	protein homolog model	Resistomes & Variants	11	98.75 - 99.58	NO	NO	Pseudomonas aeruginosa	551.00	0.00	551.00	27.46	411.55	196.78	0	0	0	0	N/A	N/A		1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 1440; 3348; 1440	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexI	3000808	protein homolog model	Resistomes & Variants	16	99.71 - 100.0	YES	NO	Pseudomonas aeruginosa	1494.00	0.00	1494.00	13.35	412.50	199.99	0	0	0	0	N/A	N/A		3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090; 3090	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
TriA	3003679	protein homolog model	Resistomes & Variants	12	98.09 - 100.0	YES	NO	Pseudomonas aeruginosa	562.00	0.00	562.00	32.47	366.25	211.88	0	0	0	0	N/A	N/A		1104; 1152; 1152; 1104; 1197; 1152; 1104; 1104; 1104; 1104; 1161; 1104	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
MexC	3000800	protein homolog model	Resistomes & Variants	12	97.18 - 100.0	YES	NO	Pseudomonas aeruginosa	560.00	0.00	560.00	37.67	425.33	208.49	0	0	0	0	N/A	N/A		1065; 1065; 1065; 1164; 1164; 1065; 1302; 1164; 1164; 1065; 1065; 1065	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
mexN	3003705	protein homolog model	Resistomes & Variants	6	99.32 - 99.71	YES	NO	Pseudomonas aeruginosa	1204.00	0.00	1204.00	26.22	817.00	206.33	0	0	0	0	N/A	N/A		3111; 3111; 3111; 3111; 3111; 3144	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
TriB	3003680	protein homolog model	Resistomes & Variants	7	99.44 - 100.0	YES	NO	Pseudomonas aeruginosa	438.00	0.00	438.00	34.22	361.57	208.07	0	0	0	0	N/A	N/A		1071; 1071; 1071; 1071; 1071; 1071; 975	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
mexM	3003704	protein homolog model	Resistomes & Variants	5	98.44 - 98.96	NO	NO	Pseudomonas aeruginosa	459.00	0.00	459.00	47.15	571.60	175.45	0	0	0	0	N/A	N/A		1299; 1158; 1185; 1395; 1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
YajC	3005040	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Pseudomonas aeruginosa	246.00	0.00	246.00	100.00	339.00	190.03	0	0	0	0	N/A	N/A		339	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OprN	3000805	protein homolog model	Resistomes & Variants	3	99.15 - 99.58	NO	NO	Pseudomonas aeruginosa	344.00	0.00	344.00	40.38	612.67	202.57	0	0	0	0	N/A	N/A		2505; 1419; 1419	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexB	3000378	protein homolog model	Resistomes & Variants	9	99.24 - 99.9	YES	NO	Pseudomonas aeruginosa	1916.00	0.00	1916.00	21.79	708.67	199.66	0	0	0	0	N/A	N/A		3141; 3141; 3141; 3141; 4254; 3141; 3141; 3141; 3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
cprR	3005063	protein homolog model	Resistomes & Variants	7	99.55 - 100.0	YES	NO	Pseudomonas aeruginosa	364.00	0.00	364.00	59.44	406.71	202.77	0	0	0	0	N/A	N/A		672; 672; 672; 672; 711; 744; 672	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
mexP	3003698	protein homolog model	Resistomes & Variants	6	99.48 - 99.74	YES	NO	Pseudomonas aeruginosa	416.00	0.00	416.00	38.61	448.00	206.55	0	0	0	0	N/A	N/A		1158; 1158; 1158; 1158; 1158; 1182	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; carbapenem; tetracycline antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OpmB	3004072	protein homolog model	Resistomes & Variants	7	98.6 - 100.0	YES	NO	Pseudomonas aeruginosa	584.00	0.00	584.00	35.49	791.29	210.17	0	0	0	0	N/A	N/A		1500; 3657; 1500; 4587; 1500; 1497; 1500	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic	antibiotic efflux
MexE	3000803	protein homolog model	Resistomes & Variants	9	99.28 - 100.0	NO	NO	Pseudomonas aeruginosa	456.00	0.00	456.00	33.24	414.00	204.79	0	0	0	0	N/A	N/A		1245; 1245; 1245; 1257; 1245; 1245; 1245; 1245; 1245	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexK	3003693	protein homolog model	Resistomes & Variants	10	99.61 - 99.9	YES	NO	Pseudomonas aeruginosa	1484.00	0.00	1484.00	30.69	944.10	209.07	0	0	0	0	N/A	N/A		3078; 3078; 3078; 3078; 3057; 3078; 3078; 3078; 3078; 3078	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MexA	3000377	protein homolog model	Resistomes & Variants	7	97.13 - 100.0	YES	NO	Pseudomonas aeruginosa	656.00	0.00	656.00	31.07	359.57	191.68	0	0	0	0	N/A	N/A		1152; 1152; 1191; 1152; 1152; 1152; 1188	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	7	42.17 - 43.75	YES	NO	Pseudomonas aeruginosa	819.00	0.00	819.00	41.45	787.57	191.81	0	0	0	0	N/A	N/A		1650; 1650; 1650; 1683; 2193; 1614; 2388	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
PmpM	3004077	protein homolog model	Resistomes & Variants	8	99.37 - 99.79	YES	NO	Pseudomonas aeruginosa	534.00	0.00	534.00	32.42	468.38	206.05	0	0	0	0	N/A	N/A		1434; 1434; 1434; 1434; 1467; 1434; 1494; 1494	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic; aminoglycoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
OpmH	3003682	protein homolog model	Resistomes & Variants	8	95.4 - 100.0	YES	NO	Pseudomonas aeruginosa	845.00	0.00	845.00	33.34	497.88	196.27	0	0	0	0	N/A	N/A		1449; 1449; 1449; 1503; 1449; 1647; 1641; 1416	resistance-nodulation-cell division (RND) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
ArmR	3004056	protein homolog model	Resistomes & Variants	4	96.23 - 98.11	NO	NO	Pseudomonas aeruginosa	129.00	0.00	129.00	68.61	113.75	166.43	0	0	0	0	N/A	N/A		162; 162; 174; 168	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem	antibiotic efflux
PDC-35	3006719	protein homolog model	Resistomes & Variants	2	97.98 - 99.75	NO	NO	Pseudomonas aeruginosa	36.00	0.00	36.00	15.36	183.50	170.99	0	0	0	0	N/A	N/A		1194; 1197	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
MexV	3003030	protein homolog model	Resistomes & Variants	5	99.2 - 99.47	YES	NO	Pseudomonas aeruginosa	520.00	0.00	520.00	43.01	486.40	207.78	0	0	0	0	N/A	N/A		1131; 1131; 1131; 1131; 1131	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
Pseudomonas aeruginosa catB7	3002679	protein homolog model	Resistomes & Variants	8	96.23 - 99.5	YES	YES	Pseudomonas aeruginosa	859.00	0.00	859.00	65.39	475.62	189.49	0	0	0	0	N/A	N/A		639; 639; 639; 639; 639; 804; 1002; 714	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
MexL	3003710	protein homolog model	Resistomes & Variants	5	99.06 - 99.53	YES	NO	Pseudomonas aeruginosa	365.00	0.00	365.00	67.34	459.80	206.46	0	0	0	0	N/A	N/A		672; 639; 639; 729; 708	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
basS	3003583	protein homolog model	Resistomes & Variants	15	98.95 - 100.0	YES	NO	Pseudomonas aeruginosa	1089.00	0.00	1089.00	31.22	490.20	203.02	0	0	0	0	N/A	N/A		1434; 1434; 1434; 1434; 1434; 1434; 1434; 1434; 1434; 1434; 2118; 1434; 1434; 1434; 1434	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration; antibiotic efflux
