ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
catB9	3002681	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	12.00	0.00	12.00	92.86	585.00	173.17	0	0	0	0	N/A	N/A		630	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
TEM-43	3000912	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	8.00	0.00	8.00	33.45	288.00	192.88	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
AAC(6')-Iu	3002565	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter dispersus	2.00	0.00	2.00	58.73	259.00	172.00	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
VEB-5	3002375	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	43.00	0.00	43.00	78.11	703.00	199.84	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
dfrA13	3003012	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8.00	0.00	8.00	73.09	364.00	190.50	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
VIM-12	3002282	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	18.85	151.00	201.00	0	0	0	0	N/A	N/A		801	VIM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
aadA4	3002604	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	579.00	0.00	579.00	100.00	789.00	192.68	0	0	0	0	N/A	N/A		789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
mdtF	3000796	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	8957.00	0.00	8957.00	100.00	3114.00	184.60	0	0	0	0	N/A	N/A		3114	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
IND-7	3002263	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	1.00	0.00	1.00	20.97	151.00	200.00	0	0	0	0	N/A	N/A		720	IND beta-lactamase	carbapenem	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	320.00	0.00	320.00	100.00	453.00	189.52	0	0	0	0	N/A	N/A		453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
APH(2'')-Ie	3002634	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	508.00	0.00	508.00	100.00	906.00	195.23	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
QnrB10	3002724	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	161.00	0.00	161.00	63.44	432.00	154.64	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
AAC(6')-IIb	3002595	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	27.00	0.00	27.00	100.00	543.00	175.48	0	0	0	0	N/A	N/A		543	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
cphA7	3003103	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas jandaei	701.00	0.00	701.00	100.00	765.00	183.27	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
aadA12	3002612	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	15.00	0.00	15.00	85.48	677.00	157.47	0	0	0	0	N/A	N/A		792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	7003.00	0.00	7003.00	100.00	633.00	191.64	0	0	0	0	N/A	N/A		633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
cpxA	3000830	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5875.00	0.00	5875.00	100.00	1374.00	166.35	0	0	0	0	N/A	N/A		1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
adeF	3000777	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	919.00	0.00	919.00	100.00	3180.00	180.99	0	0	0	0	N/A	N/A		3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
mgrA	3000815	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	10.00	0.00	10.00	86.71	385.00	157.60	0	0	0	0	N/A	N/A		444	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; penam; tetracycline antibiotic; peptide antibiotic; disinfecting agents and antiseptics	antibiotic efflux
dfrA21	3003017	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	286.00	0.00	286.00	100.00	498.00	190.28	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	55.00	0.00	55.00	87.44	1372.00	190.95	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
OXA-236	3001677	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	14.00	0.00	14.00	87.97	731.00	189.43	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-134-like beta-lactamase	carbapenem; penam	antibiotic inactivation
tet(42)	3000572	protein homolog model	CARD	1	100.0	no data	no data	Micrococcus sp.	4.00	0.00	4.00	38.62	497.00	176.50	0	0	0	0	N/A	N/A		1287	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(45)	3003196	protein homolog model	CARD	1	100.0	no data	no data	Bhargavaea cecembensis	5.00	0.00	5.00	36.67	505.00	149.60	0	0	0	0	N/A	N/A		1377	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(E)	3000173	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	37128.00	0.00	37128.00	100.00	1218.00	186.03	0	0	0	0	N/A	N/A		1218	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CMY-39	3002050	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	400.00	0.00	400.00	94.15	1079.00	195.26	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
fosA5	3003209	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	152.00	0.00	152.00	100.00	420.00	160.85	0	0	0	0	N/A	N/A		420	fosfomycin thiol transferase	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation
vanR gene in vanB cluster	3002921	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	20.00	0.00	20.00	94.42	626.00	174.45	0	0	0	0	N/A	N/A		663	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
CfxA2	3003002	protein homolog model	CARD	1	100.0	no data	no data	Prevotella intermedia	40794.00	0.00	40794.00	100.00	966.00	193.89	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	47.00	0.00	47.00	84.14	727.00	200.02	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
arlS	3000839	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	20.00	0.00	20.00	77.21	1047.00	197.45	0	0	0	0	N/A	N/A		1356	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; disinfecting agents and antiseptics	antibiotic efflux
adeS	3000549	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	226.00	0.00	226.00	100.00	1086.00	180.88	0	0	0	0	N/A	N/A		1086	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
OXA-12	3001407	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	522.00	0.00	522.00	100.00	795.00	177.96	0	0	0	0	N/A	N/A		795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
OXA-199	3001814	protein homolog model	CARD	1	100.0	no data	no data	Shewanella xiamenensis	16.00	0.00	16.00	76.82	613.00	197.81	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
SRT-1	3002493	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	2.00	0.00	2.00	21.11	240.00	188.50	0	0	0	0	N/A	N/A		1137	SRT beta-lactamase	cephalosporin	antibiotic inactivation
OCH-3	3002516	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	26.00	0.00	26.00	72.21	847.00	146.73	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
CMY-105	3002117	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	5.00	0.00	5.00	27.40	314.00	199.40	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(3)-Ib/AAC(6')-Ib''	3002600	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	45.00	0.00	45.00	63.58	639.00	196.89	0	0	0	0	N/A	N/A		1005	aminoglycoside bifunctional resistance protein	aminoglycoside antibiotic	antibiotic inactivation
TEM-206	3001383	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1084.00	0.00	1084.00	99.65	858.00	198.71	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-21	3001416	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1317.00	0.00	1317.00	100.00	828.00	193.79	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-2-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
npmA	3002665	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	0.00	9.00	88.94	587.00	199.00	0	0	0	0	N/A	N/A		660	16S rRNA methyltransferase (A1408)	aminoglycoside antibiotic	antibiotic target alteration
OKP-A-12	3002429	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	35.08	302.00	201.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
CMY-100	3002112	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	98.00	0.00	98.00	77.57	889.00	197.20	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
GES-3	3002332	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	158.00	0.00	158.00	70.72	611.00	199.61	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OKP-B-3	3002436	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	52.38	451.00	192.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
sdiA	3000826	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	133.00	0.00	133.00	32.64	236.00	103.05	0	0	0	0	N/A	N/A		723	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
imiH	3003094	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	304.00	0.00	304.00	100.00	765.00	186.88	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
OXA-181	3001784	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	578.00	0.00	578.00	100.00	798.00	195.18	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-9	3001404	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2395.00	0.00	2395.00	100.00	825.00	193.83	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-9-like beta-lactamase	penam	antibiotic inactivation
cmlA5	3002695	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	19200.00	0.00	19200.00	100.00	1260.00	196.03	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
OKP-B-9	3002442	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	35.08	302.00	199.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
ACT-37	3003172	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	8.00	0.00	8.00	43.46	498.00	200.75	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	304.00	0.00	304.00	100.00	1146.00	196.28	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
lsaE	3003206	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	58386.00	0.00	58386.00	100.00	1485.00	190.34	0	0	0	0	N/A	N/A		1485	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
QnrB13	3002727	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	178.00	0.00	178.00	100.00	681.00	187.82	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	25955.00	0.00	25955.00	100.00	996.00	192.42	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CMY-4	3002015	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	15.00	0.00	15.00	64.04	732.00	200.47	0	0	0	0	N/A	N/A		1143	CMY beta-lactamase	cephamycin	antibiotic inactivation
imiS	3003095	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	139.00	0.00	139.00	100.00	768.00	168.85	0	0	0	0	N/A	N/A		768	CphA beta-lactamase	carbapenem	antibiotic inactivation
CMY-110	3002071	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	90.00	0.00	90.00	72.69	833.00	196.53	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-85	3002098	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	6.00	0.00	6.00	65.97	756.00	200.83	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
smeD	3003055	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	33.00	0.00	33.00	90.13	1068.00	146.94	0	0	0	0	N/A	N/A		1185	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
OXA-85	3001780	protein homolog model	CARD	1	100.0	no data	no data	Fusobacterium nucleatum	1878.00	0.00	1878.00	100.00	765.00	195.80	0	0	0	0	N/A	N/A		765	OXA beta-lactamase	penam	antibiotic inactivation
APH(3')-Ia	3002641	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	3.00	0.00	3.00	22.18	181.00	179.67	0	0	0	0	N/A	N/A		816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides fragilis	576.00	0.00	576.00	93.58	904.00	196.73	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CMY-98	3002111	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	30.00	0.00	30.00	99.29	1123.00	170.33	0	0	0	0	N/A	N/A		1131	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(6')-29a	3002583	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	0.00	5.00	81.09	326.00	197.80	0	0	0	0	N/A	N/A		402	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	164.00	0.00	164.00	100.00	774.00	190.60	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CMY-35	3002046	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	8.00	0.00	8.00	48.34	554.00	194.38	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TEM-176	3001041	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	37.40	322.00	201.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
