ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
QnrS2	3002791	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Salmonella enterica; Escherichia albertii	29.00	0.00	29.00	67.02	465.50	189.89	0	0	0	0	N/A	N/A		657; 714	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-20	3001415	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	18.85	151.00	201.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	penam	antibiotic inactivation
EreB	3000363	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	11.00	0.00	11.00	52.86	666.00	144.55	0	0	0	0	N/A	N/A		1260	macrolide esterase	macrolide antibiotic	antibiotic inactivation
OXA-118	3001768	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	5.00	0.00	5.00	62.55	501.00	196.20	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
mtrD	3000811	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	7.00	0.00	7.00	14.36	460.00	119.57	0	0	0	0	N/A	N/A		3204	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
smeB	3003052	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	8.00	0.00	8.00	17.84	562.00	108.62	0	0	0	0	N/A	N/A		3150	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
tet(T)	3000193	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	1.00	0.00	1.00	6.70	131.00	185.00	0	0	0	0	N/A	N/A		1956	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	6.00	0.00	6.00	9.21	79.00	59.67	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
MOX-9	3002191	protein homolog model	CARD; Resistomes & Variants	2	99.74 - 100.0	no data	YES	Citrobacter freundii; Aeromonas veronii	56.00	0.00	56.00	91.06	1051.50	180.63	0	0	0	0	N/A	N/A		1152; 1158	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
LEN-26	3002474	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	34.84	300.00	200.50	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
Erm(47)	3003908	protein homolog model	CARD	1	100.0	no data	no data	Helcococcus kunzii	2.00	0.00	2.00	40.62	301.00	199.00	0	0	0	0	N/A	N/A		741	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
lfrA	3003967	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	9.00	0.00	9.00	17.36	263.00	80.11	0	0	0	0	N/A	N/A		1515	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
aadA27	3004682	protein homolog model	CARD; Resistomes & Variants	2	98.09 - 100.0	no data	no data	Acinetobacter lwoffii; Acinetobacter johnsonii	91.00	0.00	91.00	100.00	789.00	190.68	0	0	0	0	N/A	N/A		789; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
MCR-4.3	3004695	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	14.33	233.00	188.50	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
tetA(46)	3004032	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus australis	3.00	0.00	3.00	22.26	384.00	190.33	0	0	0	0	N/A	N/A		1725	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tetB(46)	3004033	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus australis	8.00	0.00	8.00	41.51	721.00	85.88	0	0	0	0	N/A	N/A		1737	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
MCR-5.2	3004698	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	0.00	9.00	55.64	913.00	199.11	0	0	0	0	N/A	N/A		1641	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Klebsiella pneumoniae acrA	3004041	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	6.00	0.00	6.00	34.67	415.00	125.00	0	0	0	0	N/A	N/A		1197	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
BES-1	3004751	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	11.00	0.00	11.00	70.08	616.00	143.36	0	0	0	0	N/A	N/A		879	BES Beta-lactamase	penam	antibiotic inactivation
BRO-2	3004762	protein homolog model	CARD	1	100.0	no data	no data	Moraxella catarrhalis	4.00	0.00	4.00	49.42	467.00	194.25	0	0	0	0	N/A	N/A		945	BRO Beta-lactamase	penam	antibiotic inactivation
NPS-1	3004239	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	0.00	3.00	22.09	173.00	111.00	0	0	0	0	N/A	N/A		783	NPS beta-lactamase	cephalosporin; penam	antibiotic inactivation
EBR-2	3004463	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	2.00	0.00	2.00	42.66	302.00	184.50	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ACI-1	3004359	protein homolog model	CARD	1	100.0	no data	no data	Acidaminococcus fermentans	4.00	0.00	4.00	38.48	329.00	191.00	0	0	0	0	N/A	N/A		855	ACI beta-lactamase	cephalosporin; penam; penem	antibiotic inactivation
sul4	3004361	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	2.00	0.00	2.00	27.89	241.00	145.00	0	0	0	0	N/A	N/A		864	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
ADC-194	3006363	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter calcoaceticus	1.00	0.00	1.00	1.65	19.00	34.00	0	0	0	0	N/A	N/A		1152	ADC beta-lactamases pending classification for carbapenemase activity	cephalosporin	antibiotic inactivation
OXA-280	3001735	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	37.00	0.00	37.00	98.79	818.00	188.65	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
MCR-3.7	3004510	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	2.00	0.00	2.00	10.76	175.00	157.00	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
MCR-7.1	3004517	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	41.00	0.00	41.00	78.83	1277.00	113.61	0	0	0	0	N/A	N/A		1620	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mphE	3003741	protein homolog model	CARD; Resistomes & Variants	8	96.38 - 100.0	YES	YES	uncultured bacterium; Acinetobacter pittii; Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae	674.00	0.00	674.00	38.05	339.75	151.67	0	0	0	0	N/A	N/A		885; 897; 948; 918; 885; 909; 897; 840	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
ICR-Mo	3004569	protein homolog model	CARD; Resistomes & Variants	16	94.72 - 100.0	YES	no data	Moraxella osloensis	188.00	0.00	188.00	29.54	495.75	191.00	0	0	0	0	N/A	N/A		1677; 1677; 1692; 1692; 1692; 1692; 1395; 1677; 1677; 1692; 1692; 1707; 1692; 1707; 1692; 1692	intrinsic colistin resistant phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
cmlA9	3005043	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	0.00	4.00	47.33	575.00	199.25	0	0	0	0	N/A	N/A		1215	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
qacL	3005098	protein homolog model	CARD; Resistomes & Variants	9	92.59 - 100.0	YES	YES	Vibrio cholerae; Aeromonas hydrophila; Citrobacter amalonaticus; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella michiganensis; Klebsiella quasipneumoniae; Klebsiella pneumoniae; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Salmonella enterica; Serratia marcescens; Achromobacter xylosoxidans; Aeromonas veronii; Burkholderia cenocepacia; Burkholderia cepacia; Providencia rettgeri; Vibrio parahaemolyticus; Burkholderia vietnamiensis; Laribacter hongkongensis; Citrobacter freundii; Enterobacter asburiae; Klebsiella oxytoca	76.00	0.00	76.00	63.63	213.56	173.06	0	0	0	0	N/A	N/A		333; 333; 333; 333; 333; 333; 342; 354; 333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
KPC-25	3005357	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	34.01	302.00	201.00	0	0	0	0	N/A	N/A		888	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
CTX-M-211	3005634	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	34.12	302.00	200.00	0	0	0	0	N/A	N/A		885	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
EBR-3	3005461	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	3.00	0.00	3.00	32.63	231.00	92.67	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
EBR-4	3005462	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	1.00	0.00	1.00	8.33	59.00	163.00	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
FOX-12	3002165	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	1.00	0.00	1.00	13.25	151.00	174.00	0	0	0	0	N/A	N/A		1140	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
FOX-16	3006474	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	13.14	151.00	193.00	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
GES-41	3006170	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	17.48	151.00	201.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
IMI-21	3006185	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	3.00	0.00	3.00	3.53	31.00	58.33	0	0	0	0	N/A	N/A		879	IMI beta-lactamase	carbapenem	antibiotic inactivation
MBL1b	3006951	protein homolog model	CARD	1	100.0	no data	no data	Caulobacter vibrioides	7.00	0.00	7.00	11.49	100.00	82.86	0	0	0	0	N/A	N/A		870	MBL beta-lactamase	carbapenem	antibiotic inactivation
MOX-13	3006478	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	8.00	0.00	8.00	69.97	806.00	196.50	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
ORN-6	3006962	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	4.00	0.00	4.00	46.80	410.00	193.50	0	0	0	0	N/A	N/A		876	ORN beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
