ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
EreB	3000363	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	5.95	75.00	172.00	0	0	0	0	N/A	N/A		1260	macrolide esterase	macrolide antibiotic	antibiotic inactivation
OXA-118	3001768	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	3.00	0.00	3.00	53.93	432.00	198.33	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
mtrD	3000811	protein homolog model	CARD	1	100.0	no data	no data	Neisseria meningitidis	8.00	0.00	8.00	19.26	617.00	115.50	0	0	0	0	N/A	N/A		3204	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
tet(38)	3000565	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	0.00	1.00	1.55	21.00	45.00	0	0	0	0	N/A	N/A		1353	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-47	3001781	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.93	149.00	200.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(6')-Iaj	3003677	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	18.02	100.00	182.00	0	0	0	0	N/A	N/A		555	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
CPS-1	3003716	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium sp.	2.00	0.00	2.00	34.36	300.00	184.50	0	0	0	0	N/A	N/A		873	CPS beta-lactamase	carbapenem	antibiotic inactivation
MOX-9	3002191	protein homolog model	CARD; Resistomes & Variants	2	99.74 - 100.0	no data	YES	Citrobacter freundii; Aeromonas veronii	47.00	0.00	47.00	89.19	1030.00	186.82	0	0	0	0	N/A	N/A		1152; 1158	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
Erm(47)	3003908	protein homolog model	CARD	1	100.0	no data	no data	Helcococcus kunzii	2.00	0.00	2.00	26.99	200.00	177.00	0	0	0	0	N/A	N/A		741	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration
lfrA	3003967	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	6.00	0.00	6.00	17.76	269.00	53.83	0	0	0	0	N/A	N/A		1515	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
OXA-296	3001751	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter bohemicus	43.00	0.00	43.00	100.00	855.00	184.63	0	0	0	0	N/A	N/A		855	OXA beta-lactamase	penam	antibiotic inactivation
aadA27	3004682	protein homolog model	CARD; Resistomes & Variants	2	98.09 - 100.0	no data	no data	Acinetobacter lwoffii; Acinetobacter johnsonii	43.00	0.00	43.00	96.58	762.00	192.62	0	0	0	0	N/A	N/A		789; 789	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
MCR-4.2	3004694	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	18.57	302.00	200.00	0	0	0	0	N/A	N/A		1626	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
Klebsiella pneumoniae acrA	3004041	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	12.61	151.00	169.00	0	0	0	0	N/A	N/A		1197	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
HERA-3	3004818	protein homolog model	CARD	1	100.0	no data	no data	Atlantibacter hermannii	2.00	0.00	2.00	34.59	302.00	201.00	0	0	0	0	N/A	N/A		873	HERA beta-lactamase	penam	antibiotic inactivation
OXA-280	3001735	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	8.00	0.00	8.00	77.54	642.00	200.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
mphE	3003741	protein homolog model	CARD; Resistomes & Variants	5	96.38 - 100.0	YES	YES	uncultured bacterium; Acinetobacter baumannii; Escherichia coli; Klebsiella pneumoniae; Klebsiella quasipneumoniae	180.00	0.00	180.00	36.24	321.60	164.06	0	0	0	0	N/A	N/A		885; 948; 918; 909; 840	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
dfrB5	3004549	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	52.74	125.00	192.00	0	0	0	0	N/A	N/A		237	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
GPC-1	3005096	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	16.78	150.00	154.00	0	0	0	0	N/A	N/A		894	GPC beta-lactamase	carbapenem	antibiotic inactivation
EBR-4	3005462	protein homolog model	CARD	1	100.0	no data	no data	Empedobacter falsenii	1.00	0.00	1.00	9.18	65.00	150.00	0	0	0	0	N/A	N/A		708	EBR beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-25	3003185	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	34.95	302.00	200.00	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-644	3005864	protein homolog model	CARD; Resistomes & Variants	4	96.35 - 100.0	YES	no data	Acinetobacter johnsonii	14.00	0.00	14.00	36.30	299.50	191.28	0	0	0	0	N/A	N/A		825; 825; 825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-650	3005866	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	6.00	0.00	6.00	71.39	589.00	190.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-652	3005868	protein homolog model	CARD; Resistomes & Variants	2	97.45 - 100.0	no data	no data	Acinetobacter johnsonii	9.00	0.00	9.00	40.24	332.00	180.10	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-666	3005878	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	0.00	1.00	17.66	151.00	187.00	0	0	0	0	N/A	N/A		855	OXA beta-lactamase	penam	antibiotic inactivation
OXA-917	3006103	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	109.00	0.00	109.00	92.45	735.00	94.50	0	0	0	0	N/A	N/A		795	OXA beta-lactamase; OXA-427-like beta-lactamase	carbapenem; penam	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	23	91.54 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Bifidobacterium dentium; Gardnerella vaginalis	844.00	0.00	844.00	22.47	805.13	126.02	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3705; 3684; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3570; 3570; 3561; 3561; 3561; 3561; 3585; 3567; 3585	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
mef(J)	3007049	protein homolog model	CARD; Resistomes & Variants	4	99.24 - 100.0	no data	no data	Streptococcus pyogenes; Lactococcus garvieae; Streptococcus uberis; Streptococcus agalactiae	38.00	0.00	38.00	42.82	511.75	194.01	0	0	0	0	N/A	N/A		1194; 1194; 1212; 1194	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
tet(O/W)	3007121	protein homolog model	CARD; Resistomes & Variants	2	97.65 - 100.0	no data	no data	Megasphaera elsdenii; Mobiluncus mulieris	4.00	0.00	4.00	13.59	261.00	197.50	0	0	0	0	N/A	N/A		1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
tet(O/W/O)	3007123	protein homolog model	CARD	1	100.0	no data	no data	Megasphaera elsdenii	2.00	0.00	2.00	3.80	73.00	166.50	0	0	0	0	N/A	N/A		1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
MCR-3.33	3007248	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas jandaei	1.00	0.00	1.00	1.05	17.00	23.00	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
MCR-3.34	3007268	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas jandaei	2.00	0.00	2.00	15.59	253.00	201.00	0	0	0	0	N/A	N/A		1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
ANT(3'')-II-AAC(6')-IId bifunctional protein	3002598	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	1.00	0.00	1.00	10.85	151.00	201.00	0	0	0	0	N/A	N/A		1392	aminoglycoside bifunctional resistance protein	aminoglycoside antibiotic	antibiotic inactivation
mef(C)	3003745	protein homolog model	CARD	1	100.0	no data	no data	Photobacterium damselae	47.00	0.00	47.00	100.00	1224.00	188.11	0	0	0	0	N/A	N/A		1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic	antibiotic efflux
aadT	3007669	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	5.00	0.00	5.00	35.78	542.00	188.80	0	0	0	0	N/A	N/A		1515	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MdtQ	3007682	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	38.33	552.00	140.60	0	0	0	0	N/A	N/A		1440	Outer Membrane Porin (Opr)	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic
tet(Q)	3000191	protein homolog model	Resistomes & Variants	14	31.02 - 99.85	NO	NO	Anaerostipes hadrus; Bacteroides ovatus; Bacteroides thetaiotaomicron; Collinsella aerofaciens; Bacteroides fragilis; Phocaeicola massiliensis; Phocaeicola vulgatus; Enterocloster clostridioformis; Phocaeicola dorei	78.00	0.00	78.00	17.90	374.36	171.76	0	0	0	0	N/A	N/A		2643; 2643; 2643; 2643; 1926; 1926; 2004; 1974; 1926; 1974; 1974; 2772; 1302; 1995	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
vanG	3002909	protein homolog model	Resistomes & Variants	11	37.47 - 41.09	YES	NO	Anaerostipes hadrus; Faecalibacterium prausnitzii; Pseudomonas fluorescens; Enterobacter kobei	37.00	0.00	37.00	21.48	233.55	157.88	0	0	0	0	N/A	N/A		1062; 1062; 1092; 1092; 1095; 1095; 1095; 1095; 1095; 1095; 1101	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
tet(O)	3000190	protein homolog model	Resistomes & Variants	5	96.56 - 99.22	YES	NO	Anaerostipes hadrus; Bifidobacterium breve; Pasteurella multocida; Streptococcus suis	29.00	0.00	29.00	25.24	469.40	184.44	0	0	0	0	N/A	N/A		1920; 1467; 1920; 1920; 2007	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
vanW gene in vanI cluster	3003724	protein homolog model	Resistomes & Variants	5	24.51 - 37.76	NO	NO	Anaerostipes hadrus; Clostridium sporogenes; Roseburia hominis; Enterocloster clostridioformis	18.00	0.00	18.00	17.93	289.20	149.41	0	0	0	0	N/A	N/A		1476; 1527; 1563; 1677; 1653	vanW; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
MOX-12	3006477	protein homolog model	Resistomes & Variants	1	94.52	NO	YES	Aeromonas caviae; Aeromonas hydrophila	29.00	0.00	29.00	16.35	236.00	156.76	0	0	0	0	N/A	N/A		1443	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
adeF	3000777	protein homolog model	Resistomes & Variants	372	40.53 - 99.83	YES	YES	Aeromonas hydrophila; Aeromonas caviae; Acinetobacter nosocomialis; Acinetobacter johnsonii; Aeromonas enteropelogenes; Alistipes putredinis; Acinetobacter calcoaceticus; Aliarcobacter butzleri; Achromobacter xylosoxidans; Achromobacter insolitus; Acinetobacter lwoffii; Acinetobacter junii; Acinetobacter baumannii; Aeromonas veronii; Comamonas testosteroni; Delftia tsuruhatensis; Burkholderia oklahomensis; Bordetella bronchiseptica; Bacteroides ovatus; Cronobacter dublinensis; Bordetella trematum; Burkholderia glumae; Bordetella hinzii; Bacteroides thetaiotaomicron; Burkholderia multivorans; Brucella intermedia; Bordetella petrii; Cupriavidus metallidurans; Bordetella pertussis; Burkholderia ambifaria; Cronobacter turicensis; Bacteroides fragilis; Burkholderia lata; Enterobacter cloacae; Enterobacter roggenkampii; Phocaeicola massiliensis; Phocaeicola vulgatus; Pseudomonas stutzeri; Escherichia coli; Pseudomonas koreensis; Moraxella osloensis; Klebsiella pneumoniae; Pseudomonas putida; Pseudomonas aeruginosa; Shewanella putrefaciens; Yersinia pseudotuberculosis; Raoultella planticola; Serratia rubidaea; Xanthomonas campestris; Klebsiella oxytoca; Pseudomonas monteilii; Pseudomonas chlororaphis; Enterobacter hormaechei; Ralstonia pickettii; Parabacteroides distasonis; Yersinia canariae; Pseudomonas brassicacearum; Phocaeicola dorei; Sphingobium yanoikuyae; Klebsiella michiganensis; Rhizobium leguminosarum; Pseudomonas fluorescens; Klebsiella quasipneumoniae; Pseudomonas mendocina; Leclercia adecarboxylata; Pannonibacter phragmitetus; Stenotrophomonas maltophilia; Ralstonia solanacearum; Yersinia enterocolitica; Pseudomonas syringae; Serratia marcescens; Rhodopseudomonas palustris; Laribacter hongkongensis; Dechloromonas aromatica	4013.00	0.00	4013.00	12.73	405.28	156.80	0	0	0	0	N/A	N/A		3195; 2364; 3120; 3129; 3150; 3129; 3150; 3099; 3150; 3150; 3150; 3150; 3168; 3111; 3150; 1800; 3177; 3180; 3165; 3180; 3150; 3195; 3150; 3150; 3150; 3150; 3150; 3168; 3150; 3150; 3099; 3099; 3099; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3129; 3216; 3183; 3216; 3216; 3216; 3183; 3216; 3216; 3144; 3216; 3216; 3216; 3165; 3174; 3177; 3165; 2466; 1806; 3180; 2406; 3105; 3105; 3150; 3150; 3150; 3150; 3105; 3105; 3150; 3150; 3150; 3150; 3150; 3150; 3231; 3231; 3231; 3195; 3231; 3231; 3231; 3231; 3252; 3252; 3252; 3252; 3156; 3252; 3156; 3156; 3156; 3201; 3186; 3180; 3180; 3186; 3105; 3105; 3105; 3105; 3117; 3162; 3171; 3186; 3171; 3204; 3105; 3105; 3174; 3249; 3180; 3210; 3186; 3210; 3186; 3204; 3183; 3192; 3252; 3201; 3150; 3180; 3192; 3201; 3114; 3147; 3114; 3099; 3102; 3117; 3189; 3171; 3135; 3171; 3171; 3171; 3171; 3171; 3171; 3135; 3171; 3171; 3171; 2571; 3153; 3099; 3210; 3264; 3147; 3114; 3249; 3336; 3153; 3114; 3117; 3153; 3153; 3153; 3123; 3153; 3153; 3210; 3186; 3153; 3153; 3153; 3153; 3180; 3156; 3153; 3180; 3153; 3153; 3153; 3180; 3153; 3153; 3180; 3123; 3153; 3180; 3153; 3153; 3159; 3135; 3150; 3135; 3174; 3135; 3177; 3159; 3159; 3135; 3177; 3153; 3114; 3135; 3135; 3150; 3171; 3135; 3147; 3114; 3147; 3129; 3180; 3153; 3153; 3153; 3153; 3180; 3129; 3147; 3153; 3147; 3147; 3144; 3129; 3186; 3180; 3147; 3180; 3159; 3141; 3174; 3180; 3114; 3114; 3207; 3153; 3138; 4485; 3165; 3153; 3165; 3165; 3165; 3165; 3099; 3165; 3165; 3117; 3189; 3114; 3114; 3201; 3165; 3099; 3096; 3183; 3093; 3162; 3099; 3180; 3210; 3147; 3096; 3162; 3180; 3180; 3162; 3099; 4776; 3162; 3165; 3165; 3099; 3168; 3180; 2211; 3099; 3210; 3150; 3165; 3180; 3162; 3153; 3192; 3090; 3180; 3180; 3150; 3162; 3168; 3099; 3099; 3162; 3165; 3099; 3162; 3099; 3165; 3099; 3162; 3162; 3192; 3177; 3150; 3189; 3165; 3180; 3180; 3114; 3147; 3138; 3180; 3144; 3138; 3180; 3135; 3138; 3180; 3180; 3144; 3144; 3180; 3135; 3144; 3147; 3180; 3138; 3180; 3135; 3180; 3114; 3177; 3207; 2070; 3177; 3144; 4329; 2796; 4479; 3171; 3171; 3171; 3210; 3210; 3210; 3207; 3132; 3132; 3090; 3147; 3147; 3147; 3147; 3135; 3135; 3135; 3135; 3147; 3192; 3138; 3135; 3237; 3231; 3234; 3198; 3198; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
rsmA	3005069	protein homolog model	Resistomes & Variants	9	92.73 - 98.36	YES	NO	Aeromonas hydrophila; Aeromonas enteropelogenes; Aeromonas veronii; Pseudomonas stutzeri; Yersinia pestis; Pseudomonas mendocina	25.00	0.00	25.00	59.54	112.56	149.04	0	0	0	0	N/A	N/A		189; 189; 189; 189; 186; 228; 186; 186; 186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
ArnT	3005053	protein homolog model	Resistomes & Variants	22	39.15 - 89.84	YES	NO	Aeromonas hydrophila; Aeromonas enteropelogenes; Aeromonas veronii; Citrobacter amalonaticus; Enterobacter cloacae; Escherichia coli; Klebsiella aerogenes; Pseudomonas putida; Raoultella planticola; Enterobacter roggenkampii; Pseudomonas fluorescens; Yersinia enterocolitica	83.00	0.00	83.00	14.27	235.45	172.86	0	0	0	0	N/A	N/A		1644; 1644; 1644; 1644; 1644; 1659; 1656; 1656; 1653; 1656; 1518; 1656; 1650; 1656; 1656; 1650; 1656; 1650; 1683; 1656; 1650; 1665	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
OXA-724	3004837	protein homolog model	Resistomes & Variants	1	99.62	YES	NO	Aeromonas hydrophila	3.00	0.00	3.00	26.54	211.00	110.33	0	0	0	0	N/A	N/A		795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
OXA-726	3005931	protein homolog model	Resistomes & Variants	3	93.94 - 97.35	YES	NO	Aeromonas hydrophila; Aeromonas veronii	3.00	0.00	3.00	13.50	107.33	151.00	0	0	0	0	N/A	N/A		795; 795; 795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
CepS	3003553	protein homolog model	Resistomes & Variants	1	95.55	YES	NO	Aeromonas hydrophila	2.00	0.00	2.00	13.13	167.00	142.00	0	0	0	0	N/A	N/A		1272	CepS beta-lactamase	cephalosporin	antibiotic inactivation
AAC(6')-Ib9	3002580	protein homolog model	Resistomes & Variants	4	94.39 - 100.0	NO	NO	Aeromonas hydrophila; Klebsiella pneumoniae; Pseudomonas aeruginosa	501.00	0.00	501.00	30.73	211.50	143.52	0	0	0	0	N/A	N/A		750; 690; 642; 627	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
