ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
SHV-41	3001099	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	58.19	501.00	194.80	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
FOX-3	3002157	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	4448.00	0.00	4448.00	100.00	1149.00	189.87	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
TEM-102	3000965	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pWW100	2.00	0.00	2.00	18.12	156.00	176.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-48	3002059	protein homolog model	CARD; Resistomes & Variants	12	98.95 - 100.0	YES	no data	Citrobacter freundii	2754.00	0.00	2754.00	70.06	802.92	198.17	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB38	3002753	protein homolog model	CARD; Resistomes & Variants	5	100.0	YES	no data	Citrobacter freundii; Enterobacter hormaechei	280.00	0.00	280.00	94.67	610.60	192.47	0	0	0	0	N/A	N/A		645; 645; 645; 645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TLA-2	3003203	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	8.00	0.00	8.00	15.08	138.00	140.75	0	0	0	0	N/A	N/A		915	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
SHV-12	3001071	protein homolog model	CARD; Resistomes & Variants	4	99.65 - 100.0	YES	no data	Enterobacter cloacae; Klebsiella pneumoniae	153.00	0.00	153.00	65.94	567.75	200.30	0	0	0	0	N/A	N/A		861; 861; 861; 861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
VEB-5	3002375	protein homolog model	CARD; Resistomes & Variants	2	99.67 - 100.0	no data	no data	Escherichia coli; Pseudomonas aeruginosa	62.00	0.00	62.00	62.11	559.00	195.56	0	0	0	0	N/A	N/A		900; 900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD; Resistomes & Variants	2	98.0 - 100.0	no data	no data	Klebsiella oxytoca; Klebsiella pneumoniae; Pseudomonas aeruginosa	218.00	0.00	218.00	97.68	442.50	184.09	0	0	0	0	N/A	N/A		453; 453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
APH(2'')-Ie	3002634	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	960.00	0.00	960.00	100.00	906.00	194.40	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-IIb	3002595	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	8.00	0.00	8.00	100.00	543.00	188.50	0	0	0	0	N/A	N/A		543	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	13	79.02 - 100.0	YES	YES	Enterobacter cloacae; Acinetobacter johnsonii; Acinetobacter wuhouensis; Achromobacter xylosoxidans; Burkholderia cenocepacia; Pseudomonas aeruginosa; Pseudomonas putida; Proteus mirabilis; Providencia stuartii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae	11861.00	0.00	11861.00	77.17	493.38	170.09	0	0	0	0	N/A	N/A		633; 633; 651; 651; 651; 651; 651; 633; 633; 633; 681; 657; 549	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrA21	3003017	protein homolog model	CARD; Resistomes & Variants	2	99.39 - 100.0	no data	no data	Salmonella enterica; Escherichia coli	343.00	0.00	343.00	92.27	459.50	194.54	0	0	0	0	N/A	N/A		498; 498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	414.00	0.00	414.00	100.00	1569.00	140.57	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
tet(45)	3003196	protein homolog model	CARD; Resistomes & Variants	20	61.36 - 100.0	YES	YES	Bhargavaea cecembensis; Actinobacillus pleuropneumoniae; Bacillus anthracis; Bacillus velezensis; Bacillus subtilis; Megasphaera stantonii; Lactobacillus johnsonii; Enterococcus faecium; Streptococcus suis; Pseudomonas aeruginosa; Enterococcus faecalis; Lactococcus garvieae; Streptococcus pasteurianus; Staphylococcus aureus; Campylobacter jejuni	1676.00	0.00	1676.00	42.64	596.05	187.62	0	0	0	0	N/A	N/A		1377; 1401; 1377; 1377; 1377; 1383; 1377; 1605; 1377; 1392; 1287; 1404; 1404; 1383; 1377; 1377; 1131; 1404; 1383; 1377	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CMY-39	3002050	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	9.00	0.00	9.00	59.34	680.00	197.33	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
fosA5	3003209	protein homolog model	CARD; Resistomes & Variants	95	74.82 - 100.0	YES	no data	Escherichia coli; Klebsiella pneumoniae; Shigella flexneri; Klebsiella aerogenes; Raoultella planticola; Klebsiella huaxiensis; Klebsiella oxytoca; Klebsiella michiganensis; Klebsiella quasipneumoniae	2733.00	0.00	2733.00	73.77	322.17	181.89	0	0	0	0	N/A	N/A		420; 420; 420; 420; 420; 423; 423; 420; 423; 423; 420; 420; 420; 420; 420; 420; 489; 420; 420; 402; 420; 450; 420; 450; 420; 315; 420; 450; 450; 420; 450; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 423; 423; 423; 444; 444; 444; 420; 444; 444; 444; 444; 423; 444; 444; 531; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 423; 420; 423	fosfomycin thiol transferase	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	18.00	0.00	18.00	86.81	750.00	198.89	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OCH-1	3002514	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	2.00	0.00	2.00	25.75	302.00	201.00	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-199	3001814	protein homolog model	CARD	1	100.0	no data	no data	Shewanella xiamenensis	21.00	0.00	21.00	77.19	616.00	200.33	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
APH(4)-Ia	3002655	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	22.00	0.00	22.00	100.00	1026.00	200.82	0	0	0	0	N/A	N/A		1026	APH(4)	aminoglycoside antibiotic	antibiotic inactivation
CMY-105	3002117	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	0.00	4.00	46.60	534.00	200.25	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(3)-Ib/AAC(6')-Ib''	3002600	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	16.00	0.00	16.00	43.48	437.00	192.62	0	0	0	0	N/A	N/A		1005	aminoglycoside bifunctional resistance protein	aminoglycoside antibiotic	antibiotic inactivation
CMY-100	3002112	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	27.00	0.00	27.00	83.68	959.00	196.56	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
GES-3	3002332	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	198.00	0.00	198.00	65.51	566.00	200.01	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OKP-B-3	3002436	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	56.56	487.00	197.50	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-181	3001784	protein homolog model	CARD; Resistomes & Variants	2	92.45 - 100.0	no data	no data	Klebsiella pneumoniae; Shewanella putrefaciens	210.00	0.00	210.00	79.08	631.00	196.50	0	0	0	0	N/A	N/A		798; 798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-9	3001404	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4277.00	0.00	4277.00	100.00	825.00	193.42	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-9-like beta-lactamase	penam	antibiotic inactivation
SHV-164	3001347	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	0.00	4.00	58.42	503.00	201.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
APH(3')-VIIa	3002654	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	10.00	0.00	10.00	86.19	649.00	194.80	0	0	0	0	N/A	N/A		753	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
ACT-37	3003172	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	0.00	6.00	31.85	365.00	200.33	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD; Resistomes & Variants	5	99.21 - 100.0	YES	no data	Citrobacter sp.; Citrobacter freundii	197.00	0.00	197.00	61.73	707.40	199.80	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB13	3002727	protein homolog model	CARD; Resistomes & Variants	3	99.12 - 100.0	no data	no data	Citrobacter freundii; Citrobacter portucalensis	77.00	0.00	77.00	56.34	383.67	163.59	0	0	0	0	N/A	N/A		681; 681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	1.00	0.00	1.00	15.16	151.00	201.00	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
QnrB36	3002751	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	15.00	0.00	15.00	90.70	585.00	199.33	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-85	3002098	protein homolog model	CARD; Resistomes & Variants	2	99.48 - 100.0	no data	no data	Citrobacter freundii	26.00	0.00	26.00	61.12	700.50	197.90	0	0	0	0	N/A	N/A		1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
APH(3')-Ia	3002641	protein homolog model	CARD; Resistomes & Variants	44	96.68 - 100.0	YES	YES	Serratia marcescens; Acinetobacter nosocomialis; Acinetobacter towneri; Actinobacillus indolicus; Actinobacillus pleuropneumoniae; Avibacterium paragallinarum; Citrobacter amalonaticus; Escherichia coli; Citrobacter freundii; Citrobacter portucalensis; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter roggenkampii; Escherichia albertii; Klebsiella pneumoniae; Salmonella enterica; Escherichia fergusonii; Glaesserella parasuis; Histophilus somni; Klebsiella oxytoca; Klebsiella quasipneumoniae; Morganella morganii; Pasteurella multocida; Providencia rettgeri; Shigella flexneri; Acinetobacter baumannii; Proteus mirabilis; Klebsiella michiganensis; Pseudomonas monteilii; Cronobacter malonaticus; Enterobacter kobei; Leclercia adecarboxylata; Staphylococcus aureus	4760.00	0.00	4760.00	63.39	528.45	182.21	0	0	0	0	N/A	N/A		816; 816; 816; 816; 816; 816; 816; 816; 816; 816; 912; 816; 816; 816; 900; 816; 816; 816; 879; 816; 813; 816; 900; 816; 816; 816; 831; 813; 855; 1014; 816; 843; 816; 864; 816; 816; 816; 816; 795; 816; 816; 816; 816; 816	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
CMY-118	3002129	protein homolog model	CARD; Resistomes & Variants	3	97.38 - 100.0	no data	no data	Citrobacter freundii; Citrobacter youngae	232.00	0.00	232.00	51.28	587.67	187.12	0	0	0	0	N/A	N/A		1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TEM-176	3001041	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	36.59	315.00	200.67	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CTX-M-36	3001898	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei	60.00	0.00	60.00	72.94	639.00	199.25	0	0	0	0	N/A	N/A		876; 876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
TEM-148	3001015	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	38.33	330.00	188.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Corynebacterium sp.; Proteus mirabilis; Salmonella enterica	143.00	0.00	143.00	78.78	731.50	185.58	0	0	0	0	N/A	N/A		900; 978	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CepS	3003553	protein homolog model	CARD; Resistomes & Variants	23	95.03 - 100.0	YES	no data	Aeromonas sobria; Aeromonas hydrophila	1566.00	0.00	1566.00	60.75	754.78	173.19	0	0	0	0	N/A	N/A		1149; 1149; 1149; 1272; 1272; 1272; 1272; 1272; 1272; 1149; 1272; 1272; 1272; 1272; 1272; 1272; 1272; 1272; 1272; 1272; 1149; 1149; 1272	CepS beta-lactamase	cephalosporin	antibiotic inactivation
OXY-1-2	3002390	protein homolog model	CARD; Resistomes & Variants	3	98.97 - 100.0	no data	no data	Klebsiella oxytoca; Klebsiella michiganensis	34.00	0.00	34.00	52.81	462.67	182.36	0	0	0	0	N/A	N/A		876; 876; 876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
CMY-51	3002062	protein homolog model	CARD; Resistomes & Variants	4	99.21 - 100.0	YES	no data	Citrobacter freundii	89.00	0.00	89.00	52.05	596.50	196.94	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB23	3002738	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	3.00	0.00	3.00	24.08	164.00	199.67	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXY-3-1	3002409	protein homolog model	CARD; Resistomes & Variants	5	92.76 - 100.0	YES	no data	Klebsiella oxytoca; Klebsiella huaxiensis	309.00	0.00	309.00	92.36	805.20	187.29	0	0	0	0	N/A	N/A		867; 873; 873; 873; 873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
QnrB24	3002739	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	5.00	0.00	5.00	54.33	370.00	190.40	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	28	90.79 - 100.0	YES	YES	Salmonella enterica; Aeromonas caviae; Aeromonas hydrophila; Escherichia coli; Klebsiella pneumoniae; Citrobacter freundii; Citrobacter koseri; Citrobacter portucalensis; Citrobacter werkmanii; Enterobacter hormaechei; Escherichia fergusonii; Kingella kingae; Klebsiella michiganensis; Klebsiella quasipneumoniae; Pseudomonas aeruginosa; Raoultella planticola; Serratia marcescens; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Vibrio cholerae; Acinetobacter baumannii; Citrobacter youngae; Enterobacter asburiae; Enterobacter cloacae; Enterobacter kobei; Klebsiella aerogenes; Proteus mirabilis; Morganella morganii; Providencia rettgeri; Haemophilus influenzae	3071.00	0.00	3071.00	52.26	455.07	194.27	0	0	0	0	N/A	N/A		861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 891; 861; 861; 861; 861; 861; 948; 861; 861; 861; 969; 861; 861; 873; 951; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-112	3000975	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	0.00	5.00	21.37	184.00	170.40	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	275.00	0.00	275.00	80.72	925.00	199.56	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	494.00	0.00	494.00	100.00	1146.00	194.72	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	64.00	0.00	64.00	94.06	618.00	200.20	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	37.00	0.00	37.00	100.00	906.00	194.51	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1249.00	0.00	1249.00	100.00	801.00	193.66	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
QnrB71	3002783	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	226.00	0.00	226.00	95.04	613.00	193.25	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD; Resistomes & Variants	4	100.0	no data	YES	Escherichia coli; Klebsiella pneumoniae	651.00	0.00	651.00	54.83	458.00	175.86	0	0	0	0	N/A	N/A		792; 825; 849; 858	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	98.00	0.00	98.00	83.33	955.00	197.79	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
ACT-22	3001843	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	0.00	6.00	37.35	428.00	196.17	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
dfrA8	3002863	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	30.00	0.00	30.00	100.00	510.00	192.00	0	0	0	0	N/A	N/A		510	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	0.00	5.00	47.50	409.00	199.60	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-204	3001788	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	60.00	0.00	60.00	90.73	724.00	200.35	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
SHV-36	3001094	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	29.38	253.00	200.67	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
LEN-16	3002464	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	17.00	0.00	17.00	70.03	603.00	200.53	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
OXA-54	3001812	protein homolog model	CARD	1	100.0	no data	no data	Shewanella oneidensis	3.00	0.00	3.00	20.18	161.00	109.33	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
