ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXY-6-1	3002413	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	72.00	0.00	72.00	100.00	876.00	185.75	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
mdtP	3003550	protein homolog model	CARD; Resistomes & Variants	31	92.83 - 100.0	YES	no data	Escherichia coli; Shigella flexneri; Shigella sonnei; Escherichia albertii	1048.00	0.00	1048.00	51.32	819.19	193.46	0	0	0	0	N/A	N/A		1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1467; 1482; 1467; 1467; 1500; 1467; 1467; 1467; 1467; 1467; 1467; 1503; 1467; 1467; 1467; 1467; 1467; 1467; 1554; 1467; 3213; 3273	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MOX-5	3002188	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	1.00	0.00	1.00	13.11	151.00	162.00	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
QnrB47	3002762	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	3.00	0.00	3.00	49.77	321.00	195.33	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-256	3001502	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	0.00	6.00	44.94	360.00	201.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
FOX-3	3002157	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	1374.00	0.00	1374.00	100.00	1149.00	184.99	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
gadX	3000508	protein homolog model	CARD; Resistomes & Variants	24	92.7 - 100.0	YES	no data	Escherichia coli; Shigella sonnei	821.00	0.00	821.00	65.10	551.88	196.96	0	0	0	0	N/A	N/A		825; 825; 825; 825; 825; 825; 855; 855; 825; 984; 855; 825; 825; 825; 825; 861; 861; 843; 855; 855; 855; 825; 855; 882	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
OXA-426	3003149	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	0.00	2.00	36.61	302.00	201.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-51-like beta-lactamase	carbapenem; penam	antibiotic inactivation
CMY-48	3002059	protein homolog model	CARD; Resistomes & Variants	6	99.74 - 100.0	YES	no data	Citrobacter freundii	147.00	0.00	147.00	61.52	705.00	198.87	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
TLA-2	3003203	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1525.00	0.00	1525.00	100.00	915.00	165.71	0	0	0	0	N/A	N/A		915	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
CARB-4	3002243	protein homolog model	CARD; Resistomes & Variants	3	99.31 - 100.0	no data	YES	Pseudomonas aeruginosa; Acinetobacter baumannii; Pseudomonas putida; Pseudomonas stutzeri	75.00	0.00	75.00	69.47	602.33	198.86	0	0	0	0	N/A	N/A		867; 867; 867	CARB beta-lactamase	penam	antibiotic inactivation
IND-7	3002263	protein homolog model	CARD; Resistomes & Variants	2	94.98 - 100.0	no data	no data	Chryseobacterium indologenes; Chryseobacterium nakagawai	4.00	0.00	4.00	32.85	236.50	166.25	0	0	0	0	N/A	N/A		720; 720	IND beta-lactamase	carbapenem	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD; Resistomes & Variants	2	98.0 - 100.0	no data	no data	Klebsiella oxytoca; Klebsiella pneumoniae; Pseudomonas aeruginosa	76.00	0.00	76.00	88.19	399.50	189.58	0	0	0	0	N/A	N/A		453; 453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
APH(2'')-Ie	3002634	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	119.00	0.00	119.00	100.00	906.00	196.21	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-IIb	3002595	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	1.00	0.00	1.00	27.81	151.00	199.00	0	0	0	0	N/A	N/A		543	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	9	79.02 - 100.0	no data	YES	Enterobacter cloacae; Acinetobacter johnsonii; Acinetobacter wuhouensis; Achromobacter xylosoxidans; Burkholderia cenocepacia; Providencia stuartii; Pseudomonas aeruginosa; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae	2957.00	0.00	2957.00	72.19	465.33	169.42	0	0	0	0	N/A	N/A		633; 633; 651; 651; 651; 633; 681; 657; 549	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrA21	3003017	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	28.00	0.00	28.00	100.00	498.00	197.04	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	17.00	0.00	17.00	75.08	1178.00	189.65	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
tet(42)	3000572	protein homolog model	CARD	1	100.0	no data	no data	Micrococcus sp.	57.00	0.00	57.00	95.96	1235.00	154.05	0	0	0	0	N/A	N/A		1287	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CMY-39	3002050	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	4.00	0.00	4.00	35.86	411.00	199.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
fosA5	3003209	protein homolog model	CARD; Resistomes & Variants	25	84.89 - 100.0	YES	no data	Escherichia coli; Klebsiella aerogenes; Klebsiella pneumoniae; Raoultella planticola; Klebsiella oxytoca; Klebsiella michiganensis; Klebsiella quasipneumoniae	130.00	0.00	130.00	58.11	253.44	184.34	0	0	0	0	N/A	N/A		420; 420; 423; 420; 420; 489; 315; 420; 444; 444; 444; 444; 444; 444; 444; 420; 444; 423; 531; 444; 453; 444; 444; 444; 423	fosfomycin thiol transferase	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation
CfxA2	3003002	protein homolog model	CARD; Resistomes & Variants	13	98.44 - 100.0	YES	no data	Prevotella intermedia; Bacteroides ovatus; Bacteroides caccae; Bacteroides thetaiotaomicron; Phocaeicola vulgatus; Bacteroides fragilis; Parabacteroides distasonis; Phocaeicola dorei	14890.00	0.00	14890.00	74.15	715.92	190.90	0	0	0	0	N/A	N/A		966; 966; 966; 969; 966; 966; 966; 966; 966; 966; 966; 954; 966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	43.98	380.00	200.50	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
adeS	3000549	protein homolog model	CARD; Resistomes & Variants	3	96.97 - 100.0	no data	no data	Acinetobacter baumannii	28.00	0.00	28.00	56.65	395.67	186.42	0	0	0	0	N/A	N/A		1086; 303; 732	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
OXA-12	3001407	protein homolog model	CARD; Resistomes & Variants	4	98.48 - 100.0	YES	no data	Aeromonas sobria; Aeromonas veronii	42.00	0.00	42.00	36.10	287.00	167.75	0	0	0	0	N/A	N/A		795; 795; 795; 795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
OXA-199	3001814	protein homolog model	CARD	1	100.0	no data	no data	Shewanella xiamenensis	12.00	0.00	12.00	88.22	704.00	199.75	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OCH-3	3002516	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	32.00	0.00	32.00	65.98	774.00	124.84	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
VIM-43	3003179	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	0.00	15.00	76.78	615.00	187.40	0	0	0	0	N/A	N/A		801	VIM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
LEN-9	3002459	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	30.00	0.00	30.00	100.00	861.00	198.10	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
npmA	3002665	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	51.67	341.00	177.25	0	0	0	0	N/A	N/A		660	16S rRNA methyltransferase (A1408)	aminoglycoside antibiotic	antibiotic target alteration
GES-3	3002332	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	10.00	0.00	10.00	57.06	493.00	199.60	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OKP-B-3	3002436	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	13.00	0.00	13.00	92.57	797.00	200.46	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-181	3001784	protein homolog model	CARD; Resistomes & Variants	2	92.45 - 100.0	no data	no data	Klebsiella pneumoniae; Shewanella putrefaciens	29.00	0.00	29.00	41.41	330.50	194.90	0	0	0	0	N/A	N/A		798; 798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-9	3001404	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2056.00	0.00	2056.00	100.00	825.00	193.19	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-9-like beta-lactamase	penam	antibiotic inactivation
APH(3')-VIIa	3002654	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	2.00	0.00	2.00	40.11	302.00	198.00	0	0	0	0	N/A	N/A		753	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter sp.	29.00	0.00	29.00	94.85	1087.00	199.79	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
lsaE	3003206	protein homolog model	CARD; Resistomes & Variants	18	96.96 - 100.0	YES	YES	Enterococcus faecalis; Streptococcus equi; Streptococcus porcinus; Streptococcus suis; Enterococcus faecium; Enterococcus hirae; Staphylococcus aureus; Streptococcus dysgalactiae; Streptococcus gallolyticus; Streptococcus uberis	102661.00	0.00	102661.00	58.38	867.00	189.73	0	0	0	0	N/A	N/A		1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485; 1485	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	19140.00	0.00	19140.00	100.00	996.00	194.05	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
QnrB36	3002751	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	9.00	0.00	9.00	69.77	450.00	161.11	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA4	3003005	protein homolog model	CARD; Resistomes & Variants	3	99.69 - 100.0	YES	no data	Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron; Parabacteroides distasonis; Phocaeicola dorei; Phocaeicola vulgatus	615.00	0.00	615.00	69.60	672.33	198.13	0	0	0	0	N/A	N/A		966; 966; 966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	77.00	0.00	77.00	100.00	774.00	189.26	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CTX-M-36	3001898	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei	33.00	0.00	33.00	67.58	592.00	199.62	0	0	0	0	N/A	N/A		876; 876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium sp.	45.00	0.00	45.00	99.78	898.00	200.20	0	0	0	0	N/A	N/A		900	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
JOHN-1	3000840	protein homolog model	CARD	1	100.0	no data	no data	Flavobacterium johnsoniae	22.00	0.00	22.00	72.56	542.00	144.77	0	0	0	0	N/A	N/A		747	JOHN beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXY-1-2	3002390	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	5.00	0.00	5.00	59.82	524.00	200.80	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
OXY-3-1	3002409	protein homolog model	CARD; Resistomes & Variants	5	92.76 - 100.0	YES	no data	Klebsiella oxytoca; Klebsiella huaxiensis	157.00	0.00	157.00	86.90	757.60	189.96	0	0	0	0	N/A	N/A		867; 873; 873; 873; 873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	8	97.46 - 100.0	YES	YES	Salmonella enterica; Citrobacter freundii; Enterobacter asburiae; Escherichia coli; Klebsiella pneumoniae	471.00	0.00	471.00	60.12	530.88	190.86	0	0	0	0	N/A	N/A		861; 861; 858; 933; 861; 900; 873; 951	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	31.00	0.00	31.00	75.65	867.00	200.26	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	43.54	499.00	198.75	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
lnuC	3002837	protein homolog model	CARD; Resistomes & Variants	8	89.63 - 100.0	YES	no data	Streptococcus agalactiae; Anaerostipes hadrus; Campylobacter coli; Streptococcus dysgalactiae; Lactobacillus crispatus; Streptococcus suis; Glaesserella parasuis	5644.00	0.00	5644.00	82.42	440.25	188.60	0	0	0	0	N/A	N/A		495; 543; 522; 495; 564; 564; 564; 495	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
mepA	3000026	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	5.00	0.00	5.00	47.20	640.00	184.00	0	0	0	0	N/A	N/A		1356	multidrug and toxic compound extrusion (MATE) transporter	glycylcycline; tetracycline antibiotic	antibiotic efflux
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	19.00	0.00	19.00	78.39	515.00	199.53	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	18.00	0.00	18.00	84.88	769.00	195.72	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	834.00	0.00	834.00	100.00	801.00	179.34	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	6.00	0.00	6.00	51.13	586.00	200.67	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
AAC(3)-IIIb	3002537	protein homolog model	CARD; Resistomes & Variants	2	91.82 - 100.0	no data	no data	Pseudomonas aeruginosa	21.00	0.00	21.00	65.23	537.00	163.22	0	0	0	0	N/A	N/A		819; 825	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
OXA-204	3001788	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	50.00	0.00	50.00	83.58	667.00	199.66	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
SLB-1	3003556	protein homolog model	CARD	1	100.0	no data	no data	Shewanella livingstonensis	3.00	0.00	3.00	46.00	345.00	131.00	0	0	0	0	N/A	N/A		750	SHW beta-lactamase	cephalosporin; penam	antibiotic inactivation
DHA-16	3002147	protein homolog model	CARD	1	100.0	no data	no data	Morganella morganii	1.00	0.00	1.00	13.25	151.00	192.00	0	0	0	0	N/A	N/A		1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
OCH-7	3002520	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	18.00	0.00	18.00	79.03	927.00	187.56	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-54	3001812	protein homolog model	CARD	1	100.0	no data	no data	Shewanella oneidensis	7.00	0.00	7.00	26.19	209.00	145.71	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
AAC(6')-Ib-Suzhou	3002591	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	2.00	0.00	2.00	58.19	302.00	200.50	0	0	0	0	N/A	N/A		519	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
catB8	3002680	protein homolog model	CARD; Resistomes & Variants	6	94.76 - 100.0	YES	YES	Salmonella enterica; Aeromonas caviae; Acinetobacter junii; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Morganella morganii; Proteus mirabilis; Proteus vulgaris; Providencia heimbachae; Providencia rettgeri; Shigella sonnei; Moraxella osloensis	1119.00	0.00	1119.00	83.93	641.50	183.53	0	0	0	0	N/A	N/A		633; 660; 1287; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	87.00	0.00	87.00	100.00	498.00	189.16	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD; Resistomes & Variants	2	98.62 - 100.0	no data	no data	Aeromonas caviae; Vibrio cholerae	2393.00	0.00	2393.00	73.06	480.00	189.36	0	0	0	0	N/A	N/A		657; 657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
vanC	3000368	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	14.00	0.00	14.00	21.03	217.00	125.07	0	0	0	0	N/A	N/A		1032	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
OXA-4	3001399	protein homolog model	CARD; Resistomes & Variants	5	99.28 - 100.0	no data	no data	Pseudomonas aeruginosa; Enterobacter hormaechei; Escherichia coli; Klebsiella huaxiensis; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Salmonella enterica; Shigella dysenteriae; Shigella flexneri	2514.00	0.00	2514.00	75.09	633.00	197.46	0	0	0	0	N/A	N/A		831; 831; 831; 831; 876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
catP	3002686	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	93.00	0.00	93.00	100.00	624.00	186.32	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
AAC(3)-IIa	3002533	protein homolog model	CARD; Resistomes & Variants	2	96.5 - 100.0	no data	no data	Plasmid pWP113a; Pseudomonas aeruginosa	223.00	0.00	223.00	56.16	503.00	193.06	0	0	0	0	N/A	N/A		861; 900	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	334.00	0.00	334.00	100.00	1176.00	189.85	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
cmlB	3002698	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	2.00	0.00	2.00	24.55	302.00	201.00	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
PER-2	3002364	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	234.00	0.00	234.00	100.00	927.00	185.87	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
QnrB17	3002732	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Citrobacter freundii; Citrobacter portucalensis	37.00	0.00	37.00	59.40	404.50	189.65	0	0	0	0	N/A	N/A		681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	13.00	0.00	13.00	79.00	666.00	198.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD; Resistomes & Variants	3	94.59 - 100.0	YES	no data	Aeromonas media; Acinetobacter baumannii; Klebsiella pneumoniae	27.00	0.00	27.00	47.31	372.00	192.96	0	0	0	0	N/A	N/A		792; 780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
