ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-256	3001502	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	57.55	461.00	200.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
FOX-3	3002157	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	727.00	0.00	727.00	100.00	1149.00	178.70	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
CMY-48	3002059	protein homolog model	CARD; Resistomes & Variants	3	99.74 - 100.0	YES	no data	Citrobacter freundii	114.00	0.00	114.00	81.07	929.00	199.47	0	0	0	0	N/A	N/A		1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB38	3002753	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Citrobacter freundii	25.00	0.00	25.00	76.36	492.50	186.05	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TLA-2	3003203	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	1000.00	0.00	1000.00	100.00	915.00	165.07	0	0	0	0	N/A	N/A		915	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
IND-7	3002263	protein homolog model	CARD	1	100.0	no data	no data	Chryseobacterium indologenes	2.00	0.00	2.00	41.25	297.00	196.00	0	0	0	0	N/A	N/A		720	IND beta-lactamase	carbapenem	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD; Resistomes & Variants	2	98.0 - 100.0	no data	no data	Klebsiella oxytoca; Klebsiella pneumoniae; Pseudomonas aeruginosa	62.00	0.00	62.00	91.83	416.00	184.06	0	0	0	0	N/A	N/A		453; 453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
APH(2'')-Ie	3002634	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	60.00	0.00	60.00	100.00	906.00	198.13	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	9	80.49 - 100.0	no data	YES	Enterobacter cloacae; Acinetobacter johnsonii; Acinetobacter wuhouensis; Achromobacter xylosoxidans; Acinetobacter baumannii; Aeromonas veronii; Citrobacter freundii; Escherichia coli; Providencia stuartii; Klebsiella pneumoniae; Proteus mirabilis	1745.00	0.00	1745.00	61.39	363.44	196.07	0	0	0	0	N/A	N/A		633; 633; 651; 555; 585; 543; 516; 681; 360	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrA21	3003017	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	24.00	0.00	24.00	100.00	498.00	193.96	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	20.00	0.00	20.00	63.80	1001.00	163.90	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
tet(42)	3000572	protein homolog model	CARD	1	100.0	no data	no data	Micrococcus sp.	19.00	0.00	19.00	79.10	1018.00	156.53	0	0	0	0	N/A	N/A		1287	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tet(45)	3003196	protein homolog model	CARD; Resistomes & Variants	9	61.36 - 100.0	no data	no data	Bhargavaea cecembensis; Actinobacillus pleuropneumoniae; Bacillus cereus; Enterococcus faecium; Staphylococcus epidermidis; Pseudomonas aeruginosa; Enterococcus faecalis	473.00	0.00	473.00	42.24	597.78	175.63	0	0	0	0	N/A	N/A		1377; 1401; 1377; 1605; 1392; 1380; 1383; 1362; 1131	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CfxA2	3003002	protein homolog model	CARD; Resistomes & Variants	9	99.38 - 100.0	YES	no data	Prevotella intermedia; Bacteroides ovatus; Bacteroides caccae; Bacteroides thetaiotaomicron; Phocaeicola vulgatus; Bacteroides fragilis; Parabacteroides distasonis; Phocaeicola dorei	8364.00	0.00	8364.00	71.83	693.89	189.13	0	0	0	0	N/A	N/A		966; 966; 966; 966; 966; 966; 966; 966; 966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	12.00	0.00	12.00	62.62	541.00	200.42	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
adeS	3000549	protein homolog model	CARD; Resistomes & Variants	3	96.97 - 100.0	no data	no data	Acinetobacter baumannii	22.00	0.00	22.00	65.90	414.67	181.17	0	0	0	0	N/A	N/A		1086; 303; 732	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
OXA-12	3001407	protein homolog model	CARD; Resistomes & Variants	4	98.48 - 100.0	YES	no data	Aeromonas sobria; Aeromonas veronii	47.00	0.00	47.00	44.56	354.25	175.94	0	0	0	0	N/A	N/A		795; 795; 795; 795	OXA beta-lactamase; OXA-12-like beta-lactamase	penam	antibiotic inactivation
OCH-3	3002516	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	15.00	0.00	15.00	42.03	493.00	137.87	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
LEN-9	3002459	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	12.00	0.00	12.00	86.76	747.00	200.08	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
npmA	3002665	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	52.58	347.00	197.00	0	0	0	0	N/A	N/A		660	16S rRNA methyltransferase (A1408)	aminoglycoside antibiotic	antibiotic target alteration
OXA-181	3001784	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	20.00	0.00	20.00	74.44	594.00	196.40	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-9	3001404	protein homolog model	CARD; Resistomes & Variants	2	99.6 - 100.0	no data	YES	Klebsiella pneumoniae	1389.00	0.00	1389.00	69.81	563.50	196.89	0	0	0	0	N/A	N/A		825; 762	OXA beta-lactamase; OXA-9-like beta-lactamase	penam	antibiotic inactivation
APH(3')-VIIa	3002654	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	3.00	0.00	3.00	43.03	324.00	193.00	0	0	0	0	N/A	N/A		753	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
APH(9)-Ia	3002662	protein homolog model	CARD	1	100.0	no data	no data	Legionella pneumophila	2.00	0.00	2.00	30.32	302.00	130.00	0	0	0	0	N/A	N/A		996	APH(9)	aminoglycoside antibiotic	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD; Resistomes & Variants	3	100.0	YES	no data	Citrobacter sp.; Citrobacter freundii	56.00	0.00	56.00	70.13	803.67	199.11	0	0	0	0	N/A	N/A		1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB13	3002727	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	3.00	0.00	3.00	34.36	234.00	199.67	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	12012.00	0.00	12012.00	100.00	996.00	193.76	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
QnrB36	3002751	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	0.00	2.00	46.82	302.00	200.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CfxA4	3003005	protein homolog model	CARD; Resistomes & Variants	3	99.69 - 100.0	YES	no data	Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron; Parabacteroides distasonis; Phocaeicola dorei; Phocaeicola vulgatus	340.00	0.00	340.00	68.46	661.33	197.97	0	0	0	0	N/A	N/A		966; 966; 966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	59.00	0.00	59.00	100.00	774.00	193.92	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CTX-M-36	3001898	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae	14.00	0.00	14.00	68.27	598.00	193.40	0	0	0	0	N/A	N/A		876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD; Resistomes & Variants	2	100.0	YES	no data	Corynebacterium sp.; Trueperella pyogenes	15.00	0.00	15.00	54.31	482.00	199.25	0	0	0	0	N/A	N/A		900; 840	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
JOHN-1	3000840	protein homolog model	CARD	1	100.0	no data	no data	Flavobacterium johnsoniae	17.00	0.00	17.00	100.00	747.00	133.00	0	0	0	0	N/A	N/A		747	JOHN beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CepS	3003553	protein homolog model	CARD; Resistomes & Variants	9	95.55 - 100.0	YES	no data	Aeromonas sobria; Aeromonas hydrophila	308.00	0.00	308.00	43.09	537.00	157.51	0	0	0	0	N/A	N/A		1149; 1272; 1272; 1272; 1149; 1272; 1272; 1272; 1272	CepS beta-lactamase	cephalosporin	antibiotic inactivation
vanXY gene in vanG cluster	3003069	protein homolog model	CARD; Resistomes & Variants	3	96.46 - 100.0	YES	no data	Enterococcus faecalis; Streptococcus suis; Streptococcus agalactiae	69.00	0.00	69.00	58.74	444.00	130.15	0	0	0	0	N/A	N/A		765; 393; 765	glycopeptide resistance gene cluster; vanXY	glycopeptide antibiotic	antibiotic target alteration
mexX	3003034	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	6.00	0.00	6.00	38.80	454.00	99.17	0	0	0	0	N/A	N/A		1170	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
CMY-51	3002062	protein homolog model	CARD; Resistomes & Variants	2	99.48 - 100.0	no data	no data	Citrobacter freundii	18.00	0.00	18.00	49.95	572.50	200.04	0	0	0	0	N/A	N/A		1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXY-3-1	3002409	protein homolog model	CARD; Resistomes & Variants	5	92.76 - 100.0	YES	no data	Klebsiella oxytoca; Klebsiella huaxiensis	112.00	0.00	112.00	78.66	685.60	189.36	0	0	0	0	N/A	N/A		867; 873; 873; 873; 873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	31.00	0.00	31.00	95.20	1091.00	195.84	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	0.00	6.00	50.79	582.00	198.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	4.00	0.00	4.00	51.45	338.00	199.75	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	6.00	0.00	6.00	64.79	587.00	200.83	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	462.00	0.00	462.00	100.00	801.00	187.16	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
QnrB71	3002783	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	12.00	0.00	12.00	82.33	531.00	194.67	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
MIR-16	3002181	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	6.00	0.00	6.00	54.80	628.00	201.00	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
dfrA8	3002863	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	2.00	0.00	2.00	43.73	223.00	185.00	0	0	0	0	N/A	N/A		510	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
AAC(3)-IIIb	3002537	protein homolog model	CARD; Resistomes & Variants	2	91.82 - 100.0	no data	no data	Pseudomonas aeruginosa	17.00	0.00	17.00	56.60	465.00	166.13	0	0	0	0	N/A	N/A		819; 825	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
OXA-204	3001788	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	33.00	0.00	33.00	82.33	657.00	200.00	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
SLB-1	3003556	protein homolog model	CARD	1	100.0	no data	no data	Shewanella livingstonensis	6.00	0.00	6.00	51.60	387.00	151.00	0	0	0	0	N/A	N/A		750	SHW beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-54	3001812	protein homolog model	CARD	1	100.0	no data	no data	Shewanella oneidensis	4.00	0.00	4.00	27.19	217.00	140.75	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
catB8	3002680	protein homolog model	CARD; Resistomes & Variants	5	94.76 - 100.0	no data	YES	Salmonella enterica; Aeromonas caviae; Acinetobacter junii; Shigella sonnei; Moraxella osloensis	579.00	0.00	579.00	81.79	645.60	190.68	0	0	0	0	N/A	N/A		633; 660; 1287; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	71.00	0.00	71.00	100.00	498.00	190.99	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	1394.00	0.00	1394.00	100.00	657.00	194.77	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
vanC	3000368	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	2.00	0.00	2.00	23.74	245.00	188.00	0	0	0	0	N/A	N/A		1032	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
OXA-4	3001399	protein homolog model	CARD; Resistomes & Variants	4	99.28 - 100.0	no data	no data	Pseudomonas aeruginosa; Enterobacter hormaechei; Escherichia coli; Klebsiella huaxiensis; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Salmonella enterica; Shigella dysenteriae; Shigella flexneri	1350.00	0.00	1350.00	81.02	684.50	198.97	0	0	0	0	N/A	N/A		831; 831; 831; 876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
catP	3002686	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	65.00	0.00	65.00	100.00	624.00	189.62	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
AAC(3)-IIa	3002533	protein homolog model	CARD; Resistomes & Variants	2	96.5 - 100.0	no data	no data	Plasmid pWP113a; Pseudomonas aeruginosa	163.00	0.00	163.00	83.62	739.50	184.84	0	0	0	0	N/A	N/A		861; 900	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	188.00	0.00	188.00	100.00	1176.00	192.01	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	520.00	0.00	520.00	100.00	900.00	195.45	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
PER-2	3002364	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	178.00	0.00	178.00	100.00	927.00	186.30	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
tet(W)	3000194	protein homolog model	CARD; Resistomes & Variants	92	88.03 - 100.0	YES	no data	Butyrivibrio fibrisolvens; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium breve; Eggerthella lenta; Streptococcus equi; Bifidobacterium thermophilum; Dysosmobacter welbionis; Collinsella aerofaciens; Escherichia coli; Faecalibacterium prausnitzii; Lactobacillus johnsonii; Enterocloster clostridioformis; Eubacterium maltosivorans; Lactobacillus crispatus; Trueperella pyogenes; Streptococcus suis; Rothia mucilaginosa	33847.00	0.00	33847.00	50.01	834.10	194.19	0	0	0	0	N/A	N/A		1920; 1920; 1920; 888; 771; 1920; 1494; 867; 1686; 1920; 1920; 1794; 1677; 1920; 1920; 516; 1686; 2082; 1920; 456; 888; 939; 1080; 798; 1920; 1686; 516; 1920; 1617; 612; 693; 1920; 1920; 1200; 1920; 888; 936; 1920; 1920; 1920; 1080; 867; 1920; 1920; 1920; 1230; 1920; 1920; 1920; 1920; 1920; 1920; 1959; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1590; 1920; 1932; 1920; 1512; 1716; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1923; 1923; 1923; 219	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
OXA-164	3001662	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	5.00	0.00	5.00	52.08	439.00	197.20	0	0	0	0	N/A	N/A		843	OXA beta-lactamase; OXA-58-like beta-lactamase	carbapenem; penam	antibiotic inactivation
aadA17	3002617	protein homolog model	CARD; Resistomes & Variants	2	98.46 - 100.0	no data	no data	Aeromonas media; Klebsiella pneumoniae	8.00	0.00	8.00	52.51	413.00	200.75	0	0	0	0	N/A	N/A		792; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	386.00	0.00	386.00	100.00	1692.00	148.92	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD; Resistomes & Variants	2	97.79 - 100.0	no data	no data	Clostridium perfringens; Jeotgalibaca arthritidis	452.00	0.00	452.00	95.72	1191.00	170.68	0	0	0	0	N/A	N/A		1263; 1227	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
FOX-1	3002155	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	57.00	0.00	57.00	99.91	1148.00	181.47	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	352.00	0.00	352.00	100.00	489.00	159.59	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrD2	3002789	protein homolog model	CARD; Resistomes & Variants	2	98.6 - 100.0	no data	no data	Salmonella enterica; Providencia alcalifaciens	15.00	0.00	15.00	79.14	510.50	185.58	0	0	0	0	N/A	N/A		645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
dfrA25	3003020	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	3.00	0.00	3.00	73.86	339.00	194.33	0	0	0	0	N/A	N/A		459	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
ACT-2	3001822	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter asburiae	4.00	0.00	4.00	36.82	422.00	196.50	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
OCH-8	3002521	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	6.00	0.00	6.00	63.60	746.00	196.17	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
CARB-16	3002255	protein homolog model	CARD; Resistomes & Variants	3	100.0	YES	YES	Psychrobacter maritimus; Acinetobacter baumannii; Acinetobacter nosocomialis; Moraxella osloensis; Pseudomonas mendocina; Acinetobacter pittii	1678.00	0.00	1678.00	87.55	785.33	197.39	0	0	0	0	N/A	N/A		897; 897; 897	CARB beta-lactamase	penam	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1028.00	0.00	1028.00	100.00	945.00	193.54	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
CMY-71	3002084	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	46.00	0.00	46.00	97.38	1116.00	200.26	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
qacB	3003047	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	8.00	0.00	8.00	44.92	694.00	199.62	0	0	0	0	N/A	N/A		1545	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
IMP-22	3002213	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	4.00	0.00	4.00	65.45	485.00	200.25	0	0	0	0	N/A	N/A		741	IMP beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
