ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXY-6-1	3002413	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	128.00	0.00	128.00	100.00	876.00	193.38	0	0	0	0	N/A	N/A		876	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
MOX-5	3002188	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	5.00	0.00	5.00	23.18	267.00	139.80	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
QnrB47	3002762	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	6.00	0.00	6.00	49.46	319.00	198.67	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-256	3001502	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	29.00	0.00	29.00	71.66	574.00	200.24	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
QnrS6	3002795	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	7.00	0.00	7.00	51.75	340.00	194.71	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-70	3002083	protein homolog model	CARD; Resistomes & Variants	6	96.59 - 100.0	no data	no data	Citrobacter braakii; Citrobacter freundii; Citrobacter amalonaticus	1408.00	0.00	1408.00	74.90	858.33	181.50	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
SHV-41	3001099	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	48.20	415.00	201.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA23	3002620	protein homolog model	CARD; Resistomes & Variants	3	97.68 - 100.0	no data	no data	Salmonella enterica; Klebsiella pneumoniae; Shigella boydii	13.00	0.00	13.00	56.69	441.67	199.30	0	0	0	0	N/A	N/A		780; 777; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
FOX-3	3002157	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	3854.00	0.00	3854.00	100.00	1149.00	189.76	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
CMY-48	3002059	protein homolog model	CARD; Resistomes & Variants	14	98.95 - 100.0	YES	no data	Citrobacter freundii	2395.00	0.00	2395.00	72.67	832.86	198.13	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB38	3002753	protein homolog model	CARD; Resistomes & Variants	6	100.0	YES	no data	Citrobacter freundii; Enterobacter hormaechei	245.00	0.00	245.00	72.74	469.17	194.12	0	0	0	0	N/A	N/A		645; 645; 645; 645; 645; 645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TLA-2	3003203	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	4.00	0.00	4.00	29.95	274.00	179.25	0	0	0	0	N/A	N/A		915	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
SHV-12	3001071	protein homolog model	CARD; Resistomes & Variants	3	99.65 - 100.0	no data	no data	Enterobacter cloacae; Klebsiella pneumoniae	95.00	0.00	95.00	57.95	499.00	200.20	0	0	0	0	N/A	N/A		861; 861; 861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
VEB-5	3002375	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	70.00	0.00	70.00	84.22	758.00	198.17	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
arr-8	3002853	protein homolog model	CARD; Resistomes & Variants	2	98.0 - 100.0	no data	no data	Klebsiella oxytoca; Klebsiella pneumoniae; Pseudomonas aeruginosa	148.00	0.00	148.00	76.27	345.50	178.27	0	0	0	0	N/A	N/A		453; 453	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
APH(2'')-Ie	3002634	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	947.00	0.00	947.00	100.00	906.00	193.55	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-IIb	3002595	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	10.00	0.00	10.00	79.93	434.00	145.40	0	0	0	0	N/A	N/A		543	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
SHV-92	3001144	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	9.00	0.00	9.00	79.21	682.00	201.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
catB3	3002676	protein homolog model	CARD; Resistomes & Variants	15	79.02 - 100.0	YES	YES	Enterobacter cloacae; Acinetobacter johnsonii; Acinetobacter wuhouensis; Aeromonas caviae; Pseudomonas aeruginosa; Achromobacter xylosoxidans; Burkholderia cenocepacia; Pseudomonas putida; Klebsiella quasipneumoniae; Providencia stuartii; Enterobacter hormaechei; Escherichia coli; Klebsiella pneumoniae	10309.00	0.00	10309.00	74.61	477.47	166.13	0	0	0	0	N/A	N/A		633; 633; 633; 651; 651; 651; 651; 651; 651; 633; 633; 633; 681; 657; 549	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrA21	3003017	protein homolog model	CARD; Resistomes & Variants	2	99.39 - 100.0	no data	no data	Salmonella enterica; Escherichia coli	275.00	0.00	275.00	100.00	498.00	194.24	0	0	0	0	N/A	N/A		498; 498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
vgaALC	3002830	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus haemolyticus	343.00	0.00	343.00	100.00	1569.00	143.74	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
tet(45)	3003196	protein homolog model	CARD; Resistomes & Variants	16	61.36 - 100.0	YES	YES	Bhargavaea cecembensis; Actinobacillus pleuropneumoniae; Bacillus cereus; Bacillus subtilis; Morganella morganii; Enterococcus faecium; Streptococcus suis; Pseudomonas aeruginosa; Streptococcus pasteurianus; Enterococcus faecalis; Staphylococcus aureus; Campylobacter jejuni	1494.00	0.00	1494.00	45.37	631.00	182.13	0	0	0	0	N/A	N/A		1377; 1401; 1377; 1377; 1293; 1605; 1392; 1287; 1404; 1404; 1383; 1377; 1131; 1404; 1383; 1377	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CMY-39	3002050	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	16.00	0.00	16.00	87.87	1007.00	195.44	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
fosA5	3003209	protein homolog model	CARD; Resistomes & Variants	79	74.82 - 100.0	YES	no data	Escherichia coli; Klebsiella pneumoniae; Shigella flexneri; Klebsiella aerogenes; Raoultella planticola; Klebsiella huaxiensis; Klebsiella michiganensis; Klebsiella oxytoca; Klebsiella quasipneumoniae	2330.00	0.00	2330.00	71.13	311.35	180.00	0	0	0	0	N/A	N/A		420; 420; 420; 420; 420; 420; 423; 423; 420; 423; 420; 420; 420; 420; 489; 420; 420; 402; 420; 450; 450; 315; 450; 450; 420; 450; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 423; 423; 423; 444; 444; 444; 444; 444; 420; 444; 444; 444; 423; 444; 531; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 444; 420; 423	fosfomycin thiol transferase	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation
arr-4	3002849	protein homolog model	CARD; Resistomes & Variants	2	74.67 - 100.0	no data	no data	Pseudomonas aeruginosa; Acinetobacter baumannii	9.00	0.00	9.00	40.06	180.50	125.36	0	0	0	0	N/A	N/A		453; 450	rifampin ADP-ribosyltransferase (Arr)	rifamycin antibiotic	antibiotic inactivation
GES-14	3002343	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	13.00	0.00	13.00	59.26	512.00	197.46	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-199	3001814	protein homolog model	CARD	1	100.0	no data	no data	Shewanella xiamenensis	11.00	0.00	11.00	93.86	749.00	200.00	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
APH(4)-Ia	3002655	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	22.00	0.00	22.00	100.00	1026.00	197.91	0	0	0	0	N/A	N/A		1026	APH(4)	aminoglycoside antibiotic	antibiotic inactivation
CMY-105	3002117	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	10.00	0.00	10.00	48.95	561.00	199.40	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
AAC(3)-Ib/AAC(6')-Ib''	3002600	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	0.00	11.00	57.51	578.00	190.64	0	0	0	0	N/A	N/A		1005	aminoglycoside bifunctional resistance protein	aminoglycoside antibiotic	antibiotic inactivation
LEN-9	3002459	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella variicola	4.00	0.00	4.00	49.36	425.00	195.50	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
CMY-100	3002112	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	26.00	0.00	26.00	74.43	853.00	196.73	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
GES-3	3002332	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	182.00	0.00	182.00	68.06	588.00	199.96	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-181	3001784	protein homolog model	CARD; Resistomes & Variants	2	92.45 - 100.0	no data	no data	Klebsiella pneumoniae; Shewanella putrefaciens	178.00	0.00	178.00	69.11	551.50	195.50	0	0	0	0	N/A	N/A		798; 798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
OXA-9	3001404	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3979.00	0.00	3979.00	100.00	825.00	193.86	0	0	0	0	N/A	N/A		825	OXA beta-lactamase; OXA-9-like beta-lactamase	penam	antibiotic inactivation
APH(3')-VIIa	3002654	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter jejuni	5.00	0.00	5.00	60.82	458.00	188.80	0	0	0	0	N/A	N/A		753	APH(3')	aminoglycoside antibiotic	antibiotic inactivation
ACT-37	3003172	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	9.00	0.00	9.00	65.27	748.00	200.67	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
CMY-65	3002078	protein homolog model	CARD; Resistomes & Variants	5	99.21 - 100.0	YES	no data	Citrobacter sp.; Citrobacter freundii	342.00	0.00	342.00	79.74	913.80	199.29	0	0	0	0	N/A	N/A		1146; 1146; 1146; 1146; 1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB13	3002727	protein homolog model	CARD; Resistomes & Variants	3	99.12 - 100.0	no data	no data	Citrobacter freundii; Citrobacter portucalensis	71.00	0.00	71.00	59.96	408.33	172.88	0	0	0	0	N/A	N/A		681; 681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
QnrB36	3002751	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	12.00	0.00	12.00	54.88	354.00	199.92	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
CMY-85	3002098	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	8.00	0.00	8.00	48.69	558.00	191.88	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-35	3002046	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	8.00	0.00	8.00	54.01	619.00	197.38	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CTX-M-36	3001898	protein homolog model	CARD; Resistomes & Variants	3	100.0	no data	no data	Escherichia coli; Klebsiella pneumoniae; Enterobacter hormaechei	33.00	0.00	33.00	57.27	501.67	198.31	0	0	0	0	N/A	N/A		876; 876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Corynebacterium sp.; Proteus mirabilis; Salmonella enterica	99.00	0.00	99.00	69.89	644.50	181.55	0	0	0	0	N/A	N/A		900; 978	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXY-3-1	3002409	protein homolog model	CARD; Resistomes & Variants	5	92.76 - 100.0	YES	no data	Klebsiella oxytoca; Klebsiella huaxiensis	225.00	0.00	225.00	85.06	741.80	184.87	0	0	0	0	N/A	N/A		867; 873; 873; 873; 873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
QnrB24	3002739	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	3.00	0.00	3.00	56.98	388.00	198.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	26	97.46 - 100.0	YES	YES	Salmonella enterica; Aeromonas caviae; Aeromonas hydrophila; Escherichia coli; Klebsiella pneumoniae; Citrobacter freundii; Citrobacter koseri; Citrobacter portucalensis; Citrobacter werkmanii; Enterobacter hormaechei; Escherichia fergusonii; Kingella kingae; Klebsiella michiganensis; Klebsiella quasipneumoniae; Pseudomonas aeruginosa; Raoultella planticola; Serratia marcescens; Shigella boydii; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Vibrio cholerae; Acinetobacter baumannii; Citrobacter youngae; Enterobacter asburiae; Enterobacter cloacae; Enterobacter kobei; Klebsiella aerogenes; Proteus mirabilis; Morganella morganii; Providencia rettgeri; Haemophilus influenzae	2686.00	0.00	2686.00	51.65	449.46	193.82	0	0	0	0	N/A	N/A		861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 861; 891; 861; 861; 861; 861; 861; 969; 861; 900; 861; 873; 951; 861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	282.00	0.00	282.00	96.86	1110.00	199.65	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
MIR-3	3002169	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	402.00	0.00	402.00	100.00	1146.00	194.54	0	0	0	0	N/A	N/A		1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrS1	3002790	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	46.00	0.00	46.00	93.15	612.00	199.33	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	45.00	0.00	45.00	100.00	906.00	194.04	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1267.00	0.00	1267.00	100.00	801.00	193.05	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
QnrB71	3002783	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	149.00	0.00	149.00	94.57	610.00	195.36	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
sul3	3000413	protein homolog model	CARD; Resistomes & Variants	4	100.0	no data	YES	Escherichia coli; Klebsiella pneumoniae	554.00	0.00	554.00	54.30	455.00	172.47	0	0	0	0	N/A	N/A		792; 825; 849; 858	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
MIR-16	3002181	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	no data	Enterobacter asburiae; Enterobacter roggenkampii	121.00	0.00	121.00	65.14	746.50	199.13	0	0	0	0	N/A	N/A		1146; 1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
ACT-22	3001843	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	11.00	0.00	11.00	59.34	680.00	194.55	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
dfrA8	3002863	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	37.00	0.00	37.00	100.00	510.00	187.46	0	0	0	0	N/A	N/A		510	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
TEM-33	3000903	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	0.00	4.00	58.42	503.00	200.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
OXA-204	3001788	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	89.00	0.00	89.00	97.74	780.00	198.84	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
DHA-16	3002147	protein homolog model	CARD	1	100.0	no data	no data	Morganella morganii	2.00	0.00	2.00	26.49	302.00	200.00	0	0	0	0	N/A	N/A		1140	DHA beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
LEN-16	3002464	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	23.00	0.00	23.00	94.66	815.00	199.26	0	0	0	0	N/A	N/A		861	LEN beta-lactamase	penam; penem	antibiotic inactivation
OXA-54	3001812	protein homolog model	CARD	1	100.0	no data	no data	Shewanella oneidensis	2.00	0.00	2.00	22.81	182.00	160.50	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
catB8	3002680	protein homolog model	CARD; Resistomes & Variants	7	94.76 - 100.0	no data	YES	Salmonella enterica; Aeromonas caviae; Acinetobacter junii; Morganella morganii; Klebsiella pneumoniae; Pseudomonas aeruginosa; Shigella sonnei; Moraxella osloensis	6457.00	0.00	6457.00	84.59	632.14	197.28	0	0	0	0	N/A	N/A		633; 660; 1287; 633; 633; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD; Resistomes & Variants	2	99.39 - 100.0	no data	no data	Staphylococcus aureus; Staphylococcus epidermidis	149.00	0.00	149.00	71.59	356.50	188.94	0	0	0	0	N/A	N/A		498; 498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	922.00	0.00	922.00	100.00	657.00	175.95	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-13	3001408	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	0.00	7.00	28.71	230.00	199.71	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-10-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
CTX-M-30	3001892	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Citrobacter freundii; Pseudomonas aeruginosa	191.00	0.00	191.00	72.20	632.50	185.69	0	0	0	0	N/A	N/A		876; 876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
CTX-M-76	3001937	protein homolog model	CARD	1	100.0	no data	no data	Kluyvera ascorbata	3.00	0.00	3.00	49.66	435.00	197.00	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
OXA-4	3001399	protein homolog model	CARD; Resistomes & Variants	5	99.28 - 100.0	no data	no data	Pseudomonas aeruginosa; Enterobacter hormaechei; Escherichia coli; Klebsiella huaxiensis; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Salmonella enterica; Shigella dysenteriae; Shigella flexneri	5939.00	0.00	5939.00	79.73	671.60	199.24	0	0	0	0	N/A	N/A		831; 831; 831; 831; 876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
GES-9	3002338	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	0.00	3.00	45.37	392.00	196.67	0	0	0	0	N/A	N/A		864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	1.00	0.00	1.00	8.93	105.00	185.00	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	20.00	0.00	20.00	81.33	732.00	198.75	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
PER-2	3002364	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	99.00	0.00	99.00	100.00	927.00	189.68	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
QnrB17	3002732	protein homolog model	CARD; Resistomes & Variants	5	99.12 - 100.0	YES	YES	Citrobacter freundii; Citrobacter portucalensis; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella michiganensis; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Serratia marcescens	7218.00	0.00	7218.00	62.14	423.20	194.67	0	0	0	0	N/A	N/A		681; 681; 681; 681; 681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
