ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
CfxA6	3003097	protein homolog model	CARD	1	100.0	no data	no data	uncultured organism	7179.00	0.00	7179.00	100.00	996.00	193.89	0	0	0	0	N/A	N/A		996	CfxA beta-lactamase	cephamycin	antibiotic inactivation
CfxA4	3003005	protein homolog model	CARD; Resistomes & Variants	3	99.69 - 100.0	YES	no data	Bacteroides fragilis; Bacteroides ovatus; Bacteroides thetaiotaomicron; Parabacteroides distasonis; Phocaeicola dorei; Phocaeicola vulgatus	173.00	0.00	173.00	61.70	596.00	199.01	0	0	0	0	N/A	N/A		966; 966; 966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
ErmQ	3000593	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	47.00	0.00	47.00	100.00	774.00	193.43	0	0	0	0	N/A	N/A		774	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
CMY-118	3002129	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	51.00	0.00	51.00	91.27	1046.00	199.67	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CTX-M-36	3001898	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	0.00	9.00	67.69	593.00	198.11	0	0	0	0	N/A	N/A		876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
aadA9	3002609	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium sp.	20.00	0.00	20.00	90.56	815.00	198.00	0	0	0	0	N/A	N/A		900	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
JOHN-1	3000840	protein homolog model	CARD	1	100.0	no data	no data	Flavobacterium johnsoniae	15.00	0.00	15.00	76.84	574.00	136.47	0	0	0	0	N/A	N/A		747	JOHN beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
vanXY gene in vanG cluster	3003069	protein homolog model	CARD; Resistomes & Variants	3	96.46 - 100.0	YES	no data	Enterococcus faecalis; Streptococcus suis; Streptococcus agalactiae	45.00	0.00	45.00	48.10	355.33	147.28	0	0	0	0	N/A	N/A		765; 393; 765	glycopeptide resistance gene cluster; vanXY	glycopeptide antibiotic	antibiotic target alteration
OXY-3-1	3002409	protein homolog model	CARD; Resistomes & Variants	5	92.76 - 100.0	YES	no data	Klebsiella oxytoca; Klebsiella huaxiensis	60.00	0.00	60.00	73.72	642.60	192.92	0	0	0	0	N/A	N/A		867; 873; 873; 873; 873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
TEM-1	3000873	protein homolog model	CARD; Resistomes & Variants	5	97.46 - 100.0	YES	no data	Salmonella enterica; Citrobacter freundii; Escherichia coli; Klebsiella pneumoniae	231.00	0.00	231.00	60.76	533.40	194.32	0	0	0	0	N/A	N/A		861; 861; 858; 873; 951	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
CMY-83	3002096	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	35.00	0.00	35.00	97.73	1120.00	190.89	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
QnrB61	3002774	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter braakii	2.00	0.00	2.00	35.66	230.00	201.00	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
APH(2'')-IVa	3002637	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus casseliflavus	6.00	0.00	6.00	59.27	537.00	189.17	0	0	0	0	N/A	N/A		906	APH(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-46	3001797	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	300.00	0.00	300.00	100.00	801.00	189.59	0	0	0	0	N/A	N/A		801	OXA beta-lactamase; OXA-46-like beta-lactamase	penam	antibiotic inactivation
VIM-2	3002272	protein homolog model	CARD; Resistomes & Variants	2	99.62 - 100.0	no data	no data	Pseudomonas aeruginosa	20.00	0.00	20.00	79.68	684.00	197.00	0	0	0	0	N/A	N/A		801; 933	VIM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
AAC(3)-IIIb	3002537	protein homolog model	CARD; Resistomes & Variants	2	91.82 - 100.0	no data	no data	Pseudomonas aeruginosa	6.00	0.00	6.00	30.49	250.50	155.62	0	0	0	0	N/A	N/A		819; 825	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
OXA-204	3001788	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	38.00	0.00	38.00	75.81	605.00	200.63	0	0	0	0	N/A	N/A		798	OXA beta-lactamase; OXA-48-like beta-lactamase	carbapenem; penam	antibiotic inactivation
QnrB6	3002720	protein homolog model	CARD	1	100.0	no data	no data	Pantoea agglomerans	6.00	0.00	6.00	49.93	340.00	201.00	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
SLB-1	3003556	protein homolog model	CARD	1	100.0	no data	no data	Shewanella livingstonensis	2.00	0.00	2.00	39.73	298.00	133.00	0	0	0	0	N/A	N/A		750	SHW beta-lactamase	cephalosporin; penam	antibiotic inactivation
catB8	3002680	protein homolog model	CARD; Resistomes & Variants	4	94.76 - 100.0	no data	no data	Salmonella enterica; Acinetobacter junii; Shigella sonnei; Moraxella osloensis	413.00	0.00	413.00	74.46	631.75	185.16	0	0	0	0	N/A	N/A		633; 1287; 633; 633	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
dfrG	3002868	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	39.00	0.00	39.00	100.00	498.00	185.13	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
QnrVC4	3002801	protein homolog model	CARD; Resistomes & Variants	2	99.54 - 100.0	YES	no data	Aeromonas caviae; Vibrio cholerae	894.00	0.00	894.00	65.22	428.50	197.78	0	0	0	0	N/A	N/A		657; 657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
vanC	3000368	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus gallinarum	6.00	0.00	6.00	52.42	541.00	200.17	0	0	0	0	N/A	N/A		1032	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
OXA-4	3001399	protein homolog model	CARD; Resistomes & Variants	3	99.28 - 100.0	no data	no data	Pseudomonas aeruginosa; Enterobacter hormaechei; Escherichia coli; Klebsiella huaxiensis; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Salmonella enterica; Shigella dysenteriae; Shigella flexneri	902.00	0.00	902.00	96.07	813.33	198.28	0	0	0	0	N/A	N/A		831; 831; 876	OXA beta-lactamase; OXA-1-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
catP	3002686	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	13.00	0.00	13.00	100.00	624.00	184.69	0	0	0	0	N/A	N/A		624	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
tet(Y)	3000182	protein homolog model	CARD	1	100.0	no data	no data	IncQ plasmid	138.00	0.00	138.00	100.00	1176.00	189.67	0	0	0	0	N/A	N/A		1176	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mphF	3003071	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	330.00	0.00	330.00	100.00	900.00	196.55	0	0	0	0	N/A	N/A		900	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
PER-2	3002364	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	106.00	0.00	106.00	100.00	927.00	187.79	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
tet(W)	3000194	protein homolog model	CARD; Resistomes & Variants	67	89.08 - 100.0	YES	no data	Butyrivibrio fibrisolvens; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium breve; Bifidobacterium longum; Eggerthella lenta; Bifidobacterium thermophilum; Collinsella aerofaciens; Escherichia coli; Faecalibacterium prausnitzii; Lactobacillus johnsonii; Enterocloster clostridioformis; Eubacterium maltosivorans; Lactobacillus crispatus; Streptococcus equi; Trueperella pyogenes; Streptococcus suis; Rothia mucilaginosa	18938.00	0.00	18938.00	49.82	891.99	191.56	0	0	0	0	N/A	N/A		1920; 1920; 1920; 771; 1920; 1686; 1920; 1920; 1920; 609; 1794; 1920; 1686; 2082; 1920; 939; 1920; 1653; 1920; 1617; 1920; 1920; 1920; 888; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1959; 1920; 1920; 1923; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1590; 1920; 1932; 534; 1920; 1920; 1920; 1920; 1920; 1920; 1923; 1923; 219	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
rosB	3003049	protein homolog model	CARD	1	100.0	no data	no data	Yersinia enterocolitica	188.00	0.00	188.00	99.82	1689.00	153.43	0	0	0	0	N/A	N/A		1692	major facilitator superfamily (MFS) antibiotic efflux pump	peptide antibiotic	antibiotic efflux
tetA(P)	3000180	protein homolog model	CARD; Resistomes & Variants	2	97.79 - 100.0	no data	no data	Clostridium perfringens; Jeotgalibaca arthritidis	326.00	0.00	326.00	91.49	1137.50	171.30	0	0	0	0	N/A	N/A		1263; 1227	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
FOX-1	3002155	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	5.00	0.00	5.00	45.52	523.00	200.60	0	0	0	0	N/A	N/A		1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
dfrA3	3003105	protein homolog model	CARD	1	100.0	no data	no data	Plasmid pAZ1	182.00	0.00	182.00	100.00	489.00	163.68	0	0	0	0	N/A	N/A		489	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OCH-8	3002521	protein homolog model	CARD	1	100.0	no data	no data	Brucella anthropi	3.00	0.00	3.00	38.62	453.00	201.00	0	0	0	0	N/A	N/A		1173	OCH beta-lactamase	monobactam; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
TLA-1	3003202	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	638.00	0.00	638.00	100.00	945.00	193.53	0	0	0	0	N/A	N/A		945	TLA beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
CMY-71	3002084	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	28.00	0.00	28.00	90.23	1034.00	200.54	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
qacB	3003047	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	5.00	0.00	5.00	32.43	501.00	199.00	0	0	0	0	N/A	N/A		1545	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
IMP-22	3002213	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas fluorescens	1.00	0.00	1.00	14.04	104.00	184.00	0	0	0	0	N/A	N/A		741	IMP beta-lactamase	carbapenem; cephalosporin; cephamycin; penam; penem	antibiotic inactivation
OXA-32	3001426	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	17.00	0.00	17.00	58.82	487.00	190.71	0	0	0	0	N/A	N/A		828	OXA beta-lactamase; OXA-2-like beta-lactamase	cephalosporin; penam	antibiotic inactivation
AAC(3)-Ib	3002530	protein homolog model	CARD; Resistomes & Variants	2	99.43 - 100.0	no data	no data	Pseudomonas aeruginosa; Citrobacter freundii	28.00	0.00	28.00	96.12	542.50	191.42	0	0	0	0	N/A	N/A		531; 597	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
vgaA	3002829	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	3.00	0.00	3.00	13.51	212.00	188.33	0	0	0	0	N/A	N/A		1569	vga-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
FOX-7	3002160	protein homolog model	CARD; Resistomes & Variants	2	96.86 - 100.0	YES	no data	Klebsiella pneumoniae; Aeromonas veronii	260.00	0.00	260.00	93.95	1079.50	166.17	0	0	0	0	N/A	N/A		1149; 1149	FOX beta-lactamase	cephalosporin; cephamycin	antibiotic inactivation
SFB-1	3003557	protein homolog model	CARD	1	100.0	no data	no data	Shewanella frigidimarina	3.00	0.00	3.00	61.22	450.00	140.67	0	0	0	0	N/A	N/A		735	SHW beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-211	3001710	protein homolog model	CARD; Resistomes & Variants	7	96.35 - 100.0	YES	no data	Acinetobacter johnsonii	6184.00	0.00	6184.00	84.65	689.14	195.09	0	0	0	0	N/A	N/A		825; 825; 771; 825; 771; 825; 825	OXA beta-lactamase; OXA-211-like beta-lactamase	carbapenem; penam	antibiotic inactivation
emeA	3003551	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	12.00	0.00	12.00	76.90	909.00	165.25	0	0	0	0	N/A	N/A		1182	multidrug and toxic compound extrusion (MATE) transporter	disinfecting agents and antiseptics	antibiotic efflux
OXA-355	3001542	protein homolog model	CARD; Resistomes & Variants	2	90.94 - 100.0	no data	no data	Acinetobacter bereziniae; Acinetobacter baumannii	18.00	0.00	18.00	68.63	609.00	156.95	0	0	0	0	N/A	N/A		831; 951	OXA beta-lactamase; OXA-229-like beta-lactamase	carbapenem; penam	antibiotic inactivation
smeF	3003057	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	29.00	0.00	29.00	62.38	874.00	115.86	0	0	0	0	N/A	N/A		1401	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; tetracycline antibiotic; phenicol antibiotic	antibiotic efflux
CFE-1	3001856	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	20.16	231.00	188.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
OXY-6-2	3002414	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella oxytoca	4.00	0.00	4.00	43.41	379.00	183.25	0	0	0	0	N/A	N/A		873	OXY beta-lactamase	monobactam; cephalosporin; penam	antibiotic inactivation
CARB-6	3002245	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	35.00	0.00	35.00	37.14	322.00	176.60	0	0	0	0	N/A	N/A		867	CARB beta-lactamase	penam	antibiotic inactivation
tet(31)	3000476	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas salmonicida	27.00	0.00	27.00	100.00	1233.00	195.44	0	0	0	0	N/A	N/A		1233	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
OXA-243	3001610	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter xylosoxidans	1.00	0.00	1.00	18.24	151.00	197.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	penam	antibiotic inactivation
vanV gene in vanB cluster	3004254	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	0.00	1.00	42.90	148.00	158.00	0	0	0	0	N/A	N/A		345	glycopeptide resistance gene cluster; vanV	glycopeptide antibiotic	antibiotic target alteration
AAC(6')-Ih	3002555	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	9.07	40.00	139.00	0	0	0	0	N/A	N/A		441	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-347	3001777	protein homolog model	CARD; Resistomes & Variants	2	99.64 - 100.0	no data	no data	uncultured bacterium; Phocaeicola dorei	943.00	0.00	943.00	59.15	488.00	193.33	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase	penam	antibiotic inactivation
CTX-M-40	3001902	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	6.00	0.00	6.00	22.68	198.00	136.67	0	0	0	0	N/A	N/A		873	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
Erm(42)	3003106	protein homolog model	CARD; Resistomes & Variants	3	99.34 - 100.0	YES	no data	Pasteurella multocida; Actinobacillus pleuropneumoniae; Morganella morganii	200.00	0.00	200.00	71.19	647.67	198.57	0	0	0	0	N/A	N/A		906; 912; 912	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
